ticker,signal_date,entry_date,exit_date,why,close_sig,st_line,ema200,pivot,atr14,entry_px,stop_px,target_px,exit_px,R,mfe_R,mae_R,held_d,stop_pct,gap_flag,pnl
ADANIPORTS,2022-11-09,2022-11-10,2022-12-23,stop,873.13,,767.95,852.57,25.49,876.26,822.14,984.52,822.14,-1.0,0.4,-1.88,31,6.2,False,-11285.0
GUJGASLTD,2022-11-15,2022-11-16,2022-12-23,stop,495.15,,494.41,483.32,15.78,496.7,463.59,562.9,463.59,-1.0,0.7,-1.51,27,6.7,False,-12203.0
TORNTPOWER,2022-11-15,2022-11-16,2022-12-23,stop,475.06,,461.56,473.2,11.76,475.06,451.53,522.1,450.62,-1.039,1.3,-1.73,27,5.0,True,-9615.0
ACC,2022-11-25,2022-11-28,2022-12-23,stop,2463.16,,2233.85,2448.46,57.58,2470.77,2348.0,2716.32,2348.0,-1.0,1.28,-1.27,19,5.0,False,-9108.0
VIJAYA,2022-12-23,2022-12-26,2023-01-05,stop,448.19,,433.95,447.41,24.91,453.86,398.38,564.82,398.38,-1.0,0.16,-1.01,8,12.2,False,-20276.0
MAHINDCIE,2022-12-15,2022-12-16,2023-01-12,target,300.99,,247.69,287.12,10.05,301.14,280.9,341.61,341.61,2.0,2.11,-0.82,19,6.7,False,22233.0
AIAENG,2022-12-26,2022-12-27,2023-01-18,stop,2571.7,,2362.13,2568.83,87.36,2585.28,2396.99,2961.86,2396.99,-1.0,0.06,-1.12,16,7.3,False,-12453.0
NESTLEIND,2022-12-09,2022-12-12,2023-01-20,stop,978.35,,911.01,960.07,18.93,978.75,940.5,1055.27,940.5,-1.0,0.49,-1.39,29,3.9,False,-7569.0
ULTRACEMCO,2023-01-11,2023-01-12,2023-01-25,stop,6905.03,,6538.32,6831.67,123.98,6907.98,6657.07,7409.78,6657.07,-1.0,1.43,-1.38,9,3.6,False,-6702.0
PERSISTENT,2023-01-19,2023-01-20,2023-01-27,target,2073.93,,1826.19,1939.19,64.09,2064.14,1945.75,2300.93,2300.93,2.0,2.04,0.0,4,5.7,False,17882.0
SBILIFE,2022-12-22,2022-12-23,2023-02-01,stop,1235.53,,1199.31,1228.67,25.87,1230.13,1183.8,1322.77,1183.8,-1.0,1.94,-3.65,27,3.8,False,-7048.0
CARBORUNIV,2022-12-26,2022-12-27,2023-02-03,target,865.06,,807.94,858.65,26.6,868.91,811.86,983.02,983.02,2.0,2.0,-0.34,27,6.6,False,20207.0
HINDUNILVR,2023-01-25,2023-01-27,2023-02-17,stop,2457.03,,2345.78,2439.35,48.02,2469.35,2360.99,2686.07,2360.99,-1.0,0.19,-1.11,15,4.4,False,-7891.0
CGCL,2022-12-22,2022-12-23,2023-02-21,stop,714.82,,653.09,705.22,14.68,714.82,685.47,773.54,685.47,-1.0,1.63,-1.03,41,4.1,False,-7612.0
BRITANNIA,2023-02-02,2023-02-03,2023-02-27,stop,4380.79,,3775.76,4196.17,88.02,4397.02,4204.74,4781.6,4204.74,-1.0,0.39,-1.07,16,4.4,False,-7938.0
CRAFTSMAN,2023-02-16,2023-02-17,2023-02-27,stop,3524.7,,2912.6,3391.2,125.29,3524.7,3274.13,4025.85,3274.13,-1.0,0.27,-1.1,6,7.1,False,-12474.0
KEC,2023-02-24,2023-02-27,2023-02-28,stop,466.07,,437.44,466.04,14.81,468.38,436.44,532.27,436.44,-1.0,0.0,-1.01,1,6.8,False,-11742.0
MGL,2022-10-27,2022-10-28,2023-03-06,target,803.58,,763.31,781.6,25.85,803.58,751.88,906.97,906.97,2.0,2.36,-0.87,89,6.4,False,20579.0
BOSCHLTD,2023-01-05,2023-01-06,2023-03-08,target,16158.02,,15422.27,16032.34,332.58,16246.67,15492.87,17754.27,17754.27,2.0,2.43,-0.93,41,4.6,False,14150.0
NATIONALUM,2023-03-06,2023-03-08,2023-03-20,stop,71.91,,68.34,70.6,2.01,71.02,67.9,77.25,67.9,-1.0,0.73,-1.25,8,4.4,False,-7867.0
HCLTECH,2023-01-17,2023-01-18,2023-03-24,stop,963.25,,888.36,951.55,18.75,970.1,925.75,1058.8,925.75,-1.0,0.94,-1.22,45,4.6,False,-8247.0
ECLERX,2023-01-24,2023-01-25,2023-03-24,stop,706.3,,699.76,705.19,19.11,708.6,668.07,789.65,668.07,-1.0,1.67,-1.38,40,5.7,False,-10081.0
NHPC,2023-03-17,2023-03-20,2023-03-27,stop,38.88,,34.45,38.03,1.17,38.88,36.53,43.58,36.53,-1.0,0.0,-1.21,5,6.0,False,-10525.0
VIJAYA,2023-03-27,2023-03-28,2023-03-29,stop,445.66,,419.82,409.99,19.12,432.72,407.42,483.33,402.04,-1.213,0.0,-1.81,1,5.8,True,-11887.0
MANAPPURAM,2023-03-28,2023-03-29,2023-04-11,target,112.54,,106.44,110.14,3.89,111.78,104.76,125.83,125.83,2.0,2.08,0.0,6,6.3,False,18658.0
CARBORUNIV,2023-03-27,2023-03-28,2023-04-21,target,936.96,,874.05,931.32,25.64,936.96,885.67,1039.54,1039.54,2.0,2.54,-0.24,14,5.5,False,16354.0
NAVINFLUOR,2023-02-20,2023-02-21,2023-04-28,target,4241.5,,4085.73,4165.16,140.57,4224.14,3960.36,4751.68,4751.68,2.0,2.23,-0.89,43,6.2,False,19390.0
METROBRAND,2023-02-28,2023-03-01,2023-05-04,target,799.82,,742.72,774.0,32.2,787.3,735.41,891.08,891.08,2.0,2.1,-0.81,40,6.6,False,19974.0
CCL,2023-01-31,2023-02-01,2023-05-09,target,532.66,,461.77,516.1,17.71,532.76,497.25,603.78,603.78,2.0,2.12,-0.33,63,6.7,False,20837.0
CARBORUNIV,2023-04-20,2023-04-21,2023-05-09,target,1026.41,,887.72,975.21,29.47,1033.09,967.46,1164.34,1164.34,2.0,2.13,-0.18,11,6.4,False,19923.0
BRIGADE,2023-02-27,2023-02-28,2023-05-10,target,354.75,,353.69,351.93,11.85,356.53,331.05,407.51,407.51,2.0,2.07,-0.96,45,7.1,False,21719.0
ZENSARTECH,2023-04-27,2023-04-28,2023-05-10,target,266.1,,249.51,265.68,8.56,266.39,248.99,301.19,301.19,2.0,2.2,0.0,7,6.5,False,20930.0
MAXHEALTH,2022-12-20,2022-12-21,2023-05-12,target,436.26,,394.09,433.16,13.64,439.45,408.99,500.37,506.69,2.208,2.35,-0.97,95,6.9,False,25199.0
JSL,2023-05-11,2023-05-12,2023-05-15,stop,292.2,,221.75,290.67,9.27,293.98,273.65,334.62,273.3,-1.017,0.0,-1.34,1,6.9,True,-13210.0
CUMMINSIND,2023-05-10,2023-05-11,2023-05-24,stop,1577.12,,1349.9,1570.55,32.08,1577.65,1512.96,1707.04,1512.96,-1.0,1.1,-1.26,9,4.1,False,-8021.0
MEDANTA,2023-05-08,2023-05-09,2023-05-25,target,525.41,,458.76,509.57,15.64,526.81,494.13,592.18,592.18,2.0,2.17,-0.64,12,6.2,False,20474.0
AEGISLOG,2023-03-03,2023-03-06,2023-05-29,stop,357.4,,294.59,354.64,11.52,358.81,334.36,407.71,332.08,-1.093,1.61,-1.09,54,6.8,True,-12644.0
GPPL,2023-05-24,2023-05-25,2023-05-30,stop,98.6,,85.39,97.41,3.63,98.04,91.34,111.45,91.34,-1.0,0.0,-1.0,3,6.8,False,-12918.0
ZFCVINDIA,2023-04-10,2023-04-11,2023-06-06,target,1698.54,,1557.31,1679.95,44.41,1707.88,1609.71,1904.22,1904.22,2.0,2.02,-0.62,38,5.7,False,17504.0
CGCL,2023-05-03,2023-05-04,2023-06-07,target,664.22,,658.33,647.8,23.45,673.65,617.31,786.32,786.32,2.0,2.12,-0.22,24,8.4,False,27498.0
MFL,2023-06-06,2023-06-07,2023-06-12,stop,1096.7,,1085.39,999.32,36.02,1093.0,1024.65,1229.69,1024.65,-1.0,0.0,-1.02,3,6.3,False,-12024.0
AIAENG,2023-05-30,2023-05-31,2023-06-15,target,2933.6,,2595.09,2798.87,89.09,2943.72,2755.42,3320.31,3320.31,2.0,2.09,0.0,11,6.4,False,21335.0
TIINDIA,2023-05-09,2023-05-10,2023-06-19,target,2711.88,,2474.97,2599.62,78.08,2725.59,2555.72,3065.32,3065.32,2.0,2.15,-0.66,28,6.2,False,20697.0
JSL,2023-05-23,2023-05-24,2023-06-21,target,291.9,,226.34,290.67,11.15,291.9,269.59,336.52,336.52,2.0,2.17,-0.87,20,7.6,False,26208.0
APLAPOLLO,2023-06-09,2023-06-12,2023-06-21,target,1215.16,,1114.08,1190.6,31.78,1217.39,1151.6,1348.97,1349.02,2.001,2.1,0.0,7,5.4,False,18513.0
JAMNAAUTO,2023-06-20,2023-06-21,2023-06-22,stop,99.32,,97.99,97.98,2.53,101.82,94.25,116.94,94.25,-1.0,0.0,-1.1,1,7.4,False,-14737.0
OIL,2023-05-08,2023-05-09,2023-06-23,stop,155.73,,133.11,153.38,4.48,155.73,146.77,173.66,146.77,-1.0,1.06,-1.05,33,5.8,False,-10760.0
LATENTVIEW,2023-06-21,2023-06-22,2023-06-23,stop,361.6,,361.27,351.45,9.44,363.2,342.71,404.18,342.71,-1.0,0.0,-1.02,1,5.6,False,-11361.0
POLICYBZR,2023-05-08,2023-05-09,2023-06-26,target,614.55,,556.35,613.85,20.02,613.55,574.5,691.64,691.64,2.0,2.42,-0.65,34,6.4,False,21024.0
NTPC,2023-05-15,2023-05-16,2023-06-30,target,162.25,,150.85,162.07,2.9,163.13,156.45,176.49,176.49,2.0,2.04,-0.7,32,4.1,False,13393.0
PGHH,2023-06-05,2023-06-06,2023-07-07,target,13301.58,,13170.52,13169.59,221.16,13301.53,12859.27,14186.06,14186.06,2.0,2.16,-0.76,22,3.3,False,10741.0
MTARTECH,2023-07-06,2023-07-07,2023-07-13,target,1912.95,,1741.93,1910.3,46.11,1921.4,1820.72,2122.76,2122.76,2.0,2.35,-0.2,4,5.2,False,18889.0
NATIONALUM,2023-06-26,2023-06-27,2023-07-17,target,72.75,,70.44,72.26,1.54,73.1,69.67,79.95,79.98,2.008,2.86,-0.3,13,4.7,False,16356.0
MHRIL,2023-06-28,2023-06-30,2023-07-18,target,297.6,,275.44,295.62,8.08,300.15,281.44,337.57,337.57,2.0,2.28,-0.28,12,6.2,False,22020.0
DRREDDY,2023-06-16,2023-06-19,2023-07-20,target,963.53,,883.33,945.42,14.68,970.58,934.18,1043.38,1043.38,2.0,2.62,-0.45,22,3.8,False,12923.0
IGL,2023-07-12,2023-07-13,2023-07-24,stop,232.35,,208.71,229.74,5.1,232.35,222.14,252.76,222.14,-1.0,0.33,-1.19,7,4.4,False,-9444.0
JINDALSTEL,2023-06-27,2023-06-28,2023-07-25,target,577.79,,526.26,565.77,14.76,583.25,548.26,653.22,653.22,2.0,2.28,-0.34,18,6.0,False,21191.0
IRFC,2023-07-21,2023-07-24,2023-08-01,target,33.11,,27.99,31.83,0.68,33.63,31.75,37.4,37.4,2.0,3.12,-0.6,6,5.6,False,20964.0
ADANIPORTS,2023-07-17,2023-07-18,2023-08-07,target,716.55,,710.75,712.66,16.6,716.5,683.35,782.78,782.78,2.0,2.04,-0.14,14,4.6,False,17228.0
CENTRALBK,2023-06-20,2023-06-21,2023-08-11,target,27.9,,24.76,27.23,0.71,28.38,26.48,32.2,32.2,2.0,2.55,-0.96,36,6.7,False,24065.0
BOSCHLTD,2023-05-26,2023-05-29,2023-08-14,stop,18193.4,,16785.19,18145.65,326.75,18249.4,17539.9,19668.39,17539.9,-1.0,1.34,-1.09,54,3.9,False,-7655.0
CSBBANK,2023-06-26,2023-06-27,2023-08-18,target,281.4,,253.02,275.82,7.36,283.35,266.68,316.69,316.69,2.0,2.75,-0.25,36,5.9,False,20684.0
BALRAMCHIN,2023-07-31,2023-08-01,2023-08-18,stop,394.92,,377.28,385.66,9.35,397.66,376.22,440.54,376.22,-1.0,0.79,-1.02,12,5.4,False,-11918.0
FSL,2023-07-14,2023-07-17,2023-08-22,target,126.3,,112.39,121.37,3.65,129.15,118.99,149.47,149.47,2.0,2.17,-0.14,25,7.9,False,29549.0
RBA,2023-07-20,2023-07-21,2023-08-28,target,114.1,,109.15,111.63,3.28,113.9,107.53,126.63,126.63,2.0,2.14,-0.61,25,5.6,False,20936.0
GPPL,2023-06-15,2023-06-16,2023-08-29,target,99.33,,86.93,97.56,2.92,99.72,93.49,112.18,112.18,2.0,2.57,-0.57,50,6.2,False,22164.0
KPRMILL,2023-08-10,2023-08-11,2023-08-29,target,652.35,,584.12,630.23,18.97,655.85,614.4,738.73,738.73,2.0,2.38,-0.38,11,6.3,False,24368.0
TORNTPOWER,2023-08-21,2023-08-22,2023-09-05,target,610.58,,536.99,609.43,18.4,611.02,573.79,685.48,686.57,2.029,2.04,0.0,10,6.1,False,23893.0
INDHOTEL,2023-08-28,2023-08-29,2023-09-06,target,389.73,,344.99,388.26,8.69,390.33,372.35,426.28,426.28,2.0,2.14,-0.03,6,4.6,False,18078.0
CDSL,2023-09-05,2023-09-06,2023-09-11,target,602.21,,540.72,579.75,15.9,607.4,570.42,681.35,681.35,2.0,2.58,-0.49,3,6.1,False,25072.0
AEGISLOG,2023-07-24,2023-07-25,2023-09-12,stop,358.39,,329.45,357.58,12.58,360.24,333.24,414.25,333.24,-1.0,0.69,-1.11,34,7.5,False,-15580.0
GODREJPROP,2023-09-08,2023-09-11,2023-09-12,stop,1693.25,,1433.75,1669.03,36.83,1699.0,1619.59,1857.83,1619.59,-1.0,0.03,-1.01,1,4.7,False,-11225.0
UTIAMC,2023-09-11,2023-09-12,2023-09-13,stop,759.75,,674.43,742.01,16.84,759.57,726.08,826.55,726.08,-1.0,0.0,-1.23,1,4.4,False,-10896.0
HDFCAMC,2023-09-04,2023-09-05,2023-09-15,target,1157.5,,993.27,1154.91,36.6,1153.14,1084.3,1290.81,1290.81,2.0,2.14,0.0,8,6.0,False,24454.0
POWERGRID,2023-08-28,2023-08-29,2023-09-20,target,168.28,,154.43,164.93,3.64,169.03,161.0,185.08,185.08,2.0,2.11,-0.51,15,4.7,False,18677.0
KPITTECH,2023-08-04,2023-08-07,2023-09-22,stop,1128.96,,866.86,1076.81,41.22,1138.08,1046.52,1321.19,1046.52,-1.0,0.72,-1.16,32,8.0,False,-17233.0
TATACONSUM,2023-08-17,2023-08-18,2023-09-26,target,825.32,,769.75,821.99,14.51,826.05,796.31,885.54,887.25,2.057,2.13,-0.55,26,3.6,False,13842.0
EASEMYTRIP,2023-09-18,2023-09-20,2023-09-26,stop,22.29,,22.14,20.86,0.79,22.44,20.7,25.92,20.7,-1.0,0.0,-1.05,4,7.7,False,-17892.0
ABB,2023-08-28,2023-08-29,2023-10-04,stop,4192.21,,3629.56,4190.66,102.78,4202.83,3986.66,4635.18,3986.66,-1.0,1.83,-1.35,24,5.1,False,-11716.0
KANSAINER,2023-09-25,2023-09-26,2023-10-09,stop,311.96,,291.01,311.34,6.67,313.5,298.63,343.24,294.21,-1.298,0.24,-1.3,8,4.7,True,-14212.0
MEDANTA,2023-09-11,2023-09-12,2023-10-13,target,697.9,,580.15,695.37,19.06,699.65,659.78,779.39,779.39,2.0,2.03,-0.6,21,5.7,False,24179.0
GMRAIRPORT,2023-10-06,2023-10-09,2023-10-18,stop,61.6,,47.94,59.58,1.95,60.8,57.71,66.99,57.71,-1.0,0.0,-1.07,7,5.1,False,-12125.0
CGCL,2023-08-11,2023-08-14,2023-10-23,stop,788.33,,706.47,779.21,25.21,783.04,737.91,873.29,737.91,-1.0,1.22,-1.11,47,5.8,False,-12633.0
ROSSARI,2023-08-17,2023-08-18,2023-10-23,stop,828.12,,798.0,827.3,22.38,832.31,783.35,930.24,783.35,-1.0,1.24,-1.09,44,5.9,False,-12794.0
OLECTRA,2023-09-14,2023-09-15,2023-10-23,stop,1194.54,,872.73,1190.14,51.99,1199.44,1090.55,1417.21,1090.55,-1.0,0.75,-1.15,24,9.1,False,-20688.0
TV18BRDCST,2023-10-12,2023-10-13,2023-10-23,stop,48.5,,40.09,45.98,1.95,48.3,44.61,55.68,44.61,-1.0,0.0,-1.57,6,7.6,False,-17550.0
FIVESTAR,2023-10-17,2023-10-18,2023-10-23,stop,783.58,,637.91,781.52,22.26,791.21,739.06,895.5,739.06,-1.0,0.0,-1.3,3,6.6,False,-15208.0
TANLA,2023-10-20,2023-10-23,2023-10-25,stop,1008.05,,884.96,988.86,40.1,1012.5,927.85,1181.8,927.85,-1.0,0.0,-1.38,1,8.4,False,-18714.0
RBLBANK,2023-09-13,2023-09-14,2023-10-26,stop,225.45,,177.39,216.3,7.97,225.45,209.5,257.34,209.5,-1.0,1.8,-1.12,27,7.1,False,-16280.0
TTKPRESTIG,2023-10-25,2023-10-26,2023-10-27,stop,780.69,,765.68,765.65,19.47,779.85,741.75,856.06,741.75,-1.0,0.2,-1.52,1,4.9,False,-10884.0
GSPL,2023-03-23,2023-03-24,2023-11-01,stop,274.55,,261.57,273.93,9.76,274.55,255.04,313.57,255.04,-1.0,1.86,-1.03,148,7.1,False,-12109.0
RAINBOW,2023-10-23,2023-10-25,2023-11-01,stop,1106.24,,918.76,1080.07,33.43,1124.85,1039.38,1295.79,1039.38,-1.0,0.21,-1.01,5,7.6,False,-16496.0
LALPATHLAB,2023-09-25,2023-09-26,2023-11-03,target,1164.6,,1076.11,1142.08,31.68,1159.79,1101.24,1276.9,1276.9,2.0,2.19,-0.53,26,5.0,False,20490.0
PRSMJOHNSN,2023-10-26,2023-10-27,2023-11-08,target,135.6,,124.2,130.13,5.45,135.0,124.7,155.6,155.6,2.0,2.23,0.0,8,7.6,False,29596.0
PPLPHARMA,2023-10-31,2023-11-01,2023-11-08,stop,104.36,,102.05,101.78,4.36,102.86,95.65,117.28,95.65,-1.0,2.49,-1.07,5,7.0,False,-15068.0
CREDITACC,2023-10-23,2023-10-25,2023-11-10,target,1495.54,,1203.92,1416.47,46.5,1502.49,1402.54,1702.38,1702.38,2.0,2.09,-0.55,12,6.7,False,26076.0
VARROC,2023-11-07,2023-11-08,2023-11-20,target,473.99,,376.15,467.62,20.18,476.14,433.62,561.17,561.17,2.0,2.1,-0.84,7,8.9,False,35750.0
RTNINDIA,2023-11-09,2023-11-10,2023-11-21,target,62.7,,48.59,60.27,2.8,63.2,57.1,75.41,75.41,2.0,2.4,-0.42,6,9.7,False,37859.0
LINDEINDIA,2023-11-07,2023-11-08,2023-11-29,stop,6170.41,,4858.53,6160.61,190.53,6218.15,5789.36,7075.74,5789.36,-1.0,0.0,-1.25,13,6.9,False,-15235.0
TEJASNET,2023-10-26,2023-10-27,2023-11-30,stop,852.59,,738.27,844.22,31.89,856.92,788.8,993.15,788.8,-1.0,0.23,-1.2,22,7.9,False,-16945.0
SJVN,2023-11-02,2023-11-03,2023-12-07,target,71.58,,48.81,69.14,3.49,71.96,64.59,86.69,86.69,2.0,2.13,-0.36,22,10.2,False,39900.0
TATAPOWER,2023-11-28,2023-11-29,2023-12-07,target,266.32,,230.32,257.31,5.69,270.45,254.94,301.48,301.48,2.0,3.62,-0.63,6,5.7,False,23405.0
IRCTC,2023-11-17,2023-11-20,2023-12-12,target,688.17,,639.46,678.46,14.6,690.65,658.97,754.0,754.0,2.0,2.35,-0.56,15,4.6,False,18139.0
PFIZER,2023-10-03,2023-10-04,2023-12-15,target,3780.0,,3772.78,3771.72,57.27,3796.52,3665.46,4058.66,4058.66,2.0,2.1,-0.68,49,3.5,False,13909.0
GPIL,2023-10-26,2023-10-27,2023-12-15,target,596.37,,483.89,592.28,25.98,596.37,544.42,700.27,700.27,2.0,2.33,-0.14,33,8.7,False,33932.0
BALAMINES,2023-12-06,2023-12-07,2023-12-26,target,2282.86,,2235.53,2078.9,56.45,2265.45,2169.96,2456.43,2456.43,2.0,3.73,-0.9,12,4.2,False,17253.0
CASTROLIND,2023-12-14,2023-12-15,2023-12-26,target,130.97,,115.73,123.7,3.32,132.3,124.32,148.24,148.24,2.0,4.02,-0.69,6,6.0,False,25615.0
JSL,2023-11-17,2023-11-20,2024-01-02,target,502.75,,364.34,480.11,19.12,506.82,464.51,591.45,591.45,2.0,2.09,-0.43,29,8.3,False,33882.0
GLS,2023-09-22,2023-09-25,2024-01-03,target,619.97,,512.99,611.98,24.5,619.68,570.97,717.12,717.98,2.018,2.3,-0.59,67,7.9,False,32821.0
DEEPAKFERT,2023-12-06,2023-12-07,2024-01-18,stop,661.39,,607.51,634.91,19.08,666.31,623.22,752.5,623.22,-1.0,0.87,-1.05,29,6.5,False,-15163.0
MMTC,2024-01-01,2024-01-02,2024-01-23,target,60.2,,47.66,52.22,2.52,60.55,55.16,71.34,77.15,3.078,3.42,-0.22,14,8.9,False,62573.0
LATENTVIEW,2024-01-19,2024-01-23,2024-01-24,stop,473.9,,416.63,464.33,14.12,468.0,445.65,512.69,445.65,-1.0,0.0,-1.05,1,4.8,False,-12379.0
ELGIEQUIP,2023-11-20,2023-11-21,2024-01-29,target,516.29,,486.58,507.12,16.26,518.57,483.76,588.19,588.19,2.0,2.29,-0.54,45,6.7,False,27210.0
IOB,2023-12-06,2023-12-07,2024-01-29,target,42.65,,32.55,42.35,1.33,43.05,39.98,49.18,49.18,2.0,2.17,-0.75,34,7.1,False,29902.0
CRAFTSMAN,2023-10-31,2023-11-01,2024-01-30,stop,4852.27,,4018.48,4725.12,176.11,4852.27,4500.05,5556.71,4500.05,-1.0,1.82,-1.04,59,7.3,False,-15564.0
VARROC,2024-01-24,2024-01-25,2024-02-02,target,521.96,,441.88,519.83,19.18,521.96,483.6,598.68,598.68,2.0,2.51,-0.18,5,7.3,False,33890.0
CAMS,2024-01-02,2024-01-03,2024-02-05,target,514.33,,471.14,511.07,13.2,514.52,487.93,567.71,567.71,2.0,2.1,-0.07,21,5.2,False,23039.0
ICICIGI,2024-01-17,2024-01-18,2024-02-06,target,1429.53,,1305.78,1410.75,32.28,1429.09,1364.98,1557.31,1557.31,2.0,2.17,-0.29,11,4.5,False,19913.0
LATENTVIEW,2024-01-29,2024-01-30,2024-02-07,target,473.95,,418.23,464.33,16.76,474.0,440.44,541.13,541.13,2.0,2.11,-0.38,6,7.1,False,32748.0
RENUKA,2024-02-02,2024-02-05,2024-02-12,stop,49.7,,48.22,47.62,1.5,50.05,46.7,56.75,46.7,-1.0,1.18,-1.31,5,6.7,False,-17680.0
BSE,2024-02-01,2024-02-02,2024-02-13,stop,823.99,,503.88,773.09,31.61,829.46,760.77,966.85,760.77,-1.0,0.43,-1.05,7,8.3,False,-21427.0
GRASIM,2024-02-09,2024-02-12,2024-02-13,stop,2152.37,,1896.65,2073.17,55.01,2158.82,2042.34,2391.78,2042.34,-1.0,0.0,-1.03,1,5.4,False,-14638.0
ACI,2023-12-14,2023-12-15,2024-02-19,target,603.21,,560.48,601.86,22.9,603.41,557.41,695.4,695.4,2.0,2.88,-0.39,43,7.6,False,32694.0
TTKPRESTIG,2024-01-25,2024-01-29,2024-02-22,stop,766.61,,761.09,765.23,18.23,766.61,730.15,839.52,730.15,-1.0,0.77,-1.03,18,4.8,False,-12520.0
RADICO,2024-02-05,2024-02-06,2024-02-22,stop,1731.16,,1374.75,1679.09,54.74,1762.36,1621.69,2043.7,1621.69,-1.0,0.21,-1.09,12,8.0,False,-21031.0
ACI,2024-02-16,2024-02-19,2024-02-23,target,651.96,,582.51,627.03,22.54,661.7,606.88,771.34,771.34,2.0,2.36,0.0,4,8.3,False,39164.0
SUPRAJIT,2024-02-22,2024-02-23,2024-02-27,target,391.37,,378.82,385.76,12.01,392.46,367.36,442.66,442.66,2.0,2.02,0.0,2,6.4,False,30606.0
CIEINDIA,2023-12-22,2023-12-26,2024-02-29,stop,459.55,,435.33,448.74,12.94,460.42,433.67,513.91,433.67,-1.0,0.86,-1.47,45,5.8,False,-14423.0
TTML,2023-12-22,2023-12-26,2024-02-29,stop,92.0,,86.5,89.98,3.77,92.15,84.46,107.52,84.46,-1.0,1.88,-1.0,45,8.3,False,-20211.0
BERGEPAINT,2024-02-29,2024-03-01,2024-03-05,stop,598.82,,557.1,564.8,16.47,581.65,565.89,613.16,565.89,-1.0,0.34,-1.21,2,2.7,False,-7875.0
PPLPHARMA,2024-02-21,2024-02-22,2024-03-06,stop,134.71,,118.34,133.8,4.4,135.61,125.91,155.03,125.91,-1.0,0.35,-1.11,9,7.2,False,-19105.0
CCL,2024-02-27,2024-02-28,2024-03-06,stop,640.97,,613.13,637.76,16.68,643.78,607.6,716.15,607.6,-1.0,0.0,-1.26,5,5.6,False,-15398.0
TATACHEM,2024-03-05,2024-03-06,2024-03-07,target,1019.31,,965.53,1014.09,27.27,1020.94,964.76,1133.3,1140.09,2.121,4.89,0.0,1,5.5,False,27379.0
PATANJALI,2024-02-06,2024-02-07,2024-03-11,stop,526.29,,442.89,503.96,16.31,530.68,493.67,604.71,493.67,-1.0,0.83,-1.27,22,7.0,False,-18599.0
JUBLINGREA,2024-02-12,2024-02-13,2024-03-12,stop,476.24,,447.94,474.49,19.1,482.94,438.05,572.73,438.05,-1.0,0.4,-1.15,19,9.3,False,-23709.0
RAYMOND,2023-12-11,2023-12-12,2024-03-13,stop,1755.63,,1659.3,1728.67,62.16,1774.06,1631.31,2059.56,1631.31,-1.0,1.14,-1.33,62,8.0,False,-18991.0
IBULHSGFIN,2024-02-29,2024-03-01,2024-03-13,stop,186.76,,157.75,185.79,10.33,189.57,166.1,236.51,166.1,-1.0,0.08,-1.43,7,12.4,False,-31600.0
EXIDEIND,2024-03-04,2024-03-05,2024-03-13,stop,325.83,,273.69,325.15,8.72,327.06,308.39,364.42,308.39,-1.0,0.12,-1.7,5,5.7,False,-15321.0
EASEMYTRIP,2024-03-07,2024-03-11,2024-03-13,stop,23.67,,22.11,23.28,1.07,23.83,21.53,28.41,21.53,-1.0,0.0,-1.42,2,9.6,False,-24758.0
GAEL,2024-01-25,2024-01-29,2024-03-20,stop,183.05,,155.28,175.77,8.57,193.4,165.91,248.37,165.91,-1.0,0.59,-1.06,36,14.2,False,-35042.0
INFY,2024-03-06,2024-03-07,2024-03-20,stop,1490.64,,1384.48,1485.99,29.85,1489.77,1430.95,1607.4,1430.95,-1.0,0.64,-1.01,8,3.9,False,-10803.0
ABB,2024-02-21,2024-02-22,2024-03-27,target,4900.67,,4185.95,4590.5,165.14,5112.34,4570.39,6196.23,6196.23,2.0,2.07,-0.12,22,10.6,False,51632.0
KPRMILL,2024-03-12,2024-03-13,2024-03-28,target,777.04,,725.25,771.93,23.65,768.68,729.75,846.54,846.54,2.0,2.47,-0.7,10,5.1,False,22965.0
ABREL,2024-03-14,2024-03-15,2024-04-01,target,1432.53,,1182.09,1406.99,75.31,1414.49,1281.92,1679.63,1679.63,2.0,2.3,-0.26,9,9.4,False,42430.0
VOLTAS,2024-03-14,2024-03-15,2024-04-03,target,1060.48,,922.84,1040.99,35.63,1060.48,989.21,1203.0,1203.0,2.0,2.1,-0.58,11,6.7,False,30091.0
BSE,2024-03-26,2024-03-27,2024-04-03,target,763.44,,578.23,733.64,36.16,770.64,691.13,929.67,929.67,2.0,2.28,0.0,4,10.3,False,47384.0
JUBLPHARMA,2024-03-12,2024-03-13,2024-04-08,target,564.4,,470.01,561.59,24.42,559.35,515.55,646.94,646.94,2.0,2.08,-0.61,16,7.8,False,36158.0
EICHERMOT,2024-03-20,2024-03-21,2024-04-08,target,3782.11,,3560.04,3758.11,98.07,3789.68,3585.96,4197.11,4197.11,2.0,2.02,-0.09,10,5.4,False,23723.0
NESTLEIND,2024-03-28,2024-04-01,2024-04-08,stop,1284.84,,1168.24,1257.48,27.08,1284.84,1230.67,1393.18,1230.67,-1.0,0.07,-1.17,5,4.2,False,-11542.0
METROPOLIS,2024-02-12,2024-02-13,2024-04-12,target,415.17,,379.67,412.74,16.02,415.17,383.13,479.25,479.25,2.0,2.07,-0.9,39,7.7,False,36138.0
