ticker,entry_date,exit_date,entry,exit,stop0,reason,held,r_gross,r_net,ret_gross,ret_net,rs_dist,stop_pct
CAPLIPOINT,2022-04-05,2022-04-27,770.1865618506379,737.8827764501192,656.0316313735564,rule,14,-0.28298195501073165,-0.3160087662925171,-0.04194280580915062,-0.04683794879462777,0.040359609138496566,0.14821724518639362
CAPLIPOINT,2022-05-20,2022-05-30,772.7885410758844,725.8582649388466,647.7721309154763,rule,6,-0.3753929270311134,-0.40536192878239885,-0.060728483462890115,-0.06557666225423271,0.17088338479795118,0.1617731158207379
CAPLIPOINT,2022-06-08,2022-06-14,770.9446026486215,701.3955659040291,675.0653749439434,rule,4,-0.7253816953846718,-0.76377218422673,-0.09021275524292272,-0.09498722335481537,0.03490034413669019,0.12436591082586203
CAPLIPOINT,2022-07-21,2022-07-28,767.8435789307449,752.6344292299246,687.1237341032561,rule,5,-0.18841896603399869,-0.2355101742557851,-0.019807614621196228,-0.024758095584643095,0.02479197210041706,0.10512537584789687
CAPLIPOINT,2022-08-02,2022-08-11,823.9551590907264,803.4794459257862,719.7371612905033,rule,6,-0.19647003010161812,-0.23550922293221063,-0.024850518792231515,-0.029788392495250803,0.03888963958806024,0.12648503580611425
CAPLIPOINT,2022-11-15,2022-11-17,775.6198640048351,742.4016419089229,688.6131095284732,rule,2,-0.3817890035760035,-0.42540692482389253,-0.04282796720083117,-0.04772089728282906,0.03073439473993833,0.11217705800765768
CAPLIPOINT,2022-12-06,2022-12-08,755.1854382991568,736.0838141278116,707.029555368022,rule,2,-0.39666231846815925,-0.47408116958545093,-0.025293951925723337,-0.030230717045908805,0.01592126302071173,0.06376696436254438
CAPLIPOINT,2024-11-01,2024-11-21,2035.343461893844,1940.8394677412807,1760.6174774450028,rule,12,-0.3439936500442739,-0.3801768212285736,-0.04643147258528512,-0.051315393903821845,0.09338629556143796,0.1349777025805829
CAPLIPOINT,2024-11-27,2025-01-13,2124.920579577422,2324.5285855514658,1837.3256223986346,rule,32,0.6940594784141323,0.6553813909332501,0.0939366901014905,0.08870184837623701,0.04051289213388953,0.1353438617625797
CAPLIPOINT,2025-05-20,2025-06-06,2150.9477152481404,2117.955459061456,1825.2544632354259,rule,13,-0.10129855618069815,-0.13406637642204963,-0.01533847427010942,-0.020300128084434065,0.09705539868610957,0.15141848855918913
CAPLIPOINT,2025-08-22,2025-08-28,2211.643760997363,2077.091398520912,1924.2042951950427,rule,3,-0.4681067789382343,-0.505407982058926,-0.06083817152169806,-0.06568607609289372,0.045048188826993796,0.12996643983599634
CAPLIPOINT,2025-09-12,2025-09-26,2229.6833795280068,2145.6496514353835,2026.3131574408326,rule,10,-0.4132056661500936,-0.46699098666136885,-0.0376886372586282,-0.04259441566548137,0.028079583928036778,0.0912103592619616
CAPLIPOINT,2026-02-05,2026-02-10,1913.210185981707,1766.5008212977136,1713.3229792474494,rule,3,-0.733960752571013,-0.7799830952136229,-0.07668230378394819,-0.08149059802448813,0.05187928547013887,0.10447738999031687
CAPLIPOINT,2026-04-13,2026-04-30,1696.639170034737,1716.699369025464,1514.5465518140475,rule,12,0.11016481165872861,0.06330214127135286,0.011823491609188958,0.006793932880166034,0.02645279741299622,0.10732548289390331
CAPLIPOINT,2026-05-07,2026-06-03,1841.352516648969,1988.0999755859375,1639.1323967902192,rule,19,0.7256817918982111,0.6783391672509985,0.07969547254538231,0.07449623386401893,0.044984846512831966,0.10982151327914387
CAPLIPOINT,2026-06-05,2026-06-29,2025.0,2557.89990234375,1863.5734460941258,maxhold,15,3.3011910955769834,3.23021609500465,0.26316044560185187,0.25750254448784726,0.012451315015756359,0.0797168167436416
CARBORUNIV,2019-01-08,2019-01-14,363.79622252686374,346.5207786450875,329.0503347908712,rule,4,-0.497193912932637,-0.5483019035076006,-0.04748659500031116,-0.052367878512810294,0.04012777761400432,0.09550920428654755
CARBORUNIV,2019-03-01,2019-03-15,357.5505136042217,365.47675061667775,330.0469082903039,rule,9,0.2881890182028284,0.22246788310358526,0.022168160052567377,0.017112739652435954,0.06379603196892303,0.07692229284380765
CARBORUNIV,2019-04-02,2019-04-08,396.3116666664161,374.99790949060684,352.6645951195425,rule,4,-0.48832043984714835,-0.5324992099697139,-0.05378029204916013,-0.058645841319037086,0.06424649116175596,0.11013319873727623
CARBORUNIV,2019-05-29,2019-06-04,362.4801994718676,360.5469388705979,332.3045214542313,rule,4,-0.06406684880915657,-0.12396833121494286,-0.005333424016226123,-0.010320090456185418,0.01440452312776741,0.08324779687718711
CARBORUNIV,2019-09-24,2019-09-26,322.1633795487337,298.8259352076433,275.1225722539316,rule,2,-0.4961106257134568,-0.5291133179751277,-0.07243978000783345,-0.07725868055781378,0.06908543998190542,0.14601537692053618
CARBORUNIV,2019-11-01,2019-11-06,313.4300238943757,306.6374074342066,275.8092889020303,rule,3,-0.18055512369843954,-0.2217602883140928,-0.021671875513936786,-0.02661769582515196,0.043342149348067016,0.12002913608883693
CARBORUNIV,2019-11-26,2019-12-10,311.4407434712829,304.0659330120555,279.96941933948017,rule,10,-0.23433429201585174,-0.28322853887892985,-0.023679658534810133,-0.028620459388472987,0.019746170969443755,0.10105076099237026
CARBORUNIV,2020-01-06,2020-01-14,319.2522945830411,319.00961585101896,298.0970435426791,rule,6,-0.011471323670851671,-0.08689726747273872,-0.0007601471818364341,-0.0057582468138818585,0.017137009668641623,0.06626499292038529
CARBORUNIV,2020-01-27,2020-02-05,333.8078660602118,324.4922918695852,306.045987967054,rule,7,-0.33555273743970904,-0.3948336833937968,-0.027906994225673106,-0.032837226740108826,0.019633685047895533,0.08316723755140676
CARBORUNIV,2020-02-13,2020-02-27,337.59223523770555,313.8657010699969,313.8657010699969,stop,9,-1.0,-1.0686423406493901,-0.07028163473902871,-0.07510593065218113,0.008687301953926418,0.07028163473902871
CARBORUNIV,2020-06-02,2020-07-08,226.54593329418853,259.0354596624386,193.30005370469033,rule,26,0.9772497154358024,0.9407353113237503,0.14341253403149704,0.13805400269641832,0.010704212805317193,0.14675116479061087
CARBORUNIV,2020-08-24,2020-09-02,283.79404162684233,260.3076619878146,243.2819889050161,rule,7,-0.579738079437635,-0.613314612040826,-0.08275853680504586,-0.08755164046303307,0.09713330350783922,0.142751597213218
CARBORUNIV,2020-09-16,2020-09-24,277.7266461068784,243.67142974918852,235.29804575560672,rule,6,-0.8026476498338971,-0.8333697377380067,-0.12262135029198562,-0.1273147969162554,0.05880922807491684,0.15277108245113696
CARBORUNIV,2020-10-30,2020-12-22,262.41161433002827,369.9108743290542,223.61616635291267,rule,36,2.770924569873168,2.730177361010414,0.4096589256290573,0.40363477831498484,0.11438530520795487,0.14784196223999282
CARBORUNIV,2020-12-24,2021-01-19,377.5439389303923,404.1618116460643,324.72681732471796,rule,17,0.5039629556945094,0.4669623710918241,0.07050271497161953,0.06532645818419065,0.0021992888882236272,0.13989662171589576
CARBORUNIV,2021-01-25,2021-02-03,406.1190997192239,412.57783293905743,366.71298313119286,rule,6,0.1639017944182613,0.11196208279828125,0.01590354461117155,0.010863785749643761,0.020998465885136985,0.09703093652890256
CARBORUNIV,2021-02-05,2021-02-24,443.0122804295459,476.4716972709587,373.67996045772685,rule,13,0.48259479640970876,0.4494398414740377,0.07552706396529338,0.07033824630538033,0.032876708759366435,0.15650202722279902
CARBORUNIV,2021-03-02,2021-03-04,522.1069245651772,504.0491262076476,465.8741514769558,rule,2,-0.32112587314873203,-0.3667467804247651,-0.034586398892465536,-0.03949993289523418,0.04499098001895119,0.10770355734134997
CARBORUNIV,2021-05-03,2021-06-02,534.8652876014809,574.1213613978763,457.52167691527586,rule,21,0.5075541915887969,0.47170809392280294,0.07339431947889737,0.06821083368020027,0.09189166629363577,0.14460390771111778
CARBORUNIV,2021-06-29,2021-07-20,598.656461859017,616.3217198279054,538.108882410072,rule,15,0.29175828546183574,0.2415920280843892,0.029508172206196958,0.024434401775681704,0.028365581683022834,0.10113910615935827
CARBORUNIV,2021-07-26,2021-08-23,656.6314051905049,693.4225074658706,576.9539677886196,rule,19,0.46175057174335216,0.41939059015136093,0.0560300679872168,0.05088999281724882,0.030732789251324943,0.12134271491137241
CARBORUNIV,2021-10-01,2021-10-07,869.5570160492173,860.752845782652,796.0409943268448,rule,4,-0.11975852420052796,-0.17859977476378028,-0.010124891299901788,-0.01509957907165197,0.009202699854504504,0.08454422236323075
CARBORUNIV,2021-10-13,2021-10-18,887.0180258434013,868.7208507935318,803.1180776866618,rule,2,-0.21808327003596337,-0.2703997170424884,-0.020627737562009637,-0.025576168218104538,0.007349416549585319,0.09458651990410813
CARBORUNIV,2021-11-12,2021-12-02,904.7249515627431,883.7226292437732,803.2153629013226,rule,13,-0.20689988597059447,-0.25094615796298136,-0.02321404122069615,-0.028156006117644353,0.0696561617419249,0.1121993910813244
CARBORUNIV,2021-12-30,2022-01-12,959.124521858776,975.6509829058065,841.8269399381181,rule,9,0.14089345045671317,0.09965697581921247,0.017230777308250143,0.012187700364979608,0.05909945006039208,0.12229651025222049
CARBORUNIV,2022-06-28,2022-07-19,721.3233231217005,750.8857145516231,634.2377298958992,rule,15,0.3394636280799202,0.29720035056351024,0.040983551317853216,0.03588109243955869,0.09127960129220436,0.12073031667535358
CARBORUNIV,2022-07-22,2022-07-28,781.4232301084239,778.4591955807168,693.3927519477961,rule,4,-0.033670548992119215,-0.07797004782145675,-0.0037931231290575197,-0.008783640321234753,0.0018768631535470703,0.11265403275560852
CARBORUNIV,2022-08-02,2022-08-19,835.8628580805172,822.0306618432792,723.6693335791723,rule,11,-0.12328872186444415,-0.16023144042356832,-0.016548403967849925,-0.021507032957930175,0.036637436865374795,0.13422479945931212
CARBORUNIV,2022-09-01,2022-09-09,829.6383845070075,839.5186237144084,757.4676121080939,rule,6,0.13690083781824183,0.07908113627079981,0.011909091228067995,0.006879318499997817,0.0135339126891032,0.08699063802574572
CARBORUNIV,2022-12-05,2022-12-23,851.3254660581554,824.0983650421715,772.7083785422592,stop,14,-0.34632548567102045,-0.3996034651802951,-0.03198201170000468,-0.03690205667075461,0.03263818113099726,0.09234668837044482
CARBORUNIV,2023-01-05,2023-01-18,923.796426478663,890.1051565601314,824.0983650421715,rule,9,-0.33793304938023516,-0.3834179253372823,-0.03647044841573628,-0.04137927229469682,0.059335585555226,0.10792211203557216
