ticker,entry_date,exit_date,why,r,mfe,mae,held,adv,stop_pct,equity_pnl,ret
ALLCARGO,2020-03-06,2020-03-12,stop,-1.4533352918137117,4.318136352883101e-07,-1.4533352918137117,3,27977984.19268341,0.06307333582094264,-9861.351471104414,-0.09643753815869129
ASTRAZEN,2020-03-09,2020-03-12,stop,-1.3315096474603227,0.0,-2.942326128519797,2,65680388.72076416,0.07349493143946842,-10253.014775798682,-0.10261456222545932
GARFIBRES,2020-03-12,2020-03-13,stop,-1.8642495663175287,0.0,-3.1503089010042826,1,17101513.86216736,0.052824777552660046,-9665.273887018768,-0.10323237222175788
BASF,2020-03-16,2020-03-19,stop,-1.0,0.8096028013914807,-1.0982099025769487,3,348791232.1865845,0.10355017811653092,-9590.343720470479,-0.10829130267123947
ZYDUSLIFE,2020-03-23,2020-04-09,target,2.0,2.016329527208494,-0.9477570786471802,11,671010086.0847657,0.14798457527778472,25424.537365177257,0.2902292276791807
DRREDDY,2020-04-01,2020-04-13,target,2.0,2.039683690480979,-0.2628402069601566,5,3111795183.9484863,0.1156637053911678,19678.982310556392,0.22574909225537987
DMART,2020-04-13,2020-04-16,stop,-1.0,0.0,-1.256475276380699,2,1065122558.1869141,0.07379019792706105,-7306.474654150604,-0.0786057224322433
APLLTD,2020-04-09,2020-04-27,target,2.0,2.113548035081236,-0.40475673159075837,10,121377074.18954773,0.14935334112726262,26753.60903914714,0.29295991554888906
HINDUNILVR,2020-04-08,2020-04-30,stop,-1.0,0.34811103294604573,-1.0056948633297353,14,8262160576.600342,0.11120874809767592,-10459.129504233122,-0.11593072622743167
DMART,2020-04-30,2020-05-06,stop,-1.0,0.0,-1.0825519764998066,3,753417739.7668701,0.08747834150698179,-8967.041558425402,-0.09225964565321432
ASTRAZEN,2020-04-08,2020-06-16,target,2.0,2.0718139204352832,-0.38395443233190657,45,93091264.91748047,0.15626851200178327,27675.125506272183,0.30675568144355775
BIOCON,2020-04-08,2020-06-18,target,2.0,2.018022259387501,-0.04173452945394787,47,1577454760.4436767,0.12634296735465317,22288.932057105365,0.2470542198725331
GRANULES,2020-04-09,2020-07-13,target,2.0,2.1492634580802674,-0.6951216684630128,63,351242658.85130006,0.18232882414666451,32761.30907536464,0.35874600417259583
SUNPHARMA,2020-04-08,2020-07-31,target,2.0,2.102717917242557,0.0,78,4753422357.370148,0.1384729268828053,24472.16077757102,0.2712534891311966
FDC,2020-04-16,2020-08-03,target,1.9999999999999993,2.1387200926235734,-0.4018987099989902,75,90828859.69143677,0.15971664380838393,29004.44351828118,0.3136347043977259
PFIZER,2020-08-03,2020-08-10,target,2.000000000000002,2.2162298852161646,0.0,5,231079329.28564453,0.05176129747204324,10218.18767046502,0.09826378845672643
AARTIIND,2020-08-03,2020-08-20,target,2.0,2.744685490055785,-0.2074463853071463,13,368693849.0535736,0.05674039296188792,11251.124413716825,0.10819708395896649
HFCL,2020-08-10,2020-08-21,target,2.0,2.5797497052908813,0.0,9,38463428.734460115,0.10767624491112839,22808.475344195864,0.20981410859770125
INGERRAND,2020-08-20,2020-08-21,stop,-1.0,0.0,-1.4572349956447037,1,16125031.19951172,0.051294649728440986,-6274.62043775175,-0.05616641310411977
AIAENG,2020-07-13,2020-08-27,target,2.0,2.0733185718681773,-0.49586785648237763,33,77817892.76773681,0.07247761558611741,13935.087220748426,0.13959284309430434
CESC,2020-08-21,2020-08-31,stop,-1.0,0.5635283242549257,-1.000859659430218,6,188171290.54032516,0.07203834799354869,-8529.476512152163,-0.07685825212356463
SUMICHEM,2020-08-24,2020-08-31,stop,-1.0,0.17551846512175057,-1.1479962384571336,5,179416872.25518036,0.07261524911049133,-8705.128099749736,-0.07743371098771495
JCHAC,2020-08-27,2020-08-31,stop,-1.0,0.0,-1.6915102872365875,2,36721194.57,0.07654965923619213,-9298.836884872839,-0.08135828508810161
IDEA,2020-08-31,2020-09-01,stop,-1.0,0.28156543428889574,-1.783248446664065,1,2548006765.036377,0.1522101773612769,-17571.689576142126,-0.15682965191787362
IRCON,2020-06-19,2020-09-07,stop,-1.0,1.149313805220599,-1.0309323407027593,56,62759103.91717644,0.10806465871822853,-11119.412768864113,-0.11279449707143298
MIDHANI,2020-06-19,2020-09-09,stop,-1.0,1.013246980613697,-1.25449364781701,58,314436578.5031372,0.09639754421180156,-9972.13043928766,-0.101156550351272
PGHL,2020-04-08,2020-09-14,target,2.0,2.201094053596576,-0.9895322985242817,109,81226749.66988526,0.12027642952373373,21197.037265905485,0.23495147689984883
BSE,2020-09-02,2020-09-15,target,2.0,2.5848831113879283,0.0,9,115439131.10527611,0.06907754025547101,14075.84936487636,0.13280969280966484
DMART,2020-09-01,2020-09-18,stop,-1.0,0.9271251302557367,-1.0480211214371458,13,1298986220.8125,0.05952989927798723,-6923.946651198808,-0.06438107452979211
NFL,2020-09-15,2020-09-21,stop,-1.0,0.7255012882826648,-1.2503326887038329,4,25639923.522595216,0.08626202725061001,-9906.007411443765,-0.09104637218248338
RELAXO,2020-09-01,2020-09-22,stop,-1.0,1.375764820515228,-1.4385366589367914,15,185436600.41175842,0.045178501411795496,-5384.365444507652,-0.050065555158265905
JCHAC,2020-09-09,2020-09-22,stop,-1.0,0.45531872737772455,-1.1717539404007966,9,36590397.980000004,0.08802562722196344,-9757.809267425035,-0.09280556315390856
IRCTC,2020-09-21,2020-09-22,stop,-1.0,0.0,-1.0263958570776013,1,1095631213.9857635,0.06488403237425323,-7637.226966569121,-0.06972182229331747
EIDPARRY,2020-09-23,2020-10-14,stop,-1.0,0.06050689531790635,-1.0338090003197,14,173495002.98415834,0.09973150396180708,-10935.352922144577,-0.10448217520190259
FORTIS,2020-09-18,2020-10-15,stop,-1.0,1.0227180795555073,-1.175458854304345,18,172514260.4251465,0.0557701553918052,-6696.831136832308,-0.060630730003325486
WOCKPHARMA,2020-10-14,2020-10-27,stop,-1.0,0.09596597668454444,-1.0210865825533848,9,196540403.69104615,0.0838451909646247,-9330.793090669296,-0.08863557798721307
INDIACEM,2020-09-24,2020-11-18,target,2.0,2.070113310058864,-0.3818664455471867,38,232952457.6591797,0.08549094392669013,17247.61064807966,0.16555443313374704
BLUESTARCO,2020-10-15,2020-11-19,target,2.0,2.112072183336065,-0.31906334733284997,25,76759466.5,0.08715102943577094,17733.161388933248,0.16886630372436304
GRINDWELL,2020-11-19,2020-12-04,target,2.0,2.1785122388491684,0.0,10,20532752.884231567,0.06660732389218675,13647.591017798983,0.12788161116491265
POLYCAB,2020-10-27,2020-12-16,target,2.0,2.1732068200125334,-0.9656467754010468,35,302538624.04769593,0.05330758142408691,10650.256174742433,0.10134862494105353
PIDILITIND,2020-05-07,2020-12-18,target,2.0,2.0229242266406233,-0.8318902008477655,158,1415761721.686737,0.10650244026967595,19649.8931501959,0.20747236833800362
LUPIN,2020-12-18,2020-12-21,stop,-1.0,0.37463105246268796,-1.9466966020095604,1,3156659518.84502,0.0517149145383326,-6457.971310650337,-0.05658562725198675
MPHASIS,2020-12-22,2020-12-23,target,2.0,3.2902572193089883,0.0,1,483837690.1935425,0.05363943980877436,11393.623133954128,0.1020106824185049
OFSS,2020-09-07,2021-01-05,target,2.0,2.2141660338222944,-0.6852061253720069,83,176131191.88333738,0.06714740608610612,13734.051919241176,0.1289590751417819
GALAXYSURF,2020-11-18,2021-01-07,target,2.0,2.1143947366083076,-0.8836284990595806,34,66472530.90029296,0.08125003360386716,16702.872573575587,0.15709381703971514
MANAPPURAM,2021-01-05,2021-01-18,stop,-1.0,0.7082231572837278,-1.0730737472819245,9,775899147.795308,0.05444947402739519,-7202.1450588367525,-0.059313350342326744
SIS,2021-01-07,2021-01-27,stop,-1.009765919653991,0.05947475642366901,-1.139057392247621,13,63999581.46965332,0.09013474510059004,-11642.482978916198,-0.09578745629482704
ORIENTELEC,2021-01-18,2021-02-01,target,2.0000000000000013,2.007427021574649,-0.3000910883575462,9,64851385.913900755,0.09364831388881242,21687.018408165874,0.18182838620818106
LALPATHLAB,2020-12-16,2021-02-02,target,2.0,2.2224583065743535,-0.5157819835370607,32,307403217.5020386,0.06489349973660566,14184.220923130644,0.12446253197452835
AJANTPHARM,2020-04-27,2021-02-03,target,2.0,2.1450075108687745,-0.5683430142808265,196,241607149.43001708,0.14216970443862165,26555.8426722708,0.27862856035505024
REDINGTON,2020-12-23,2021-02-03,target,1.9999999999999984,2.0975525378100293,-0.23257295350749058,28,45283487.32845497,0.08580003418610085,18732.168681620802,0.16617106820127117
SUNDARMFIN,2021-02-03,2021-02-09,target,2.0,3.0931095008084246,-0.3616180063065939,4,98014831.29213868,0.07932340709223823,18548.869209270266,0.1532501971490153
NATCOPHARM,2020-12-04,2021-02-11,stop,-1.0,1.319723139904162,-1.0705375695896746,47,327216036.82888186,0.06259549396698279,-7457.113768744095,-0.06743900523206514
TTKPRESTIG,2021-02-11,2021-03-02,target,2.0,2.467651639646982,0.0,13,224641980.52282715,0.069309351887922,16541.650389674523,0.13327215701640455
BALMLAWRIE,2021-03-02,2021-03-04,target,2.0,2.1407178941996623,-0.18500128241854363,2,54685371.09883575,0.08861298985101687,20730.56437853739,0.17178291475277874
SPARC,2020-09-23,2021-03-17,stop,-1.0,1.9801105395500627,-1.0560591258541556,120,209580883.03302154,0.10204664236956978,-11177.055043724778,-0.10679152576364571
TAKE,2021-03-04,2021-03-17,stop,-1.0,0.7201663545324549,-1.025691878268686,8,99677261.85246181,0.08010967635686693,-10420.176784575644,-0.08490940216597465
AKZOINDIA,2021-03-17,2021-03-18,stop,-1.0,0.0,-1.1433550676216935,1,75822331.97,0.05941252070239218,-7992.293783675243,-0.06426398940063617
DHANUKA,2021-02-01,2021-03-24,stop,-1.0,0.8900562859027773,-1.010474452907398,36,48508945.20527344,0.0766143263934075,-9519.98183640518,-0.08142279057742391
LALPATHLAB,2021-02-02,2021-03-31,target,2.0,2.056676859568713,-0.7118556725567807,39,435008953.3000244,0.08414106956386834,19268.13039130128,0.16286143377991735
SOBHA,2021-03-17,2021-04-05,stop,-1.0,0.10084635958834576,-1.1231813230735157,11,87307341.79676056,0.08548301024319573,-11226.486150256522,-0.09026930271758755
NESTLEIND,2020-03-31,2021-04-06,maxhold,0.7050524504910768,1.5827263064886075,-0.41548331969159785,252,2554783119.5108643,0.12817068162702422,7363.676813129542,0.08514113552933959
LAURUSLABS,2021-02-09,2021-04-07,target,2.0,2.0499483220530976,-0.799680862575096,38,1195246562.5452392,0.09031385806404366,21908.024340346637,0.17517614683776722
METROPOLIS,2021-02-02,2021-04-08,target,2.0,2.1370086067531253,-0.9426823756298781,44,209320587.11359861,0.09908214092847344,22794.64723811863,0.19266887115230472
INDOCO,2020-04-08,2021-04-12,maxhold,0.9797152666977316,1.5043136189844388,-0.85612881568618,252,18752399.52161026,0.23776104940775422,17254.098744350922,0.22735578460602354
CEATLTD,2021-04-05,2021-04-12,stop,-1.0,0.0,-1.3468558035842284,5,254853677.56628418,0.08280864686069511,-10816.889389826192,-0.08760162524354334
KNRCON,2021-04-07,2021-04-12,stop,-1.0,0.8285109327145184,-1.011838423553689,3,132331051.03817749,0.06751772393213987,-8904.894464300667,-0.07234892962230954
UNOMINDA,2021-04-12,2021-04-19,stop,-1.8126405579963707,0.01630261453291884,-2.2869207033920937,4,136208668.5604492,0.06291558045947641,-15163.8725355981,-0.1187582245385539
LTI,2021-03-31,2021-04-28,stop,-1.0,0.8256994536983729,-1.023416941065783,17,1219458015.1000001,0.07977268626983432,-10348.09802428643,-0.08457325455415965
BHARATFORG,2021-03-22,2021-05-11,target,2.0,2.0133359779467113,-0.8713364258486147,32,1406281204.7287352,0.0684521027585228,15979.647375557453,0.13156194500325316
TCNSBRANDS,2021-04-19,2021-05-14,target,1.9999999999999987,2.430872862930807,-0.6909144537885831,17,38615540.04,0.09680957499285539,23131.08090846233,0.18813510211074655
GMMPFAUDLR,2021-04-28,2021-05-18,target,2.0,2.3800553949869436,-0.554387500280555,13,180045573.4454956,0.07852952095858404,18837.029557902082,0.1516663943123752
CHENNPETRO,2021-03-24,2021-05-21,target,2.0,2.2717658216258285,-0.960318603556747,37,139834534.5406723,0.1132630669103861,27116.03736726882,0.22095981848622034
MAHABANK,2021-04-12,2021-06-04,target,2.0,2.6665112158746953,-0.9859355782370394,36,229064843.73814315,0.09375554722750562,23244.423681273718,0.182042316718874
SPANDANA,2021-06-04,2021-06-09,stop,-1.0,0.9381070918481969,-1.0019832160931226,3,138214487.57822877,0.11325057693822523,-15755.804606081954,-0.11796745049587955
NBCC,2021-05-11,2021-06-14,target,2.0000000000000013,2.695066360646027,-0.35617616847795946,23,471738821.62603825,0.0887544166412192,21803.186263864325,0.17206506119923262
CHOLAFIN,2021-05-21,2021-06-18,stop,-1.0,0.27932647826646995,-1.0495412956442165,20,2754494522.2719913,0.0948987882682072,-13335.240739236704,-0.09966154129753668
APLLTD,2021-06-14,2021-06-21,stop,-1.056006080468897,0.13005029212264407,-1.056006080468897,5,378515473.01623535,0.056989128752245016,-8849.19161054448,-0.065030414316788
ZENSARTECH,2021-04-12,2021-07-02,target,2.0,2.2013523329938836,-0.8669829359871604,56,207944629.55013275,0.10045965099171293,24952.19634127298,0.19541700372846746
TASTYBITE,2021-04-08,2021-07-05,target,2.0,2.986939113919366,-0.6972057622089681,59,21743409.923046876,0.09284115634296691,22616.43406038951,0.18021810690421913
PHILIPCARB,2021-04-07,2021-07-13,target,2.0,2.087380952577693,-0.9978135850070929,66,228109403.60042116,0.10633000421344416,25493.89717023436,0.2071283584058212
NAVINFLUOR,2021-06-09,2021-07-16,target,2.0,2.066903554930233,-0.7662131149797492,27,842608510.9964844,0.07446217139739533,19741.775946663223,0.14355203193780378
HINDALCO,2021-07-16,2021-07-20,stop,-1.0,0.08955001934770432,-1.0011417044371336,2,3932620594.5173492,0.05403257626675337,-8280.804674802097,-0.058897494826086375
APLLTD,2021-06-22,2021-07-26,stop,-1.0,0.1854437218275419,-1.4365340137328222,23,410353197.975943,0.06277815133014863,-8929.517136793516,-0.06762120595182311
BALAMINES,2021-07-02,2021-07-26,target,2.0,2.4464363220705354,-0.31833486573431935,15,213631168.5975708,0.08346133368543693,22199.11163974684,0.1615053607024467
AUROPHARMA,2021-06-22,2021-07-28,stop,-1.0,0.9681054613242485,-1.2971963912269646,25,2463341456.307678,0.06284858570671212,-8938.79488629947,-0.06769146424244518
SCI,2021-07-20,2021-07-28,stop,-1.0,0.0,-1.023375875345643,5,302778266.5066147,0.06949612389308547,-10482.563527837638,-0.07432238358335269
SOLARA,2021-07-05,2021-07-30,stop,-1.0,0.01256540425425603,-1.1245911659378816,18,159062546.474292,0.09043688894565795,-13244.368527504701,-0.09521079672329368
ROSSARI,2021-07-26,2021-08-03,target,2.0,2.517458714826102,-0.18002179757860234,6,285173909.68899536,0.05794902372111523,15478.135160150712,0.11060830232362487
BBTC,2021-07-28,2021-08-05,stop,-1.0,0.0,-1.1649738982975173,6,109928184.83102417,0.06235592325292531,-9411.252733501624,-0.067200033444793
BOSCHLTD,2021-08-05,2021-08-09,stop,-1.0,0.0,-1.3342187808582164,2,615595078.566748,0.028185054635819804,-4640.88111785951,-0.03311459199923021
RCF,2021-05-14,2021-08-10,stop,-1.0,0.4203488075014479,-1.184158686474441,61,472864674.4205475,0.11354795309917094,-15234.926877532993,-0.11826408321642302
CANFINHOME,2021-08-03,2021-08-10,stop,-1.0,0.5688507312902811,-1.0392978868364828,5,402847891.3666595,0.0666170694631724,-10027.200580486211,-0.07145052678951433
BAJAJELEC,2021-07-26,2021-08-11,stop,-1.0,0.7119591575034389,-1.5874095665902286,12,168958032.31521606,0.0668843550904218,-10035.843855748664,-0.07171714420269558
ADANIENT,2021-08-09,2021-08-11,stop,-1.0,0.0,-1.1507404789183204,2,6297666411.699756,0.07848973419676865,-11642.78497208032,-0.08329350986127664
VEDL,2021-07-30,2021-08-16,target,2.0,2.335532927378562,0.0,11,1054243707.2982811,0.0733686426389767,19454.230035855962,0.14137044206475866
PRSMJOHNSN,2021-07-13,2021-08-20,stop,-1.0,0.9181374573399778,-1.2951521100001644,26,72800013.37182999,0.0810410596279144,-11905.77923429008,-0.08583845697884446
NETWORK18,2021-08-10,2021-08-23,stop,-1.0,0.555855203919037,-1.005833755042374,8,76954697.46434975,0.07481108012883626,-11044.500966749609,-0.07962405242851417
ESABINDIA,2021-02-03,2021-08-26,target,2.0,2.8437639595377004,-0.49335684077751646,138,13801657.13724365,0.09186784412260435,21577.947321973097,0.17827634902459577
NHPC,2021-07-28,2021-09-01,target,2.0,2.6513051923328166,-0.6503205949813301,24,123923422.39715633,0.03851663602654098,10061.16879521541,0.07184068887294924
M&M,2021-08-11,2021-09-02,stop,-1.0,0.5626860690896253,-1.157247839091773,15,2032651717.7105346,0.039892556697893045,-6018.935272614613,-0.04479282530614822
TCNSBRANDS,2021-08-26,2021-09-02,target,2.0,2.4276412427061373,-0.16528621226935505,5,100870424.5825,0.07380059670602662,18751.04060503253,0.1422321904285234
CGCL,2021-08-16,2021-09-06,stop,-1.0,0.13954707716922646,-1.2950390710221737,14,25348489.893292237,0.08959248050617491,-12810.376803053976,-0.09436849930490937
SHREECEM,2021-09-01,2021-09-06,target,2.0,2.168579406470617,0.0,3,1536773752.3560545,0.048253666025771864,12474.331810200702,0.09126606372141495
MCX,2020-09-14,2021-09-20,maxhold,0.17245744727519102,1.658755276824836,-0.9638553218756648,252,466669140.00761414,0.1058315218057255,1385.844722208337,0.013205805506634522
IBREALEST,2021-09-06,2021-09-20,stop,-1.0,0.201248825303447,-1.1227555410243177,9,1411057129.492843,0.12871242910275832,-18576.565420363448,-0.1333906480300012
LUXIND,2021-09-02,2021-09-21,stop,-1.0,0.5011177520390036,-1.2188172130018007,12,242555422.05322266,0.07186690088623363,-10451.01993714225,-0.07668723363401797
IDBI,2021-05-18,2021-09-30,target,2.0,2.4269727629856566,-0.6367809224404876,94,865837995.5076599,0.10767297520794619,27328.519887944913,0.20980758553985293
RELAXO,2021-08-10,2021-10-07,target,2.0,3.3910363209804926,-0.586939544888085,40,159907597.14624023,0.05001495783849095,13146.731576534245,0.09477984088778953
UFLEX,2021-09-20,2021-10-11,target,2.0028949851591067,2.7307487774570647,-0.8916213336504807,15,267163809.45941162,0.06957095080452845,18524.42698133469,0.13399495020794322
SUPRAJIT,2021-10-07,2021-10-12,target,2.0,2.1476223014308746,0.0,3,62928275.16020203,0.06775401860220975,18267.776202453162,0.13016926711140867
GARFIBRES,2021-08-20,2021-10-14,target,2.0,2.24322014407929,-0.727630726911562,38,70415930.09210205,0.08466024784472805,22353.91749484006,0.16389719445023274
AJANTPHARM,2021-09-30,2021-10-18,stop,-1.0,0.2504445806940484,-1.132247538173534,11,134915955.09213257,0.06135012983931818,-8929.00162184351,-0.06619675451471975
MFSL,2021-08-12,2021-10-19,stop,-1.0,1.0020254877506802,-1.045675278844316,45,1044763937.2345825,0.07472098058366716,-10684.257076862861,-0.07953417813220785
ECLERX,2021-10-11,2021-10-21,stop,-1.0,0.4958971524587131,-1.3653863901559757,7,139827873.06386718,0.07871623653666057,-12015.026545108738,-0.08351944594531877
SPARC,2021-10-12,2021-10-21,stop,-1.0,0.690575445767793,-1.1155449508556654,6,223518416.24391174,0.06446876763147409,-10131.492418851667,-0.0693075957123953
DCMSHRIRAM,2021-09-20,2021-10-22,stop,-1.0,1.6709472074054115,-1.188426883130082,23,118173515.83731079,0.10527998469540847,-15209.512689525756,-0.11001678473366987
BASF,2021-10-18,2021-10-22,stop,-1.0,0.0962077419139771,-1.1801421588248198,4,171649424.04389647,0.08498951628950291,-13267.149217998918,-0.08977704249877903
INDOCO,2021-10-19,2021-10-25,stop,-1.0,1.0051445468043103,-1.026900902000418,4,119041583.7956543,0.0719679276548339,-11353.583773834489,-0.07678800783569668
ORIENTELEC,2021-10-22,2021-10-25,stop,-1.0,0.2670698932812833,-1.0682850375654824,1,81668324.23604737,0.06726328004920402,-10122.72598200397,-0.0720951218490809
TATACOMM,2021-09-30,2021-10-28,stop,-1.0,1.4956188172571967,-1.2339707581755128,19,374612384.49226683,0.0621121613094553,-9031.531871731519,-0.06695688090618164
SBICARD,2021-10-25,2021-10-29,stop,-1.0,0.21493130718020073,-1.310213900732802,4,2317087404.5920653,0.07020359886407462,-10338.589278379608,-0.07502808986691424
ASAHIINDIA,2021-10-28,2021-11-01,target,2.0,2.1595377561654816,0.0,2,74919310.08778839,0.07229742354054934,18997.56114120904,0.13923335996339603
ENDURANCE,2021-10-22,2021-11-08,target,2.0,2.033425300537377,-0.7404933644366917,10,238801616.81469727,0.06304164182818958,16956.794076657217,0.12076807544723833
GODREJIND,2021-10-22,2021-11-10,target,2.0,2.040516651876771,-0.623491199184569,12,167164219.56973267,0.06083651947672494,16339.108881701108,0.11636885635606639
NH,2021-08-23,2021-11-11,target,2.0,3.1646998114564764,-0.9803476373398426,55,231321692.59079587,0.07392816266284795,19100.74074297281,0.1424866845123817
RAJESHEXPO,2021-10-14,2021-11-17,target,2.0,2.081012443255575,-0.731807036458988,22,164511996.37652588,0.07087459789951661,20083.628788038695,0.13639482280953577
RAMCOCEM,2021-11-01,2021-11-22,stop,-1.0,0.48017332522739936,-1.1441550041138342,13,649414665.6989746,0.08207379153214978,-11907.312166645484,-0.08686860705331935
CESC,2021-11-08,2021-11-22,stop,-1.0,0.1530280816799475,-1.5372441687561487,9,437393720.01564103,0.07800533652686967,-11678.481386138368,-0.08281032318555229
EQUITAS,2021-09-02,2021-11-23,stop,-1.194074587527651,1.5662005719968857,-1.194074587527651,54,116020075.0,0.0971556765097839,-16452.002856576775,-0.12072109654350398
INTELLECT,2021-10-25,2021-11-29,stop,-1.0,1.5380535816813432,-1.305760219115184,23,204055111.73746642,0.08155414037348557,-11898.741156079695,-0.08635025502255174
SIEMENS,2021-11-01,2021-11-29,stop,-1.0,1.7437368773274893,-1.2629528567879835,18,633539250.6332031,0.06343012721837568,-9358.164107312026,-0.06827155190032978
APLAPOLLO,2021-11-11,2021-11-29,stop,-1.0,0.27618789098376295,-1.255573936657294,11,529713601.1437683,0.08334622398412894,-12625.942298516204,-0.08813785842416853
SPICEJET,2021-11-17,2021-11-29,stop,-1.0261586128641056,1.2676076982438917,-1.4185133766062623,7,324201855.9375,0.08398803389604541,-13072.596960017892,-0.09096958174904954
QUESS,2021-11-23,2021-11-29,stop,-1.0,0.0,-1.2809711800022232,4,171427381.72906494,0.08678727461286992,-12657.183336890079,-0.09157030642633764
ERIS,2021-09-06,2021-11-30,stop,-1.0,1.8652616122421175,-1.2495227201119066,57,50632468.84851075,0.0647519279037393,-9691.414652603948,-0.06959004808397984
MAXHEALTH,2021-11-29,2021-11-30,stop,-1.0,0.23721250081340817,-1.0409437148045184,1,415679631.44714355,0.09504736411150976,-13646.46331836317,-0.09980974570123077
IDEA,2021-11-10,2021-12-01,target,2.0,2.4943261391529186,-0.5251207213716588,14,2075358726.796293,0.10986474622078889,30567.135854818527,0.21418016871047385
RELCAPITAL,2021-11-29,2021-12-01,stop,-1.366504725614721,0.0,-1.366504725614721,2,12489651.789745713,0.11780096294004702,-22637.94660948371,-0.16557313360818998
LALPATHLAB,2021-11-30,2021-12-06,stop,-1.0,0.0,-1.04001519986595,4,821844871.6432618,0.08084213282807357,-11247.547077130394,-0.08564002749600334
SONATSOFTW,2021-12-01,2021-12-06,stop,-1.0,0.0,-1.2031702381730538,3,243645125.09091797,0.07174607237443467,-9882.648931393802,-0.07656670719349849
POONAWALLA,2021-11-11,2021-12-07,target,2.0997548396424794,2.5197059431294577,-0.30957867670769496,17,751346405.3668137,0.10318665809055035,30244.123725101992,0.21112501800038655
PRIVISCL,2021-12-07,2021-12-08,stop,-1.0,0.0,-1.0986959563631176,1,61173640.01091309,0.067004053544538,-9440.146792561067,-0.07183654341067658
APLAPOLLO,2021-11-30,2021-12-14,target,2.0000000000000013,2.7011645804612416,0.0,10,757527547.0631775,0.0857221010570462,21803.68499116673,0.16601559160880738
GODFRYPHLP,2021-12-06,2021-12-15,stop,-1.0,0.0,-1.014041861535142,7,44193219.816833496,0.08552578200674336,-12107.453099101736,-0.09031196755172634
IBULHSGFIN,2021-11-29,2021-12-17,stop,-1.0,1.5542979146984421,-1.2319597609957664,14,4580644252.24353,0.09289115520625839,-13352.393195634193,-0.09765892731824263
GUJGASLTD,2021-11-30,2021-12-20,stop,-1.0,0.8055043998665755,-1.4586155482721883,14,838499975.769989,0.06970248890526513,-9788.177680308574,-0.07452823268300196
HINDZINC,2021-12-06,2021-12-20,stop,-1.0,0.770101324291563,-1.2338468467521861,10,329233448.6790184,0.06912155273157547,-9913.75819514459,-0.07394874884974652
JSLHISAR,2021-12-14,2021-12-20,stop,-1.0,0.20720529053775405,-1.185486006519276,4,104936549.3,0.08790505449284579,-12532.86620597649,-0.09268529185661357
ANURAS,2021-11-30,2021-12-24,target,2.0,2.02340823557662,-0.2953369321025836,18,71427379.39979859,0.07111410829361961,17976.191449063484,0.13687264604577123
KIMS,2021-11-22,2022-01-04,target,2.0,2.355223597864776,-0.8858377215699901,31,221907790.904644,0.09476036120944681,26115.208080844932,0.1840469206128466
CHAMBLFERT,2021-12-22,2022-01-14,target,2.0,2.20436386833646,-0.24768091429995398,17,1101859818.5775146,0.10596970343576011,26296.62075072254,0.20640955835434158
ULTRACEMCO,2022-01-04,2022-01-19,stop,-1.0,0.5570302756302716,-1.1197154916890382,11,1565931871.67146,0.04563957952110415,-6876.080582565764,-0.050525480572301315
DIXON,2021-12-22,2022-01-21,stop,-1.0,0.41867176290488795,-1.2655704454802459,22,2068987045.2414796,0.08420872565628529,-11338.389716985428,-0.08899820384214445
UNITDSPR,2022-01-14,2022-01-21,stop,-1.0,0.40156369093559124,-1.0954751885187617,5,1099387702.7201662,0.04822601252350756,-7302.127512343043,-0.05310544749219872
COFORGE,2021-12-01,2022-01-24,stop,-1.0,1.6954757815982555,-1.3790384784583063,38,2000779917.879486,0.0803595631580764,-10991.633480124874,-0.08515866425018111
ZENSARTECH,2021-12-17,2022-01-24,stop,-1.0,0.9262488995593314,-1.5427979403902699,26,1121754033.346872,0.10735674465662888,-14903.37672669634,-0.11208835279498719
MAZDOCK,2022-01-04,2022-01-24,stop,-1.0,0.4152534924199758,-1.4107018897251407,14,88853448.69736938,0.06533616976043688,-9549.914691672162,-0.07017282933603577
HEMIPROP,2022-01-19,2022-01-24,stop,-1.0,0.27852675667129634,-1.9414898553655928,3,267274269.48486784,0.07931851264469525,-11433.022464805463,-0.08412021636308338
ALKEM,2022-01-24,2022-01-27,stop,-1.0,0.0,-1.0500459225761387,2,414833058.1385498,0.05906094485415207,-8578.566959258953,-0.0639132924920165
MMTC,2021-12-24,2022-01-31,target,2.0,3.21837638312536,-0.6910047850137802,25,197296012.5,0.11073721711812183,28107.530888554462,0.2159207481506531
RADICO,2021-12-08,2022-02-04,stop,-1.0,1.7926343223084085,-1.066751269125003,41,369295282.12746584,0.10379566178221655,-14353.830427500505,-0.10853617262776087
JSL,2021-12-15,2022-02-08,target,2.0,2.0547654531165462,-0.901579699550832,38,250540629.81770632,0.08781116475302639,23076.242127919482,0.1701832736822878
TTML,2022-02-09,2022-02-11,stop,-1.4085992466591473,0.0,-1.4085992466591473,2,230406316.84907225,0.08783816928032391,-16974.64930588168,-0.12841945712849234
TRITURBINE,2022-01-27,2022-02-14,stop,-1.0,0.2563709358767611,-1.1259740337599442,12,260999834.3128357,0.11475115430674375,-15600.938751498503,-0.11946427642097684
UFLEX,2022-01-27,2022-02-14,target,2.0,2.4011674907577443,-0.3681998956503361,12,79332181.47369385,0.061857463880683174,15462.690602649982,0.11840564044196297
CDSL,2022-02-04,2022-02-14,stop,-1.0,0.0,-1.0303168884737761,6,1024840494.4273683,0.07630845430882763,-10831.229788916995,-0.08111768317305539
