arm,entry_date,exit_date,symbol,trade_ret,exit_reason,hold_days,pnl
veto-0.2,2022-12-13,2022-12-28,INDIANB,0.0262,trailing,11,7878.84
veto-0.2,2022-11-21,2023-01-02,ATGL,-0.0188,trailing,30,-7333.26
veto-0.2,2022-12-26,2023-01-09,KALYANKJIL,0.1581,trailing,10,33.29
veto-0.2,2022-12-22,2023-01-10,RHIM,0.0257,trailing,13,1646.56
veto-0.2,2022-12-26,2023-01-10,MAZDOCK,0.1196,trailing,11,32326.76
veto-0.2,2022-12-14,2023-01-13,GESHIP,-0.1396,atr_stop,22,-90.59
veto-0.2,2022-12-21,2023-01-13,SOLARINDS,0.028,trailing,17,738.89
veto-0.2,2023-01-03,2023-01-17,RVNL,0.0748,trailing,10,14.41
veto-0.2,2022-12-29,2023-01-18,INDIANB,0.0033,trailing,14,235.2
veto-0.2,2022-12-23,2023-01-25,TATAINVEST,0.0748,trailing,23,1538.5
veto-0.2,2023-01-11,2023-01-25,UNIONBANK,-0.0148,trailing,10,-546.41
veto-0.2,2022-12-16,2023-01-27,BANKBARODA,-0.1476,atr_stop,29,-30027.45
veto-0.2,2023-01-16,2023-01-27,BANKINDIA,-0.1944,atr_stop,8,-50.73
veto-0.2,2022-12-16,2023-02-03,HAL,-0.1009,atr_stop,34,-38515.55
veto-0.2,2023-01-16,2023-02-06,GESHIP,-0.0166,trailing,14,-576.11
veto-0.2,2023-01-19,2023-02-07,INDIANB,0.0252,trailing,12,7735.79
veto-0.2,2022-12-07,2023-02-10,RAYMOND,-0.1461,atr_stop,46,-56037.96
veto-0.2,2022-12-20,2023-02-14,TIINDIA,-0.1545,atr_stop,39,-916.88
veto-0.2,2023-01-30,2023-02-14,BANKINDIA,-0.0029,trailing,11,-940.38
veto-0.2,2022-12-22,2023-02-22,KRBL,-0.1571,atr_stop,43,-57166.47
veto-0.2,2023-01-18,2023-02-22,RVNL,-0.1864,atr_stop,24,-41.72
veto-0.2,2023-02-08,2023-02-23,HAL,0.0407,trailing,11,535.28
veto-0.2,2023-02-06,2023-03-10,GODFRYPHLP,0.0438,trailing,23,13724.15
veto-0.2,2023-02-15,2023-03-10,BANKINDIA,-0.0133,trailing,16,-2781.91
veto-0.2,2023-02-06,2023-03-13,KALYANKJIL,-0.059,trailing,24,-27.88
veto-0.2,2023-02-23,2023-03-14,RVNL,0.0116,trailing,12,2706.09
veto-0.2,2023-01-27,2023-03-16,UNIONBANK,-0.1786,atr_stop,33,-9752.75
veto-0.2,2023-01-11,2023-03-24,MAZDOCK,-0.1947,atr_stop,50,-69083.84
veto-0.2,2023-01-03,2023-03-27,COCHINSHIP,-0.2128,atr_stop,57,-72193.49
veto-0.2,2023-03-14,2023-03-28,KALYANKJIL,-0.0275,trailing,10,-19.69
veto-0.2,2023-02-24,2023-04-13,JKLAKSHMI,0.0499,trailing,30,658.87
veto-0.2,2023-01-10,2023-04-17,VBL,0.1068,time_exit,63,27.06
veto-0.2,2023-03-15,2023-04-18,RVNL,0.2246,target,20,67454.89
veto-0.2,2023-02-08,2023-04-20,INDIANB,0.0612,trailing,46,19691.69
veto-0.2,2023-03-13,2023-04-21,BANKINDIA,0.0101,trailing,25,2427.5
veto-0.2,2023-02-13,2023-04-24,RAYMOND,0.2225,target,45,70403.34
veto-0.2,2023-03-27,2023-05-02,MAZDOCK,0.2225,target,21,61787.9
veto-0.2,2023-03-17,2023-05-08,UNIONBANK,0.1237,trailing,31,5333.29
veto-0.2,2023-02-07,2023-05-09,BANKBARODA,0.0582,trailing,59,16.5
veto-0.2,2023-04-24,2023-05-09,BANKINDIA,0.0177,trailing,10,5173.13
veto-0.2,2023-04-17,2023-05-11,AEGISLOG,0.0021,trailing,17,-7.71
veto-0.2,2023-03-28,2023-05-12,JSL,-0.0226,trailing,28,-6627.24
veto-0.2,2023-04-19,2023-05-12,TRITURBINE,0.2225,target,16,74392.99
veto-0.2,2023-02-07,2023-05-15,GESHIP,0.1916,time_exit,63,5509.6
veto-0.2,2023-04-25,2023-05-15,APOLLOTYRE,0.0895,trailing,13,30218.32
veto-0.2,2023-02-15,2023-05-23,MAHABANK,0.158,time_exit,63,7.41
veto-0.2,2023-05-12,2023-05-23,NCC,-0.1253,atr_stop,7,-14.49
veto-0.2,2023-05-16,2023-05-23,JKLAKSHMI,-0.1183,atr_stop,5,-5099.52
veto-0.2,2023-04-21,2023-05-25,CGPOWER,0.2225,target,23,74698.82
veto-0.2,2023-05-09,2023-05-29,FINCABLES,-0.139,atr_stop,14,-14805.32
veto-0.2,2023-05-15,2023-05-30,JSL,0.0166,trailing,11,5141.27
veto-0.2,2023-02-24,2023-05-31,KRBL,0.0217,trailing,62,13.23
veto-0.2,2023-05-03,2023-06-05,MAZDOCK,0.2246,target,23,79859.3
veto-0.2,2023-05-24,2023-06-07,NCC,0.2246,target,10,8254.11
veto-0.2,2023-04-18,2023-06-08,VBL,0.0824,trailing,36,23.09
veto-0.2,2023-05-26,2023-06-13,KPITTECH,0.0744,trailing,12,2800.39
veto-0.2,2023-03-13,2023-06-15,GODFRYPHLP,-0.0842,time_exit,63,-17019.32
veto-0.2,2023-03-29,2023-06-16,KALYANKJIL,0.2246,target,52,166.33
veto-0.2,2023-05-30,2023-06-21,FINCABLES,0.0372,trailing,16,3097.36
veto-0.2,2023-05-15,2023-06-22,TRITURBINE,-0.0212,trailing,28,-7218.44
veto-0.2,2023-06-08,2023-06-22,MAZDOCK,0.1591,trailing,10,14841.18
veto-0.2,2023-05-16,2023-06-23,AEGISLOG,-0.1293,atr_stop,28,-48865.47
veto-0.2,2023-05-26,2023-06-23,SONATSOFTW,0.0442,trailing,20,15578.24
veto-0.2,2023-06-06,2023-06-23,RVNL,0.0322,trailing,13,11543.22
veto-0.2,2023-06-01,2023-06-26,MAHABANK,-0.1172,atr_stop,17,-97.48
veto-0.2,2023-05-26,2023-07-03,JKLAKSHMI,0.019,trailing,25,11.12
veto-0.2,2023-05-31,2023-07-05,JSL,0.2225,target,24,81722.38
veto-0.2,2023-06-23,2023-07-11,MAZDOCK,0.2246,target,11,86850.57
veto-0.2,2023-06-27,2023-07-13,MAHABANK,0.1125,trailing,11,82.8
veto-0.2,2023-05-10,2023-07-21,UNIONBANK,0.2246,target,51,77566.09
veto-0.2,2023-06-22,2023-07-24,FINCABLES,0.2225,target,21,20359.77
veto-0.2,2023-06-26,2023-07-25,RVNL,0.0522,trailing,20,19460.53
veto-0.2,2023-07-04,2023-07-26,FACT,0.0073,trailing,16,2.17
veto-0.2,2023-06-26,2023-07-27,PFC,0.2246,target,22,72840.69
veto-0.2,2023-05-12,2023-07-28,INDIANB,0.2246,target,54,3194.55
veto-0.2,2023-07-14,2023-07-28,PNBHOUSING,-0.0155,trailing,10,-1685.47
veto-0.2,2023-06-09,2023-07-31,NCC,0.2246,target,35,134.0
veto-0.2,2023-06-14,2023-08-02,UCOBANK,0.0345,trailing,34,1334.02
veto-0.2,2023-07-12,2023-08-02,APARINDS,0.062,trailing,15,25246.87
veto-0.2,2023-07-24,2023-08-07,ENGINERSIN,0.1004,trailing,10,41765.78
veto-0.2,2023-07-27,2023-08-10,FACT,-0.0342,trailing,10,-17.2
veto-0.2,2023-07-25,2023-08-14,FINCABLES,-0.0077,trailing,14,-1158.71
veto-0.2,2023-06-26,2023-08-17,SONATSOFTW,0.0445,trailing,36,16428.28
veto-0.2,2023-08-03,2023-08-18,APARINDS,0.2225,target,10,99017.8
veto-0.2,2023-07-06,2023-08-24,JSL,0.2225,target,34,90946.15
veto-0.2,2023-07-28,2023-08-24,GLENMARK,-0.0928,atr_stop,18,-38215.34
veto-0.2,2023-08-03,2023-08-30,UCOBANK,0.1198,trailing,18,5076.02
veto-0.2,2023-07-26,2023-09-04,RVNL,0.2246,target,27,91583.62
veto-0.2,2023-08-01,2023-09-06,NCC,0.027,trailing,25,26.47
veto-0.2,2023-08-11,2023-09-07,FACT,0.2225,target,18,98.94
veto-0.2,2023-08-08,2023-09-08,CYIENT,0.0812,trailing,22,36491.01
veto-0.2,2023-08-25,2023-09-11,JSL,0.2225,target,11,103902.3
veto-0.2,2023-06-16,2023-09-12,KPITTECH,0.067,trailing,60,11504.03
veto-0.2,2023-08-08,2023-09-12,OLECTRA,0.1118,trailing,24,469.25
veto-0.2,2023-08-16,2023-09-12,MAHABANK,0.0623,trailing,19,6622.71
veto-0.2,2023-08-25,2023-09-12,KALYANKJIL,0.0596,trailing,12,26869.22
veto-0.2,2023-06-23,2023-09-13,TRITURBINE,-0.0069,trailing,56,-136.36
veto-0.2,2023-08-31,2023-09-15,UCOBANK,0.2246,target,11,11006.59
veto-0.2,2023-06-19,2023-09-18,VBL,0.1111,time_exit,63,141.35
veto-0.2,2023-07-31,2023-09-18,PNBHOUSING,0.1082,trailing,34,11537.59
veto-0.2,2023-09-12,2023-09-21,JSL,-0.1242,atr_stop,6,-66223.3
veto-0.2,2023-08-18,2023-09-22,SONATSOFTW,0.0226,trailing,24,8164.01
veto-0.2,2023-09-07,2023-09-22,RVNL,0.1085,trailing,10,110.0
veto-0.2,2023-09-05,2023-09-25,MAZDOCK,0.1269,trailing,13,62655.68
veto-0.2,2023-09-08,2023-09-25,FACT,0.0359,trailing,10,17.21
veto-0.2,2023-08-21,2023-09-28,APARINDS,0.1031,trailing,27,47334.38
veto-0.2,2023-09-13,2023-09-28,ZENSARTECH,-0.0112,trailing,10,-4778.0
veto-0.2,2023-09-14,2023-10-04,OLECTRA,-0.0,trailing,12,-34.69
veto-0.2,2023-09-18,2023-10-04,FINCABLES,-0.0314,trailing,10,-37.16
veto-0.2,2023-09-20,2023-10-09,NCC,0.0186,trailing,12,1956.83
veto-0.2,2023-09-22,2023-10-09,JSL,-0.0191,trailing,10,-9890.4
veto-0.2,2023-09-26,2023-10-17,FACT,0.2246,target,14,8726.62
veto-0.2,2023-09-29,2023-10-18,ZENSARTECH,0.0022,trailing,12,-135.42
veto-0.2,2023-09-13,2023-10-23,IRCON,-0.0282,trailing,26,-15981.97
veto-0.2,2023-09-13,2023-10-25,ENGINERSIN,-0.1627,atr_stop,27,-23.24
veto-0.2,2023-10-10,2023-10-26,KALYANKJIL,0.1122,trailing,11,55.96
veto-0.2,2023-09-11,2023-11-13,PFC,0.2246,target,42,111146.38
veto-0.2,2023-10-27,2023-11-15,KALYANKJIL,0.1361,trailing,12,76.97
veto-0.2,2023-10-05,2023-11-20,RECLTD,0.2246,target,30,3110.13
veto-0.2,2023-09-29,2023-11-22,APARINDS,0.0122,trailing,35,5055.69
veto-0.2,2023-10-10,2023-11-22,JSL,0.0954,trailing,29,48184.71
veto-0.2,2023-10-10,2023-11-23,OLECTRA,0.0692,trailing,30,3356.79
veto-0.2,2023-10-18,2023-11-23,NCC,-0.0053,trailing,24,-2.53
veto-0.2,2023-10-26,2023-11-29,ENGINERSIN,0.2225,target,22,2978.35
veto-0.2,2023-09-18,2023-12-04,CYIENT,0.2246,target,50,13428.37
veto-0.2,2023-10-03,2023-12-07,SJVN,0.2246,target,44,61.85
veto-0.2,2023-10-19,2023-12-07,ZENSARTECH,0.0157,trailing,32,4336.16
veto-0.2,2023-11-16,2023-12-07,IRCON,0.0125,trailing,14,766.52
veto-0.2,2023-10-18,2023-12-08,FACT,0.0292,trailing,34,1269.67
veto-0.2,2023-11-23,2023-12-08,PFC,0.2246,target,10,120836.57
veto-0.2,2023-11-21,2023-12-13,RECLTD,0.2246,target,15,3773.89
veto-0.2,2023-09-25,2023-12-20,RVNL,0.0274,trailing,58,10336.14
veto-0.2,2023-11-15,2023-12-20,JINDALSAW,-0.1609,atr_stop,24,-87484.1
veto-0.2,2023-11-24,2023-12-20,OLECTRA,-0.0184,trailing,17,-1426.74
veto-0.2,2023-11-24,2023-12-20,JSL,-0.004,trailing,17,-3.4
veto-0.2,2023-11-30,2023-12-20,COCHINSHIP,0.0403,trailing,14,631.98
veto-0.2,2023-10-25,2023-12-22,POLYCAB,0.0336,trailing,40,15173.32
veto-0.2,2023-12-08,2023-12-22,IRCON,0.0305,trailing,10,11576.15
veto-0.2,2023-12-11,2023-12-26,SJVN,0.0282,trailing,10,10.87
veto-0.2,2023-09-26,2023-12-29,MAZDOCK,0.0638,time_exit,63,32307.94
veto-0.2,2023-12-21,2024-01-09,WELCORP,0.049,trailing,12,18357.74
veto-0.2,2023-11-23,2024-01-10,APARINDS,0.008,trailing,32,2913.74
veto-0.2,2023-12-26,2024-01-10,COCHINSHIP,0.2246,target,11,77431.93
veto-0.2,2023-12-21,2024-01-11,JINDALSAW,0.2246,target,14,125338.11
veto-0.2,2023-12-26,2024-01-15,IRCON,0.2246,target,14,129010.34
veto-0.2,2023-12-26,2024-01-15,RVNL,0.2246,target,14,77.89
veto-0.2,2023-12-05,2024-01-16,KALYANKJIL,0.0874,trailing,29,6266.04
veto-0.2,2023-12-11,2024-01-16,ITI,0.2246,target,25,126522.16
veto-0.2,2024-01-01,2024-01-16,ANGELONE,-0.0452,trailing,11,-32.04
veto-0.2,2023-12-27,2024-01-23,SJVN,0.2246,target,18,120.31
veto-0.2,2024-01-01,2024-01-23,MAZDOCK,-0.0056,trailing,15,-4589.49
veto-0.2,2023-12-11,2024-01-30,FACT,0.1115,trailing,33,15619.58
veto-0.2,2024-01-16,2024-02-01,IRCON,0.1184,trailing,10,75819.31
veto-0.2,2024-01-12,2024-02-02,JINDALSAW,0.0044,trailing,13,1102.22
veto-0.2,2024-01-16,2024-02-05,NLCINDIA,0.2246,target,12,12407.82
veto-0.2,2023-12-14,2024-02-09,RECLTD,0.0781,trailing,38,1549.14
veto-0.2,2024-01-11,2024-02-09,PFC,0.0915,trailing,19,55233.08
veto-0.2,2024-01-11,2024-02-09,WELCORP,0.007,trailing,19,1523.77
veto-0.2,2024-01-12,2024-02-09,APARINDS,0.1208,trailing,18,7670.8
veto-0.2,2024-01-10,2024-02-12,BSE,0.026,trailing,21,9699.99
veto-0.2,2024-01-12,2024-02-12,COCHINSHIP,0.0405,trailing,19,86.73
veto-0.2,2024-01-17,2024-02-12,ITI,-0.2238,atr_stop,16,-148499.03
veto-0.2,2024-01-24,2024-02-12,ANGELONE,0.0688,trailing,12,36754.21
veto-0.2,2024-02-06,2024-02-12,NLCINDIA,-0.2428,atr_stop,4,-16768.36
veto-0.2,2024-01-31,2024-02-13,SJVN,-0.1669,atr_stop,9,-20.81
veto-0.2,2024-01-17,2024-02-19,KALYANKJIL,0.0232,trailing,21,2490.93
veto-0.2,2024-02-05,2024-02-26,JINDALSAW,0.0361,trailing,15,20884.65
veto-0.2,2024-02-13,2024-02-28,ITI,0.0574,trailing,11,28474.71
veto-0.2,2024-01-31,2024-02-29,FACT,-0.1595,atr_stop,21,-25746.01
veto-0.2,2024-02-12,2024-03-12,BHEL,0.0695,trailing,20,15.21
veto-0.2,2024-02-13,2024-03-12,ANGELONE,-0.2124,atr_stop,19,-91628.83
veto-0.2,2024-02-20,2024-03-12,KALYANKJIL,0.0169,trailing,14,1758.01
veto-0.2,2024-02-02,2024-03-13,IRCON,-0.1932,atr_stop,27,-133769.3
veto-0.2,2024-02-13,2024-03-13,BSE,-0.1609,atr_stop,20,-103171.87
veto-0.2,2024-02-27,2024-03-13,JINDALSAW,-0.242,atr_stop,10,-16978.22
veto-0.2,2024-02-29,2024-03-13,ITI,-0.228,atr_stop,8,-126463.54
veto-0.2,2024-03-01,2024-03-13,FACT,-0.1814,atr_stop,7,-24420.25
veto-0.2,2024-03-01,2024-03-18,WELCORP,-0.0145,trailing,10,-8.77
veto-0.2,2024-02-12,2024-03-19,PFC,-0.1488,atr_stop,25,-74098.08
veto-0.2,2024-03-14,2024-04-01,BSE,0.2246,target,10,124913.39
veto-0.2,2024-03-14,2024-04-01,COCHINSHIP,0.2246,target,10,125237.09
veto-0.2,2024-03-14,2024-04-01,SJVN,0.2246,target,10,100408.92
veto-0.2,2024-02-13,2024-04-08,ADANIPOWER,0.0804,trailing,36,8.79
veto-0.2,2024-02-02,2024-04-10,PRESTIGE,-0.0007,trailing,45,-157.12
veto-0.2,2024-03-14,2024-04-12,ITI,0.1241,trailing,18,9953.16
veto-0.2,2024-03-13,2024-04-15,NBCC,0.087,trailing,20,38846.16
veto-0.2,2024-03-19,2024-04-15,IRCON,0.0122,trailing,16,4.02
veto-0.2,2024-03-20,2024-04-15,PFC,0.0827,trailing,15,33254.99
veto-0.2,2024-04-02,2024-04-18,COCHINSHIP,0.111,trailing,10,68593.18
veto-0.2,2024-04-02,2024-04-18,SJVN,0.0157,trailing,10,7757.51
veto-0.2,2024-04-02,2024-04-18,TATAINVEST,0.016,trailing,10,938.92
veto-0.2,2024-03-20,2024-04-25,BHEL,0.2246,target,22,48.65
veto-0.2,2024-04-02,2024-04-29,BSE,0.0184,trailing,17,9961.52
veto-0.2,2024-02-27,2024-05-03,NLCINDIA,-0.0016,trailing,42,-2431.29
veto-0.2,2024-02-12,2024-05-06,RECLTD,0.0807,trailing,54,49319.01
veto-0.2,2024-04-09,2024-05-06,RVNL,0.0404,trailing,16,9.9
veto-0.2,2024-04-15,2024-05-06,ITI,0.132,trailing,13,11909.31
veto-0.2,2024-04-16,2024-05-06,NBCC,0.069,trailing,12,42297.57
veto-0.2,2024-04-19,2024-05-06,COCHINSHIP,0.2246,target,10,139659.29
veto-0.2,2024-04-12,2024-05-07,SOBHA,0.1024,trailing,15,4592.38
veto-0.2,2024-04-16,2024-05-07,IRCON,0.075,trailing,13,22505.07
veto-0.2,2024-04-19,2024-05-07,SJVN,0.0118,trailing,11,1042.41
veto-0.2,2024-04-26,2024-05-28,IOB,0.0495,trailing,20,12.61
veto-0.2,2024-05-07,2024-05-28,NBCC,0.0379,trailing,14,23674.37
veto-0.2,2024-05-08,2024-05-28,SJVN,0.0947,trailing,13,45891.91
veto-0.2,2024-05-07,2024-05-29,OIL,0.0039,trailing,15,294.79
veto-0.2,2024-04-26,2024-05-30,IRB,-0.0442,trailing,22,-1.57
veto-0.2,2024-05-07,2024-05-30,RECLTD,0.0484,trailing,16,30539.99
veto-0.2,2024-05-07,2024-05-31,PFC,0.1181,trailing,17,76684.41
veto-0.2,2024-05-06,2024-06-04,BHEL,-0.2007,atr_stop,20,-116341.15
veto-0.2,2024-05-07,2024-06-04,PNB,-0.099,trailing,19,-12.12
veto-0.2,2024-05-31,2024-06-04,RECLTD,-0.1862,atr_stop,2,-131661.19
veto-0.2,2024-06-03,2024-06-04,IRCON,-0.207,atr_stop,1,-151294.14
veto-0.2,2024-06-03,2024-06-04,PFC,-0.2045,atr_stop,1,-3794.6
veto-0.2,2024-05-30,2024-06-13,IOB,-0.0371,trailing,10,-2.78
veto-0.2,2024-05-31,2024-06-14,IRB,0.0169,trailing,10,3.25
veto-0.2,2024-05-29,2024-06-19,SOBHA,0.058,trailing,14,29339.08
veto-0.2,2024-06-05,2024-06-20,RECLTD,0.0724,trailing,10,30297.14
veto-0.2,2024-05-29,2024-06-26,NBCC,0.0969,trailing,19,66770.54
veto-0.2,2024-06-05,2024-06-26,HINDCOPPER,0.0575,trailing,14,31480.14
veto-0.2,2024-04-12,2024-06-28,KALYANKJIL,0.2246,target,51,183.53
veto-0.2,2024-06-05,2024-07-03,BHEL,0.2246,target,19,133204.1
veto-0.2,2024-06-18,2024-07-08,IRCON,0.2246,target,14,58.59
veto-0.2,2024-06-21,2024-07-09,RECLTD,0.2246,target,12,103022.98
veto-0.2,2024-04-30,2024-07-10,BSE,-0.1984,atr_stop,48,-128978.26
veto-0.2,2024-05-30,2024-07-11,OIL,0.2246,target,29,51108.28
veto-0.2,2024-06-27,2024-07-11,NBCC,0.2246,target,10,151752.6
veto-0.2,2024-06-27,2024-07-12,HINDCOPPER,0.0214,trailing,11,12856.18
veto-0.2,2024-05-29,2024-07-18,SJVN,0.0498,trailing,34,69.78
veto-0.2,2024-06-18,2024-07-19,IRB,-0.0131,trailing,22,-2.62
veto-0.2,2024-07-04,2024-07-19,COCHINSHIP,0.0374,trailing,10,24898.89
veto-0.2,2024-07-04,2024-07-19,BHEL,-0.0637,trailing,10,-1181.79
veto-0.2,2024-07-11,2024-07-19,HAL,-0.1281,atr_stop,5,-66779.19
veto-0.2,2024-04-19,2024-07-23,TATAINVEST,-0.0821,time_exit,63,-53487.79
veto-0.2,2024-07-10,2024-07-25,RVNL,0.027,trailing,10,13840.49
veto-0.2,2024-07-12,2024-07-29,OIL,0.0137,trailing,10,4133.49
veto-0.2,2024-07-22,2024-08-05,COCHINSHIP,-0.0385,trailing,10,-28528.76
veto-0.2,2024-07-22,2024-08-05,HAL,-0.0444,trailing,10,-23839.18
veto-0.2,2024-07-22,2024-08-05,BHEL,-0.0093,trailing,10,-6.99
veto-0.2,2024-07-26,2024-08-09,RVNL,-0.1021,trailing,10,-60838.39
veto-0.2,2024-07-30,2024-08-14,OIL,0.2246,target,11,83791.28
veto-0.2,2024-08-12,2024-08-19,HINDZINC,-0.1869,atr_stop,4,-98558.43
veto-0.2,2024-07-15,2024-08-22,TRENT,0.2246,target,26,153657.58
veto-0.2,2024-08-06,2024-08-29,HAL,0.002,trailing,16,-337.26
veto-0.2,2024-08-06,2024-08-29,BHEL,-0.0036,trailing,16,-14.4
veto-0.2,2024-08-06,2024-08-30,COCHINSHIP,-0.215,atr_stop,17,-136053.03
veto-0.2,2024-06-03,2024-09-03,EIHOTEL,-0.1484,time_exit,63,-66.65
veto-0.2,2024-08-16,2024-09-04,OIL,0.0285,trailing,13,11941.4
veto-0.2,2024-06-20,2024-09-09,SOBHA,-0.1837,atr_stop,55,-103998.9
veto-0.2,2024-08-30,2024-09-13,HAL,0.0057,trailing,10,1626.07
veto-0.2,2024-07-24,2024-09-18,IRCON,-0.2267,atr_stop,39,-132484.61
veto-0.2,2024-09-10,2024-09-24,OFSS,0.0282,trailing,10,11516.01
veto-0.2,2024-06-27,2024-09-26,PRESTIGE,-0.0416,time_exit,63,-587.59
veto-0.2,2024-07-01,2024-09-30,ADANIPOWER,-0.0858,time_exit,63,-113.98
veto-0.2,2024-09-10,2024-09-30,SOBHA,0.1498,trailing,14,494.08
veto-0.2,2024-08-23,2024-10-03,TRENT,0.0656,trailing,28,42324.46
veto-0.2,2024-09-16,2024-10-03,DIXON,0.0335,trailing,12,16250.54
veto-0.2,2024-07-15,2024-10-04,HINDCOPPER,-0.0001,trailing,56,-10.58
veto-0.2,2024-09-05,2024-10-04,RVNL,-0.1691,atr_stop,20,-81225.55
veto-0.2,2024-07-19,2024-10-07,AEGISLOG,-0.2324,atr_stop,54,-205.38
veto-0.2,2024-07-12,2024-10-14,NBCC,-0.1238,time_exit,63,-94122.6
veto-0.2,2024-10-04,2024-10-18,OIL,-0.0207,trailing,10,-14469.7
veto-0.2,2024-10-04,2024-10-18,GODFRYPHLP,0.0242,trailing,10,13489.09
veto-0.2,2024-10-04,2024-10-18,TRENT,0.0429,trailing,10,299.06
veto-0.2,2024-08-23,2024-10-22,ARE&M,-0.1876,atr_stop,41,-32780.15
veto-0.2,2024-09-19,2024-10-22,HAL,-0.031,trailing,22,-14916.72
veto-0.2,2024-09-19,2024-10-22,SUZLON,-0.1636,atr_stop,22,-639.24
veto-0.2,2024-09-02,2024-10-23,COCHINSHIP,-0.2552,atr_stop,36,-126276.03
veto-0.2,2024-10-15,2024-10-24,NBCC,-0.1734,atr_stop,7,-1896.72
veto-0.2,2024-09-27,2024-10-25,INDUSTOWER,-0.1482,atr_stop,19,-3253.75
veto-0.2,2024-10-22,2024-11-05,WOCKPHARMA,0.2225,target,10,235.51
veto-0.2,2024-10-23,2024-11-07,TRENT,-0.1298,atr_stop,11,-74907.59
veto-0.2,2024-10-23,2024-11-07,SUZLON,-0.0084,trailing,11,-66.72
veto-0.2,2024-10-08,2024-11-08,AEGISLOG,0.127,trailing,23,83.69
veto-0.2,2024-10-21,2024-11-08,GODFRYPHLP,-0.0133,trailing,14,-9919.05
veto-0.2,2024-10-24,2024-11-08,COCHINSHIP,0.0369,trailing,11,12480.62
veto-0.2,2024-10-25,2024-11-08,NBCC,0.0536,trailing,10,83.33
veto-0.2,2024-10-25,2024-11-11,BASF,0.0581,trailing,11,409.44
veto-0.2,2024-10-28,2024-11-13,KAYNES,0.0158,trailing,12,211.46
veto-0.2,2024-08-20,2024-11-19,MAZDOCK,-0.124,time_exit,63,-53417.48
veto-0.2,2024-11-08,2024-11-21,GLENMARK,-0.1222,atr_stop,7,-207.63
veto-0.2,2024-11-11,2024-12-03,COCHINSHIP,0.2246,target,14,89209.69
veto-0.2,2024-11-12,2024-12-06,POLICYBZR,0.2246,target,16,1490.45
veto-0.2,2024-11-21,2024-12-13,ABREL,0.0724,trailing,16,178.52
veto-0.2,2024-10-15,2024-12-16,DIXON,0.2246,target,42,142143.87
veto-0.2,2024-11-21,2024-12-16,KAYNES,0.2246,target,17,81795.06
veto-0.2,2024-12-04,2024-12-18,WOCKPHARMA,0.0245,trailing,10,10739.2
veto-0.2,2024-12-09,2024-12-19,DEEPAKFERT,-0.1729,atr_stop,8,-1499.0
veto-0.2,2024-09-25,2024-12-20,OFSS,0.0523,trailing,59,22499.29
veto-0.2,2024-10-01,2024-12-20,KALYANKJIL,-0.0173,trailing,55,-101.28
veto-0.2,2024-10-21,2024-12-20,OIL,-0.2051,atr_stop,42,-129567.72
veto-0.2,2024-11-11,2024-12-20,SUZLON,0.0417,trailing,27,43.27
veto-0.2,2024-11-11,2024-12-23,GODFRYPHLP,-0.2211,atr_stop,28,-132191.67
veto-0.2,2024-11-06,2025-01-06,JUBLPHARMA,-0.1783,atr_stop,40,-447.45
veto-0.2,2024-11-08,2025-01-06,TRENT,0.0674,trailing,38,32155.14
veto-0.2,2024-12-17,2025-01-06,KAYNES,-0.0067,trailing,13,-5608.78
veto-0.2,2024-10-07,2025-01-07,RVNL,-0.1523,time_exit,63,-62157.3
veto-0.2,2024-12-23,2025-01-07,KALYANKJIL,-0.0075,trailing,10,-6180.06
veto-0.2,2024-12-17,2025-01-08,DIXON,-0.1028,atr_stop,15,-65390.53
veto-0.2,2024-12-24,2025-01-08,GODFRYPHLP,-0.0608,trailing,10,-29066.95
veto-0.2,2024-12-19,2025-01-09,WOCKPHARMA,0.0258,trailing,14,11758.84
veto-0.2,2024-11-22,2025-01-10,GLENMARK,0.052,trailing,34,144.23
veto-0.2,2024-11-14,2025-01-13,BASF,-0.2429,atr_stop,39,-3103.7
veto-0.2,2024-12-23,2025-01-13,MCX,-0.1413,atr_stop,14,-52631.25
veto-0.2,2025-01-08,2025-01-13,KALYANKJIL,-0.2097,atr_stop,3,-125501.32
veto-0.2,2025-01-08,2025-01-13,POLICYBZR,-0.1849,atr_stop,3,-389.75
veto-0.2,2025-01-07,2025-01-21,KAYNES,-0.1671,atr_stop,10,-102128.61
veto-0.2,2025-01-08,2025-01-21,TRENT,-0.1657,atr_stop,9,-58799.0
veto-0.2,2025-01-09,2025-01-23,MAZDOCK,0.0778,trailing,10,34790.46
veto-0.2,2025-01-14,2025-01-24,KALYANKJIL,-0.2113,atr_stop,8,-113780.86
veto-0.2,2024-12-16,2025-01-27,BSE,-0.0388,trailing,29,-155.39
veto-0.2,2025-01-13,2025-01-27,CDSL,-0.1474,atr_stop,10,-468.29
veto-0.2,2024-12-31,2025-01-28,PPLPHARMA,-0.173,atr_stop,20,-231.44
veto-0.2,2025-01-08,2025-01-28,FSL,-0.2027,atr_stop,14,-242.37
veto-0.2,2025-01-14,2025-01-28,MCX,-0.0089,trailing,10,-2966.02
veto-0.2,2024-12-20,2025-01-30,DEEPAKFERT,-0.064,trailing,28,-474.63
veto-0.2,2025-01-22,2025-02-04,KAYNES,-0.2537,atr_stop,10,-113147.63
veto-0.2,2025-01-24,2025-02-06,MAZDOCK,-0.0614,trailing,10,-31795.25
