,swing,lowvol,usd,qual
2019-11-15,0.009045563622797,-1.4883455639047584e-05,-0.006235549957558262,-0.0069833754554107
2019-11-18,-0.0057869078932694,-0.0041046180939106,0.012516784322877728,-0.0051989101526687
2019-11-19,-0.0015693065785871,-0.0065578510801418,0.012049311959894338,0.0018366817400041
2019-11-20,-0.0047935320895338,0.0079666539128802,0.01568965036521308,0.0033320248254362
2019-11-21,-0.0064640890706202,0.0011887209021588,-0.024144597805044965,-0.0086780233770237
2019-11-22,0.0010063600382406,-0.0028143909694928,-0.0035793653238965772,0.0042490888255239
2019-11-25,0.0311121870446351,0.0077990158408325,0.020317921824996255,0.0103470594091628
2019-11-26,-0.0246682213436819,-0.0099355889263018,-0.0011093682731321275,-0.0084163807134139
2019-11-27,0.0017221092342547,0.0056537746474216,0.011306197068325696,0.0210023204767375
2019-11-28,-0.0014123407534503,0.0020222307923223,0.014184065847004712,0.0025847054854744
2019-11-29,0.0117639073741329,-0.001839191114507,-0.009937297634318831,-0.005067731147113
2019-12-02,-0.0092240750206674,-0.0085771049823814,0.005136930318786703,-0.0189305118876708
2019-12-03,-0.0108273782129604,-0.0057257396731195,-0.002825068468623737,-0.0094595356246104
2019-12-04,0.0059763875641196,0.0124803847188332,0.013330802293556987,0.0053416716537415
2019-12-05,0.0083858514966339,0.0006794024772889,0.004222389679058747,0.0018862401944705
2019-12-06,-0.0057184157250621,-0.0277942073780662,-0.019565193914840684,-0.0066985895598266
2019-12-09,0.0039075913919937,-0.0044342225771565,0.009167977749351408,-0.0025425034344805
2019-12-10,-0.0031901065990993,-0.0094450811378086,-0.023808089207490668,-0.0130745610395464
2019-12-11,-0.000319776846734,-0.0031361890104232,0.004364269586933034,0.0061303784579616
2019-12-12,0.0065889328547759,-0.0029021568754933,0.014289798827270106,0.0071201595935437
2019-12-13,0.017011037783728,0.0065594665915034,0.013060028837204696,0.0032027693879952
2019-12-16,-0.007812350126001,-0.0040162651802155,-0.012277130712503026,-0.0059197124690183
2019-12-17,0.0052978230376601,0.0059028763427242,0.008419886343506766,0.005245684985162
2019-12-18,0.0026093453057212,0.0111029005965375,0.003789580792835645,0.0040674768716888
2019-12-19,-0.0089480920781983,0.0007729778149232,-0.002498931613580724,0.0007963556760028
2019-12-20,0.0094975725796517,4.03490991922606e-05,-0.0002162586539616873,0.0030934769336705
2019-12-23,-0.0063272479109673,0.0036612247627589,-0.0012901561237342873,-0.0038921472469332
2019-12-24,-0.0052926863502156,-0.0054224463047605,-3.2918133618942136e-07,-0.0033574191199143
2019-12-26,0.0047746826455978,-0.0006443645052103,-0.008477261610665754,-0.0006352370734286
2019-12-27,0.0062324599136005,0.0014037087460658,0.025090354748366517,0.0021758213984637
2019-12-30,0.0018578187153002,0.0089109586209708,-0.002929127511948626,0.0018582589616213
2019-12-31,-0.0018582317308838,-0.0050236997303838,-0.006442960292643352,-0.0022838825114658
2020-01-01,-0.0016307155348376,0.0122618021800238,-0.005790461263892599,0.0028594207942997
2020-01-02,0.0035828841627387,0.0025772578440721,0.0024568007546688087,0.0003436648467145
2020-01-03,-0.0038763705134479,-0.0035681522399196,-0.012303266279870662,-0.0009742975282689
2020-01-06,-0.0317890891531549,-0.0079829287395358,-0.016227304446226443,-0.0205977243768682
2020-01-07,0.0145998626467716,0.0023778894847967,0.0037188251148538853,0.0031163758411303
2020-01-08,0.001455944944841,0.0037455313356569,0.001474679753674435,-0.0024389091736263
2020-01-09,0.0259054741356543,0.0069384047266165,0.02315206508496659,0.003866577409203
2020-01-10,0.0088026275199193,0.0050971532230625,0.006079416759380729,0.0107835202992425
2020-01-13,0.0341044142674022,0.0147564439789777,0.014006827044958925,0.0145979279560291
2020-01-14,-0.0063557426402219,0.0035623548551459,-0.003697069368647554,0.0106532938896621
2020-01-15,0.0168162657798298,-0.0044122459146417,0.007120023894295002,0.0039463438120388
2020-01-16,-0.0014653942179516,0.0036303061884475,0.0051920650906553956,0.0153702361173817
2020-01-17,-0.0007599309531383,0.0082928399095498,-0.0056461046945063265,-0.0009063607152541
2020-01-20,-0.0209547722821916,-0.0012120217381332,-0.025156360134057087,-0.0102101998479489
2020-01-21,-0.0038069614340695,-0.0023208853041765,-0.005001516653254212,-0.0042969534623007
2020-01-22,-0.0068475341588496,-0.0010311983716506,0.011952071056939184,-0.000956768618254
2020-01-23,0.0343538298593097,-5.27068961887478e-05,0.00874405293925884,0.0170028738952023
2020-01-24,0.025484824923267,0.0073575869638005,-0.001542693979746268,0.0133540686380007
2020-01-27,0.0060987684025841,0.0010040238803266,-0.014767137532071484,-0.0151601357806833
2020-01-28,-0.0029545689328176,-0.0064543410441704,-0.006875327154987287,-0.0081237115435472
2020-01-29,0.00661842846789,0.0076717734211229,0.003668243078456035,0.0051030918543251
2020-01-30,-0.0137385054434975,-0.0026617938819538,-0.017518202515691694,-0.0184749108258541
2020-01-31,0.0091745411169488,-0.008408930648173,-0.005924837036458852,-0.0123054638258166
2020-02-03,-0.0095406254825897,0.0187547953434976,-0.05205431759586954,-0.0261796641187537
2020-02-04,0.0178708138690499,0.0014080790398931,0.015203788602988988,0.0200270452531059
2020-02-05,0.02506496534757,0.006788543011664,0.019367838330216935,0.0128344553783075
2020-02-06,0.0022729908557488,-0.0031955575708799,0.0068284472522754935,0.0080449749521198
2020-02-07,0.0346476406159572,0.0017666132264353,0.007570036466847174,0.0183013665172238
2020-02-10,-0.0051591386258578,-0.0063143110956924,-0.018572632067522687,-0.0047425153253575
2020-02-11,0.0111263006616839,0.0103009981821458,-0.006190806211612165,-0.013233178716157
2020-02-12,-0.0094578371784527,0.0033018270188875,-0.0044247395847948345,-0.0142112584334773
2020-02-13,-0.0050945264089309,0.0071196298632438,-0.006230044709444327,0.0019680308889111
2020-02-14,0.0037642872295911,-0.0066367744628156,-0.009532997872618743,-0.0159244675040366
2020-02-17,-0.00585898407285,-0.008417316749661,-0.011983544149558378,-0.0187579246541697
2020-02-18,-0.0037341723635384,-0.003391226266429,-0.015988097834995663,0.0015155705657214
2020-02-19,-0.0023829751224593,0.0063210683087504,0.009334562187027773,0.0243187787437955
2020-02-20,0.0251219799987854,-0.0062945717364163,0.0036682715445297553,-0.0073264134980115
2020-02-24,-0.0316172822743467,-0.0188153865248946,-0.014380257201753621,-0.0202712967904029
2020-02-25,-0.0110147736807915,-0.0079961580774469,0.0035204272413247306,-0.0028688464334243
2020-02-26,-0.0137779104369268,-0.0030453762634389,-0.009079110900751641,-0.0041623214299084
2020-02-27,-0.0094811773399851,-0.0022441525454928,-0.011822804120741437,-0.0114671368943407
2020-02-28,-0.0401281392326562,-0.0385176595036688,-0.04822504086808621,-0.0433325936539786
2020-03-02,0.010423784957694,-0.0101691987819073,0.0022770818161292894,-0.0027849069921682
2020-03-03,-0.0010604771105801,0.0156127351732509,0.04024057598823161,0.034064437452874
2020-03-04,-0.0080175302595313,0.0052288823621176,-0.02489507582542405,-0.0127646587666441
2020-03-05,0.0064057114139199,0.0131177183303878,-0.004343234596888124,0.0068759017810813
2020-03-06,-0.0074583022825344,-0.0082469695647535,-0.017814264571799243,-0.02640157371092
2020-03-09,-0.0393433861027892,-0.0312795954422014,-0.04452561947332656,-0.0541676472029937
2020-03-11,-0.0372233031513692,0.0072452865936927,-0.004176570053659012,0.0086266539753121
2020-03-12,-0.1165640808088314,-0.0654994443629458,-0.10298883004345127,-0.0943136979443519
2020-03-13,0.0364561825828186,0.0339361889945875,0.06887995296256588,0.0368524923311883
2020-03-16,-0.056509748398721,-0.0470667948212436,-0.05633458270220704,-0.0424389475693067
2020-03-17,-0.0150687773942167,-0.0033098928441261,-0.021970827283121275,-0.0178928348111089
2020-03-18,-0.04988516602374,-0.0483100296014156,-0.0753701706440647,-0.0561358906521127
2020-03-19,-0.035981574819997,-0.0402882281198069,-0.04978610773686665,-0.0630140884715427
2020-03-20,0.0002634006629154,0.0512743628496297,0.0454998764750576,0.0506389713979222
2020-03-23,-0.1101409958813226,-0.0901381700526671,-0.1307332346391813,-0.0919853394774805
2020-03-24,0.0292862009267091,0.0008640741779886,-0.014490388978970259,-0.0055723136259422
2020-03-25,0.0122987347375642,0.0111637482459572,0.01634518379703609,0.0174256198099569
2020-03-26,0.0129487073699758,0.0375599226895762,0.037432722734799695,0.0341848001832696
2020-03-27,0.0032310100278667,-0.0098711865375687,0.013693786542687159,0.018883923801807
2020-03-30,-0.0270058591097752,0.0078167996042435,-0.015156028596519877,0.0058464020187549
2020-03-31,0.0421422293221587,0.031175259968458,-0.0019636641887874617,0.0411724872220455
2020-04-01,-0.0282983959060938,-0.0164771380037112,-0.002255336434960009,-0.0119674651114125
2020-04-03,0.0049640843479488,0.0047685916772823,-0.00032593881400999614,-0.0104586312626292
2020-04-07,0.0656685416198077,0.0641949654499058,0.05718021350220037,0.0610549938609672
2020-04-08,0.0363452263119663,0.0064020852670172,0.006736726344080068,0.0094173536042272
2020-04-09,0.0464938780772374,0.0230315723425931,0.0401802792839836,0.0307004655757145
2020-04-13,-0.0049436627353042,-0.0115552544511049,-0.010394726047766145,-0.01213077174337
2020-04-15,-0.0083967286896167,0.0147342847154081,0.0010003280974608675,0.0320407364084958
2020-04-16,0.0143386748173446,0.0047166509407055,0.03146637175944522,0.0115729528412358
2020-04-17,0.0237452329057799,0.0151116230654979,0.03255500427942648,-0.0111150916662006
2020-04-20,0.0192677979761894,0.0070766556731469,0.0008801964284090857,-0.0005312394721754
2020-04-21,-0.0219242120365693,-0.021816125951765,-0.02719132288377013,-0.0060989299068503
2020-04-22,0.0493564092344351,0.0193519008724989,0.027185788186881776,0.0180095036332639
2020-04-23,0.0064558640183045,0.0020664121559357,0.013567989648693102,0.005055420068498
2020-04-24,-0.0113807383017215,-0.0124779895264369,-0.024131425175509813,-0.0150128273380003
2020-04-27,0.0402179937426459,0.027732671295612,0.00733398564492016,0.0126961810074244
2020-04-28,-0.004044973727006,-0.0050527235845385,0.0004039827475688096,-0.020513352108045
2020-04-29,0.0018705938029035,0.0010630107902813,0.01903736346621754,0.0103958632843987
2020-04-30,-0.0080028403725045,0.0123688805394999,0.00434393801233024,-0.0058673027852915
2020-05-04,-0.0155206528939644,-0.020981139538138,-0.05972048642419381,-0.0424513746589594
2020-05-05,-0.0017801724094977,-0.0143407007192556,-0.02091879785838202,-0.0219167729099929
2020-05-06,0.0020595706905197,0.0005245387861072,0.004138387058928883,-0.0149889091201096
2020-05-07,0.0039261411521633,-0.0136567200221663,-0.00036720449815086376,-0.0175571182167781
2020-05-08,-0.0088517756708934,0.0020420424617288,-0.006755921057057135,-0.0047456922523184
2020-05-11,0.0059605052666249,-0.0001651360430089,0.004006409487116169,-0.0043764504542416
2020-05-12,-0.0026888812051845,-0.0090809450896602,0.0033984789663468185,-0.0164070894415609
2020-05-13,0.0064790319733092,0.0055682469666611,0.023963386937517095,0.0239545129621376
2020-05-14,-0.0065761971727055,0.0063459333014346,-0.00527914154881437,0.000488050556195
2020-05-15,0.0109932251894844,-0.004766547736098,0.005428489265161263,0.0078056185774604
2020-05-18,-0.0274236722715448,-0.0157548659511748,-0.0449410188347924,-0.0273586665203857
2020-05-19,-0.0095179289902807,0.0068748050630624,-0.0004904573340831497,0.0031218682778089
2020-05-20,0.0162182919879394,0.006817121073847,0.015446790488868878,0.0158890466059236
2020-05-21,0.0154101854036308,-0.0067082511962154,-0.00032485419767802615,0.0043569488623695
2020-05-22,-0.005416715920934,-0.0054171342246353,0.005126370025296367,0.0045904493484201
2020-05-26,0.0169154497932058,-0.0007564228261378,0.006307572906691261,0.0010110958476854
2020-05-27,0.0051707688739557,-0.000984895173611,0.01929074593443536,0.0042212860431318
2020-05-28,0.0060173288932781,0.0069968742528743,0.02799301665594567,0.0064139679781318
2020-05-29,0.0133583849865162,0.0229558151156774,0.020623318835032878,0.025044588394278
2020-06-01,0.0136650183151918,0.0266664859030458,0.03059286039417497,0.0315837672868648
2020-06-02,0.0099142024221663,0.0002967167686893,0.045420715718929694,0.0056166969748914
2020-06-03,-0.0077675915916152,0.0019694133148489,0.010898925078133281,-0.000380769597475
2020-06-04,0.0032604912884337,-0.0080928889517992,0.003939406650611543,0.0085590074815631
2020-06-05,0.0160958662026298,0.021749607039055,0.021507874011255534,0.0191910276865259
2020-06-08,0.0037566905954069,0.0113198887438452,0.004144018287627338,0.0039627344051977
2020-06-09,-0.0188657988973593,-0.0111475740843542,-0.014460958332761953,-0.0155769655410897
2020-06-10,0.0092516440721106,-0.0106808729586809,0.005978947766930087,0.0047767885439338
2020-06-11,-0.0044524739588002,-0.0082552818729999,-0.021844229247763303,-0.0182007328462456
2020-06-12,-0.0011636194764829,0.0187083826487644,0.009897816642651103,-0.0022682174366959
2020-06-15,0.0051080932735354,-0.0131953744730045,-0.01973688076415847,0.0026014457870178
2020-06-16,8.25734303122605e-05,-0.0028932421092445,-0.004426321206071893,-0.0011873390021303
2020-06-17,0.013511287347014,-0.0063787050841405,0.0031803576797773125,-0.0056049551100065
2020-06-18,0.0059491833000344,0.0064657627207285,0.017870867752298736,0.0141472681889929
2020-06-19,0.0084407264034915,0.0108506064088729,0.015700583349534503,0.0141101164256207
2020-06-22,0.0054455379002456,0.018292834476643,0.07246495010939813,0.0132958586199358
2020-06-23,-0.0010030705973064,0.0191812508082831,0.014053528710270324,0.0091340945977131
2020-06-24,-0.0178419463355562,-0.0070920864390408,-0.03239102106123837,-0.0121732018006311
2020-06-25,-0.0004600229561104,0.0053154991591193,-0.010844947345735934,-0.0009521711427733
2020-06-26,0.0067487871342106,0.0128112071112567,0.00875972179628648,0.0010868668695755
2020-06-29,-0.0161040245508718,-0.0073029247440636,-0.01755062976926869,-0.0196058246390445
2020-06-30,-0.0008875172747416,-0.0067213736254956,-0.013318602483997188,-0.0077472179628669
2020-07-01,0.0039686717128673,-0.005214845363281,0.012936620921673914,-0.0074362362641406
2020-07-02,0.0143707928840086,0.0108420398284752,0.004254998925637521,-0.0032633412296473
2020-07-03,-0.0001464892213398,0.0077390627915496,0.0007446256170846599,0.0118765531969173
2020-07-06,0.0070772166571828,0.0136380479981923,0.027417758212192167,0.0104375325337278
2020-07-07,-0.0052917448563517,0.0105627474243934,0.013964760171423674,0.0090254675775127
2020-07-08,0.0012364699766589,0.0068936323238288,-0.0054458976937137304,0.0037053103240112
2020-07-09,0.013139181350833,0.0087943462741011,0.013568517185219786,0.0078202062819527
2020-07-10,0.0125992933317744,-0.001843962850788,-0.014088255327295074,-0.0006844186743333
2020-07-13,0.0186862773747105,0.0192067752428062,-0.005191094036083865,0.0049972260457986
2020-07-14,0.0017954958170873,0.0001566485587387,-0.023972669638743782,-0.0164012263905999
2020-07-15,-0.0045491590413999,0.0066067260284132,-0.022912344347564284,-0.0024414693133637
2020-07-16,-0.0081550020897243,0.0028669627035289,0.005839321086577698,-0.0117374201522529
2020-07-17,0.0062055285473905,0.0067961512817442,0.01767004310659237,0.0125168068686534
2020-07-20,0.0098594077506093,0.0093576206569576,0.0008113205788311539,0.0108458579051882
2020-07-21,0.0062024207623709,-0.0055247147326767,-0.003774379265411021,0.0017186153594268
2020-07-22,-0.0101257696181878,-0.0116352456620033,0.0001552670949320767,1.468346694877276e-05
2020-07-23,0.0055424120478195,0.0142317201928023,0.020934578592766373,0.0126136252154327
2020-07-24,-0.0086888672721873,-0.0004902931929927,-2.9097464214755675e-06,0.0076404371227041
2020-07-27,0.0100106658958198,-0.0055989977346443,-0.01201187513700519,0.0027322880349547
2020-07-28,0.0277682363295705,0.0054258546735808,-0.002625697952386097,0.0094823225552633
2020-07-29,-0.011458505119212,0.0161835229101816,0.00976768870415623,0.0072036003346414
2020-07-30,-0.0136373501763794,0.0073722105795912,-0.013562162198750727,0.0001305804994933
2020-07-31,0.0076677375869229,0.0009366214450285,-0.0005585333497190037,0.0216940252151616
2020-08-03,0.0054124315717183,0.0088698196420169,-0.009883508656877815,0.0032307813066301
2020-08-04,0.002555148107568,0.0019481755110308,0.010313946222516801,-0.0032396410326903
2020-08-05,0.0044766585478352,-0.0023357167769711,0.009252592530953674,0.0124706983524371
2020-08-06,0.0084480592078688,0.0094004301746821,0.01293271196235013,0.0100000165464815
2020-08-07,0.0092953447309984,0.0075510195082935,0.01071885648546922,-0.0057266612142212
2020-08-10,0.0092373925303206,0.0088380315703513,0.020776989351692254,-0.0067499731462136
2020-08-11,-0.0076651282601021,-0.0058639554835679,0.0005563703749329463,-0.0086322760753898
2020-08-12,-0.0081042460181156,-0.0070399222851592,0.0025418864736825864,-0.0032581672972102
2020-08-13,0.0072439280131586,0.007563019308413,0.008748945550367981,0.0021560390551831
2020-08-14,-0.0159944770134428,-0.0062696415951275,-0.008782042617465957,-0.0084205228831248
2020-08-17,0.0413033175790009,0.0047424526927053,0.008281577516588756,0.0138141108172906
2020-08-18,-0.0117489871499556,0.008834581180352,0.010775028028307654,0.0071638709750916
2020-08-19,0.0051306821771968,-0.0010381870368006,0.03378186647109627,-0.0010610658330559
2020-08-20,-0.001199880794321,-0.0002343985432305,0.0101798324888418,0.0131351263904588
2020-08-21,-0.0028058433446571,0.0099857854614422,-0.006247096916027761,0.0112934920093419
2020-08-24,0.0053664393656065,0.019894042056995,0.004738424086426107,0.0395964995311619
2020-08-25,0.0152518673202093,-0.001085405159879,-0.007192986740628959,0.0181302111779237
2020-08-26,0.0088110572054305,-0.0006445396001923,0.010560215908135051,-0.0018414177253097
2020-08-27,-0.0044056451861641,-0.0024178455107374,0.007631804741696335,0.0054660612541888
2020-08-28,-0.00493358821289,-0.00971337967698,0.011322075281686272,-0.0147351327769541
2020-08-31,-0.0353106106273363,-0.0263389560383323,-0.04004382300315812,-0.0188982045896842
2020-09-01,-0.0045639365535534,0.0091616154410221,-0.005523309671483623,0.0034088652336305
2020-09-02,0.015080919658547,0.0055843411152409,0.01803315806534833,0.0396890520824839
2020-09-03,0.0036894081792129,0.0068658952258084,0.008007303914873809,-0.0096597694209837
2020-09-04,-0.0084259088565713,-0.0131506286992373,-0.014816721896320106,-0.0172912321165478
2020-09-07,-0.0070927346351764,-0.0006413537069673,-0.0070754096232718,0.0192372173065291
2020-09-08,-0.0116088561488075,-0.0029723823988455,-0.025233690500140127,0.0118003050115464
2020-09-09,-0.0102121217093391,0.0013914727277477,-0.005603980197588454,-0.0158701054257577
2020-09-10,0.0128371013167585,0.0057201029858615,0.006059669077438379,0.0178086265047014
2020-09-11,0.0058040864337591,0.0090979783473252,0.0010258699382481584,0.0040855503319527
2020-09-14,0.0292918107759427,0.0059523396840364,0.014096226723918859,0.0291270407983879
2020-09-15,0.0123858313179294,0.006007553312701,0.0121694222899551,0.0155269762786642
2020-09-16,0.0199235549185161,-0.0001855769490529,0.00265994389974078,-0.0143918776651905
2020-09-17,-0.0046214141472367,-0.0051044878184671,-0.003333583374729332,-0.0131876335853668
2020-09-18,-0.0141865561599195,-0.0076130092871721,0.0074241253464548684,-0.0020100005177127
2020-09-21,-0.0410268560863712,-0.0137901064584252,-0.0444588246241715,-0.0259385026559214
2020-09-22,-0.0130279114150347,-0.0105446862635864,-0.04393298603299167,-0.0069567974007092
2020-09-23,-0.0041828591607756,-0.0077737625653877,-0.006325623275802994,-0.0001538677695099
2020-09-24,-0.0177066802929611,-0.0138739685000022,-0.02191731057690416,-0.0175592095927968
2020-09-25,0.0166480561280824,0.0181698871157092,0.03355262210622123,0.027644393737954
2020-09-28,0.0147653994160619,0.0166627319226688,0.04615397819049849,0.0189800449032622
2020-09-29,-0.0057337453526569,-0.010781277123837,-0.018395522076146587,-0.0043732386535306
2020-09-30,0.0043446885962574,0.0054162919850517,-0.003877359143366288,-0.0021509161518417
2020-10-01,0.0066981377100219,0.0093804231172534,0.03852177500022669,0.0050126125496052
2020-10-05,-0.0024501575598295,0.0051895130769346,-0.007713194342222951,0.0208640058744009
2020-10-06,0.0206346520382112,-0.0013534749285463,0.015223124862236759,-0.0008813080380453
2020-10-07,0.0445044170626689,0.0073689514833126,-0.015158610408832707,-0.0079625954102283
2020-10-08,-0.0202364108348263,-0.0012421674130116,0.0030665383243579925,-0.0030229654124993
2020-10-09,-0.0063367533359919,-0.0080353176237418,-0.004719847100277064,0.0011503078300705
2020-10-12,-0.0037677995966796,-0.0033248055429118,-0.017113339330404598,-0.0084294058889425
2020-10-13,-0.0012400379136058,0.0011915104169315,-0.002545736775820151,0.0063673952088676
2020-10-14,-0.0092988365989375,-0.0008036039068946,0.005383653289203094,-0.0015926597384178
2020-10-15,-0.0117122474783811,-0.0078359000210516,-0.025107590948906133,-0.0122925066436301
2020-10-16,0.0007733969168925,0.0033697890217023,0.0010813569436571857,0.0056896039341967
2020-10-19,0.0013786791295382,0.0125250730349339,0.01943652799326756,0.0084383169269901
2020-10-20,-0.0001719189007385,0.0009842234708059,0.0012603177378802677,-0.0039123883515889
2020-10-21,0.014666165039308,-0.011649880282155,0.00821819043945271,-0.0108272657193727
2020-10-22,0.0147088901498795,-0.0021487978138803,-0.003654722437256841,0.0089378758070197
2020-10-23,0.0050489070285413,0.0132837239099146,0.0033654476242672704,0.0104731168537262
2020-10-26,-0.0073665702017032,-0.0197113114511958,-0.006263437237127745,-0.0131988735077286
2020-10-27,-0.0052664048013545,0.0271744984220076,0.0006020632882230981,0.0054859413271002
2020-10-28,-0.0123246622082192,-0.002509937644465,-0.01944419041297829,-0.0015204657495624
2020-10-29,-0.0119468333874619,0.0096703340392976,-0.008989836001204954,-0.01488649600395
2020-10-30,-0.0058635555101392,-0.0101994131648824,0.006154476171476242,-0.0083277627161804
2020-11-02,-0.0049007507710405,0.0014500942782293,0.005834175688896215,-0.0088079104664435
2020-11-03,0.0106360590187117,0.007401991156827,0.01454322073229175,-0.0001780901490779
2020-11-04,0.0031721605451651,0.0005809872409578,-0.0053431880533830745,0.0016277055974054
2020-11-05,0.0107950279986384,0.0101960791282154,0.017273075325702658,0.0179970394078483
2020-11-06,0.0118017246151336,0.007162156041268,0.009096004801747881,0.0111314977962018
2020-11-09,0.0018931809207742,0.0036563013284498,0.009380384242571038,0.0095959958083176
2020-11-10,-0.0114826726281255,-0.0133239793399353,0.0327313669716891,0.0019817401593162
2020-11-11,0.0120847697716346,0.0090404587036727,-0.004654832239155193,0.009923683566861
2020-11-12,0.0009802677914936,0.006168027309694,0.003938222618072418,0.0042584797688556
2020-11-13,0.0018544547321259,-0.0025226167956887,-0.003493719602602474,0.0066331009532301
2020-11-14,0.0053252656885331,0.0042653064159812,0.006252459969481983,0.0029746393789213
2020-11-17,-0.0091334422049637,0.0019351257387363,0.002555189916635392,0.0411605256769374
2020-11-18,0.0012478366423633,-0.0026076337664315,0.022382494298506916,-0.0094233056539284
2020-11-19,-0.0023994436239173,-0.0085311052229244,-0.001359591013700534,0.0011960122317811
2020-11-20,0.000490901579738,0.008377481440652,0.004789888262930919,0.0089862817023051
2020-11-23,0.0041920558827095,0.0094557770159326,0.026939754290201012,0.006041124810306
2020-11-24,0.0046111813412019,0.0007957431204941,0.012601158065552731,0.0060270805873874
2020-11-25,-0.0085591533730431,-0.0171399501099007,-0.006275831511733054,-0.0133823839013074
2020-11-26,0.0113407913135636,0.0084102047779119,0.012907921737411732,0.0023784395577137
2020-11-27,0.0071240818729985,0.0010956768850676,0.015402045639619333,0.0170709036670682
2020-12-01,0.0048128964981781,0.0063335090880662,0.01579735450718278,0.0070831987680617
2020-12-02,0.0091541596381337,0.0141891990661138,-0.003693354015863015,0.0047383541563219
2020-12-03,0.0136256402458856,0.0075847693814175,0.01782674600410572,0.0018204191848285
2020-12-04,0.0113492102769319,0.0034708432978891,0.0039001372980920213,0.0056022004120275
2020-12-07,0.0085471185866947,0.0070975126700392,0.020555218170390743,0.0084281494078046
2020-12-08,-0.0071406908263378,-0.0003467837274603,0.0007088128763608204,0.0032882429312712
2020-12-09,0.0105835661151749,0.0055786650049323,0.0048898518158064785,0.011917963535011
2020-12-10,-0.0293486679663717,0.0089082806113385,0.0014087099108721635,0.0020949298433452
2020-12-11,-0.001856823715198,0.0032730693755436,0.01083248433145445,0.0049301606971177
2020-12-14,0.0076701202139475,0.0022764375344754,0.014427233218465174,0.0051503639797256
2020-12-15,-0.0062806088146918,-0.0062875729331597,0.009176974193263021,0.000264295360981
2020-12-16,0.0167379491007046,0.0048498653685347,-0.00039188371092713226,0.0105819463687966
2020-12-17,-0.0072787898906395,0.0029220870430408,-0.005196161450262249,0.0102516229376954
2020-12-18,-0.0014572408134058,0.0115245015875034,0.00694217869289071,0.0033450167288908
2020-12-21,-0.0309026155708984,-0.0302336230845574,-0.06601068572075242,-0.0516467080704874
2020-12-22,-0.0188277252100952,0.0102771144170452,0.02150700387672777,0.0263035872642094
2020-12-23,0.0160059469554156,0.0193058302536608,0.04216026512029325,0.0129040843485681
2020-12-24,-0.0018659338481035,0.0029243810766981,3.257218521368621e-05,0.0106750282731342
2020-12-28,0.0069105024885867,0.0093388935863498,0.010064215236158303,0.0070472199785931
2020-12-29,-0.0085257498476049,-0.0043277038435964,-0.011585029411727898,-0.005260537649303
2020-12-30,-0.0034963311233513,0.007871282071491,-0.0042674973485220535,0.0065057558878505
2020-12-31,0.0049104863845867,-0.0013172857751064,0.002013162401388602,0.0040731135517952
2021-01-01,0.0093329452969965,0.0047699278633877,0.015994818272531575,0.0130476906536607
2021-01-04,-0.00156255560956,0.0186343726618771,0.016253700351990252,0.0215509110694287
2021-01-05,0.0096530236684653,0.0077155576165512,0.005598639959281337,8.939661818208045e-05
2021-01-06,0.0065174365853302,-0.0043591081932241,-0.0019368762035301135,0.0075254830278674
2021-01-07,0.0181659890820404,0.00149710832653,0.017008094646895122,0.0049793790265115
2021-01-08,-0.001499397912424,0.010506238316974,0.0005920379134609632,0.0129298404926285
2021-01-11,-0.0069056876110087,0.0004892502232805,0.005812268932817943,0.0147249285526853
2021-01-12,-0.0018447793227038,-0.0036924347622251,0.008256266728012385,0.0054071350735556
2021-01-13,-0.001773652315395,-0.0054214282778507,-0.005733287513515095,-0.009597624303545
2021-01-14,-0.0062080769695681,0.0009117973440075,-0.003088816311603737,0.008113112269604
2021-01-15,-0.0066862754496158,-0.0095457646966313,-0.016287109724429927,-0.0165390341999845
2021-01-18,0.0003455912528755,-0.0117850223403066,-0.029227022271809733,-0.0088021427425487
2021-01-19,0.0031978728142989,0.0062179818997756,0.018622532972154104,0.0064880118514765
2021-01-20,-0.0032106937087057,0.0028749258892466,0.0024216157713887743,0.0014535099568482
2021-01-21,0.0046844710796896,-0.0049467389739973,-0.007341364585732646,0.0051883106900598
2021-01-22,0.000934923664557,-0.0071960562398316,-0.018908549338069736,-0.0105564163586689
2021-01-25,-0.0011811070018609,-0.0089962027775951,0.0006681132533403744,-0.0080546222672984
2021-01-27,-0.0090327892357876,-0.0180588893519384,-0.01463369858058583,0.0051090589183795
2021-01-28,0.0060625335963793,-0.0065346167797021,-0.0067829400834937825,-0.0041777532682578
2021-01-29,0.0048794247802319,-0.0169518503716383,-0.007315913834251564,-0.0100561320502932
2021-02-01,0.0043338192760351,0.0064048104700087,0.05335626372816549,0.0037866160913775
2021-02-02,0.005175736425981,0.0028172561352373,0.0030851157093743087,0.0107170042341788
2021-02-03,0.000322645528082,0.0007953820316444,0.01809425608243731,0.0170414642001759
2021-02-04,0.0059956979159858,0.0024859507336145,0.024996889454294013,0.0328190306761555
2021-02-05,-0.0083051248584525,-0.0057813723372845,0.0008907921125260732,0.0080681338025685
2021-02-08,-0.0057924265631804,-0.0013306231666688,0.01512269139988276,0.0040440307113722
2021-02-09,-0.0034652605388164,0.0006722374529055,-0.01602780387536784,0.0035278982547675
2021-02-10,0.0045074651315375,0.0017221147132242,0.009414593556487327,0.0054170962976614
2021-02-11,0.0370436656451533,0.0152443229662018,8.900622164853544e-06,0.0148499484866013
