entry_date,exit_date,symbol,trade_ret,exit_reason,hold_days,pnl
2022-12-06,2022-12-23,VBL,-0.048600,trailing,13,-15599.24
2022-12-08,2022-12-23,MAZDOCK,-0.198600,atr_stop,11,-2135.14
2022-12-13,2022-12-23,COCHINSHIP,-0.192200,atr_stop,8,-53890.39
2022-12-14,2023-01-13,GESHIP,-0.139600,atr_stop,22,-90.59
2022-12-16,2023-02-03,HAL,-0.100900,atr_stop,34,-31019.24
2022-12-16,2022-12-23,KRBL,-0.163900,atr_stop,5,-28622.98
2022-12-21,2023-01-27,BANKBARODA,-0.149200,atr_stop,26,-148.69
2022-12-21,2023-02-28,INDIANB,-0.138100,atr_stop,48,-41428.88
2022-12-22,2023-01-17,RVNL,0.055000,trailing,18,14966.29
2022-12-22,2023-02-15,TIINDIA,-0.170000,atr_stop,38,-2514.74
2022-12-23,2023-01-25,TATAINVEST,0.074800,trailing,23,423.44
2022-12-26,2023-01-09,COCHINSHIP,0.009500,trailing,10,1897.47
2022-12-26,2023-01-10,MAZDOCK,0.119600,trailing,11,31725.15
2022-12-26,2023-01-10,VBL,-0.003100,trailing,11,-770.48
2022-12-28,2023-01-30,KRBL,0.005000,trailing,22,2.71
2022-12-28,2023-01-11,RAYMOND,0.009100,trailing,10,73.67
2022-12-30,2023-03-16,UNIONBANK,-0.196600,atr_stop,52,-14.55
2023-01-03,2023-01-25,ATGL,0.024800,trailing,16,6073.86
2023-01-03,2023-04-06,KALYANKJIL,-0.170400,atr_stop,63,-193.85
2023-01-10,2023-04-17,COCHINSHIP,-0.029800,time_exit,63,-9042.79
2023-01-11,2023-03-24,MAZDOCK,-0.194700,atr_stop,50,-55464.89
2023-01-11,2023-04-18,VBL,0.092800,time_exit,63,14007.45
2023-01-12,2023-02-01,RAYMOND,-0.042700,trailing,13,-518.82
2023-01-16,2023-02-06,GESHIP,-0.016600,trailing,14,-10.47
2023-01-18,2023-02-22,RVNL,-0.186400,atr_stop,24,-53406.14
2023-01-27,2023-05-04,BANKINDIA,0.045000,time_exit,63,11426.02
2023-01-27,2023-02-14,GODFRYPHLP,-0.160200,atr_stop,12,-5649.35
2023-01-31,2023-03-27,KRBL,-0.136700,atr_stop,38,-314.27
2023-02-02,2023-03-28,RAYMOND,-0.199200,atr_stop,37,-2215.35
2023-02-06,2023-02-23,HAL,0.079400,trailing,13,20646.17
2023-02-07,2023-05-15,GESHIP,0.191600,time_exit,63,102.03
2023-02-08,2023-05-16,MAHABANK,0.096200,time_exit,63,11.66
2023-02-15,2023-03-08,GODFRYPHLP,0.222500,target,14,6346.47
2023-02-16,2023-04-13,JKLAKSHMI,0.036200,trailing,36,399.22
2023-02-23,2023-03-14,RVNL,0.011600,trailing,12,2063.68
2023-02-24,2023-03-13,AEGISLOG,0.043300,trailing,10,10631.55
2023-03-01,2023-03-16,INDIANB,0.008900,trailing,10,1660.15
2023-03-09,2023-04-10,GODFRYPHLP,-0.161700,atr_stop,19,-8750.13
2023-03-14,2023-03-28,AEGISLOG,0.012300,trailing,10,2495.70
2023-03-15,2023-04-18,RVNL,0.224600,target,20,54543.23
2023-03-17,2023-04-18,INDIANB,0.222500,target,18,995.87
2023-03-17,2023-05-08,UNIONBANK,0.123700,trailing,31,31427.28
2023-03-27,2023-05-02,MAZDOCK,0.222500,target,21,49636.28
2023-03-28,2023-05-12,JSL,-0.022600,trailing,28,-49.35
2023-03-29,2023-05-11,AEGISLOG,0.021600,trailing,26,118.27
2023-03-29,2023-05-24,FINCABLES,0.097600,trailing,35,25049.08
2023-04-10,2023-06-16,KALYANKJIL,0.224600,target,47,207.62
2023-04-11,2023-06-01,GODFRYPHLP,-0.010000,trailing,35,-560.23
2023-04-17,2023-05-29,JKLAKSHMI,-0.161700,atr_stop,29,-1915.14
2023-04-18,2023-05-03,TRITURBINE,0.015200,trailing,10,3396.64
2023-04-19,2023-05-08,INDIANB,-0.012000,trailing,12,-2777.93
2023-04-19,2023-05-04,RVNL,0.224600,target,10,63120.63
2023-05-03,2023-06-05,MAZDOCK,0.224600,target,23,61034.11
2023-05-03,2023-06-08,VBL,0.106600,trailing,26,29.44
2023-05-04,2023-05-19,TRITURBINE,0.091300,trailing,11,24279.50
2023-05-05,2023-05-16,NCC,-0.106600,atr_stop,7,-34099.81
2023-05-05,2023-05-19,RVNL,-0.096600,trailing,10,-30516.34
2023-05-09,2023-05-30,INDIANB,-0.152100,atr_stop,15,-28665.36
2023-05-09,2023-07-21,UNIONBANK,0.224600,target,52,67066.42
2023-05-12,2023-06-02,AEGISLOG,-0.137100,atr_stop,15,-887.43
2023-05-15,2023-05-30,JSL,0.016600,trailing,11,26.88
2023-05-17,2023-06-07,NCC,0.087300,trailing,15,23632.26
2023-05-22,2023-06-23,RVNL,0.038900,trailing,24,10446.15
2023-05-22,2023-06-05,TRITURBINE,0.014700,trailing,10,3461.76
2023-05-25,2023-08-01,FINCABLES,0.146700,trailing,47,41505.02
2023-05-25,2023-06-23,SONATSOFTW,0.049900,trailing,21,21.03
2023-05-30,2023-06-13,KPITTECH,0.097100,trailing,10,925.75
2023-05-31,2023-07-05,JSL,0.222500,target,24,34918.86
2023-06-02,2023-07-20,INDIANB,0.224600,target,33,9791.32
2023-06-05,2023-06-22,AEGISLOG,-0.029200,trailing,13,-165.54
2023-06-05,2023-06-15,MAHABANK,-0.126700,atr_stop,8,-34.04
2023-06-06,2023-07-28,JKLAKSHMI,-0.149300,atr_stop,37,-3227.60
2023-06-06,2023-06-20,MAZDOCK,0.224600,target,10,67006.93
2023-06-06,2023-06-22,TRITURBINE,0.009400,trailing,12,2054.02
2023-06-08,2023-07-31,NCC,0.224600,target,36,67202.05
2023-06-09,2023-07-21,VBL,0.005500,trailing,29,0.92
2023-06-14,2023-08-02,UCOBANK,0.034500,trailing,34,343.86
2023-06-19,2023-09-12,KPITTECH,0.052100,trailing,59,53.02
2023-06-19,2023-07-24,PFC,0.224600,target,24,62.78
2023-06-21,2023-07-12,MAZDOCK,0.224600,target,14,70719.92
2023-06-23,2023-07-13,MAHABANK,0.092500,trailing,13,4757.12
2023-06-23,2023-09-13,TRITURBINE,-0.006900,trailing,56,-2922.61
2023-06-26,2023-07-25,RVNL,0.052200,trailing,20,14822.20
2023-07-06,2023-09-07,FACT,0.072200,trailing,44,13447.18
2023-07-06,2023-08-24,JSL,0.222500,target,34,76.81
2023-07-13,2023-08-02,APARINDS,0.032400,trailing,14,10080.54
2023-07-14,2023-08-01,MAZDOCK,0.073900,trailing,12,7740.45
2023-07-21,2023-09-22,SONATSOFTW,-0.009500,trailing,43,-652.21
2023-07-24,2023-08-09,CYIENT,0.060000,trailing,12,21122.13
2023-07-24,2023-08-07,ENGINERSIN,0.100400,trailing,10,113.25
2023-07-25,2023-08-31,PFC,0.074400,trailing,26,24.91
2023-07-26,2023-09-04,RVNL,0.224600,target,27,69619.61
2023-07-31,2023-09-18,PNBHOUSING,0.108200,trailing,34,1890.34
2023-08-01,2023-09-06,NCC,0.027000,trailing,25,8904.30
2023-08-02,2023-08-17,FINCABLES,0.005100,trailing,10,218.60
2023-08-02,2023-08-25,MAZDOCK,-0.012000,trailing,16,-5254.46
2023-08-03,2023-08-18,APARINDS,0.222500,target,10,78746.44
2023-08-03,2023-08-30,UCOBANK,0.119800,trailing,18,254.28
2023-08-08,2023-08-30,ENGINERSIN,0.046500,trailing,15,56.00
2023-08-10,2023-08-30,ZENSARTECH,0.012100,trailing,13,3518.28
2023-08-18,2023-09-05,CYIENT,0.224600,target,12,24018.35
2023-08-21,2023-09-28,APARINDS,0.103100,trailing,27,36979.98
2023-08-25,2023-09-11,JSL,0.222500,target,11,15506.42
2023-08-28,2023-09-11,MAZDOCK,0.224600,target,10,78823.53
2023-08-31,2023-09-14,ZENSARTECH,0.070600,trailing,10,25618.59
2023-09-01,2023-09-15,PFC,0.086900,trailing,10,31.07
2023-09-05,2023-09-20,RVNL,0.035700,trailing,10,12685.70
2023-09-06,2023-09-21,IRCON,0.070700,trailing,10,8.31
2023-09-06,2023-10-23,JINDALSAW,-0.023100,trailing,31,-3394.83
2023-09-07,2023-10-09,ENGINERSIN,-0.131700,atr_stop,20,-122.00
2023-09-07,2023-11-23,OLECTRA,-0.008300,trailing,51,-4069.00
2023-09-08,2023-09-25,FACT,0.035900,trailing,10,6868.20
2023-09-12,2023-09-21,JSL,-0.124200,atr_stop,6,-13705.92
2023-09-12,2023-10-25,MAZDOCK,-0.184600,atr_stop,28,-77018.56
2023-09-13,2023-10-05,RECLTD,0.125100,trailing,14,189.29
2023-09-14,2023-10-16,KALYANKJIL,0.224600,target,20,67462.96
2023-09-15,2023-12-20,ZENSARTECH,0.062800,time_exit,63,24210.31
2023-09-18,2023-10-05,PFC,0.072400,trailing,11,56.13
2023-09-20,2023-10-18,CYIENT,0.002800,trailing,19,4.71
2023-09-21,2023-10-09,RVNL,-0.013500,trailing,11,-6398.72
2023-09-22,2023-10-09,IRCON,-0.023100,trailing,10,-3.36
2023-09-22,2023-10-09,JSL,-0.019100,trailing,10,-2048.37
2023-09-25,2023-10-10,GLENMARK,-0.022100,trailing,10,-1302.37
2023-09-26,2023-10-17,FACT,0.224600,target,14,47458.44
2023-09-29,2023-11-22,APARINDS,0.012200,trailing,35,3856.92
2023-10-06,2023-11-13,PFC,0.224600,target,25,48.30
2023-10-06,2023-10-23,RECLTD,-0.009500,trailing,11,-60.70
2023-10-10,2023-10-25,IRCON,0.015400,trailing,10,1.65
2023-10-10,2023-11-22,JSL,0.095400,trailing,29,6218.75
2023-10-10,2023-10-25,RVNL,-0.070800,trailing,10,-30530.65
2023-10-11,2023-10-26,ENGINERSIN,-0.160100,atr_stop,10,-8358.97
2023-10-17,2023-11-09,KALYANKJIL,0.224600,target,16,82422.49
2023-10-18,2023-12-08,FACT,0.029200,trailing,34,6934.35
2023-10-19,2023-11-03,BSE,0.224600,target,10,4245.11
2023-10-19,2023-12-07,SJVN,0.224600,target,32,94.37
2023-10-25,2023-11-08,JINDALSAW,0.222500,target,10,29351.82
2023-10-26,2023-11-17,IRCON,0.224600,target,15,28.84
2023-10-26,2023-12-20,MAZDOCK,0.120900,trailing,37,46996.95
2023-10-26,2023-11-13,RECLTD,0.224600,target,12,71710.86
2023-10-27,2023-12-19,RVNL,0.224600,target,35,9560.51
2023-11-06,2023-11-21,BSE,0.224600,target,10,5063.78
2023-11-09,2023-11-24,JINDALSAW,-0.051800,trailing,10,-8872.09
2023-11-10,2023-12-04,CYIENT,0.224600,target,14,3536.75
2023-11-10,2024-01-16,KALYANKJIL,0.088000,trailing,44,37371.82
2023-11-15,2023-12-13,RECLTD,0.224600,target,19,87637.63
2023-11-20,2023-12-20,IRCON,-0.042700,trailing,21,-14.84
2023-11-22,2023-12-11,BSE,0.088300,trailing,12,2384.63
2023-11-23,2024-01-10,APARINDS,0.008000,trailing,32,2408.30
2023-11-23,2023-12-08,PFC,0.224600,target,10,7168.27
2023-11-24,2023-12-20,ITI,0.008500,trailing,17,2157.86
2023-11-28,2023-12-12,JINDALSAW,-0.016400,trailing,10,-2936.62
2023-12-05,2023-12-20,OLECTRA,0.001100,trailing,11,-28.94
2023-12-08,2023-12-22,SJVN,-0.019000,trailing,10,-15.11
2023-12-11,2024-01-30,FACT,0.111500,trailing,33,33387.89
2023-12-11,2023-12-26,PFC,0.015200,trailing,10,4.41
2023-12-12,2024-02-12,BSE,-0.002800,trailing,41,-160.26
2023-12-12,2024-01-08,COCHINSHIP,0.004900,trailing,18,1.48
2023-12-13,2024-01-23,JINDALSAW,0.070500,trailing,27,10276.59
2023-12-14,2024-02-09,RECLTD,0.078100,trailing,38,35630.22
2023-12-20,2024-01-09,WELCORP,-0.013500,trailing,13,-1011.84
2023-12-21,2024-01-11,IRCON,0.224600,target,14,103707.65
2023-12-21,2024-01-16,ITI,0.224600,target,17,103256.27
2023-12-21,2024-01-08,MAZDOCK,0.055900,trailing,11,17497.39
2023-12-21,2024-01-15,RVNL,0.224600,target,16,37.42
2023-12-26,2024-01-23,SJVN,0.224600,target,19,171.79
2023-12-27,2024-02-09,PFC,0.085700,trailing,30,29.83
2024-01-09,2024-01-16,ANGELONE,-0.131300,atr_stop,5,-46378.69
2024-01-10,2024-01-30,MAZDOCK,0.019900,trailing,12,1063.70
2024-01-11,2024-02-09,WELCORP,0.007000,trailing,19,1965.24
2024-01-12,2024-02-09,APARINDS,0.120800,trailing,18,7031.56
2024-01-12,2024-02-12,COCHINSHIP,0.040500,trailing,19,86.73
2024-01-12,2024-01-30,IRCON,0.224600,target,10,112895.02
2024-01-17,2024-02-29,ANGELONE,-0.176800,atr_stop,29,-54781.15
2024-01-17,2024-02-12,ITI,-0.223800,atr_stop,16,-117455.93
2024-01-17,2024-02-19,KALYANKJIL,0.023200,trailing,21,10704.27
2024-01-24,2024-02-12,JINDALSAW,0.036900,trailing,12,5585.88
2024-01-24,2024-02-08,SJVN,0.224600,target,10,22.18
2024-01-31,2024-02-29,FACT,-0.159500,atr_stop,21,-78614.83
2024-01-31,2024-03-13,IRCON,-0.209200,atr_stop,29,-114083.79
2024-01-31,2024-02-12,NLCINDIA,-0.165500,atr_stop,8,-41.38
2024-02-09,2024-02-12,SJVN,-0.258000,atr_stop,1,-75.35
2024-02-12,2024-03-12,NBCC,-0.207600,atr_stop,20,-60.64
2024-02-12,2024-03-19,PFC,-0.148800,atr_stop,25,-74748.06
2024-02-12,2024-04-10,PRESTIGE,0.036600,trailing,39,1141.04
2024-02-12,2024-05-06,RECLTD,0.080700,trailing,54,38905.71
2024-02-13,2024-03-13,BSE,-0.160900,atr_stop,20,-81580.76
2024-02-13,2024-02-28,ITI,0.057400,trailing,11,5645.04
2024-02-13,2024-02-28,SJVN,0.108100,trailing,11,10.80
2024-02-20,2024-04-03,COCHINSHIP,0.224600,target,28,113874.43
2024-02-20,2024-03-12,KALYANKJIL,0.016900,trailing,14,244.32
2024-02-20,2024-05-28,NLCINDIA,-0.121000,time_exit,63,-30.21
2024-02-29,2024-03-13,ITI,-0.228000,atr_stop,8,-25097.51
2024-03-01,2024-03-18,ADANIPOWER,-0.042600,trailing,10,-4.99
2024-03-01,2024-03-18,BHEL,-0.025800,trailing,10,-6914.53
2024-03-01,2024-04-15,SJVN,0.009600,trailing,27,2877.58
2024-03-13,2024-04-15,NBCC,0.087000,trailing,20,1485.71
2024-03-14,2024-04-01,BSE,0.224600,target,10,101169.53
2024-03-14,2024-04-01,IRCON,0.224600,target,10,21218.93
2024-03-14,2024-04-12,ITI,0.124100,trailing,18,45540.66
2024-03-19,2024-04-26,BHEL,0.224600,target,24,49.59
2024-03-19,2024-04-16,KALYANKJIL,0.100900,trailing,17,36.64
2024-03-19,2024-04-08,TATAINVEST,0.035200,trailing,12,7698.76
2024-03-20,2024-04-15,PFC,0.082700,trailing,15,33549.76
2024-04-02,2024-04-29,BSE,0.018400,trailing,17,8037.13
2024-04-02,2024-05-07,IRCON,0.025600,trailing,22,5.07
2024-04-02,2024-05-03,SOBHA,0.224600,target,20,36276.57
2024-04-04,2024-04-24,COCHINSHIP,0.224600,target,12,116618.78
2024-04-04,2024-04-22,HINDCOPPER,0.224600,target,10,22424.72
2024-04-09,2024-07-12,TATAINVEST,-0.091900,time_exit,63,-23069.79
2024-04-12,2024-05-06,RVNL,0.065700,trailing,14,2194.75
2024-04-15,2024-05-06,ITI,0.132000,trailing,13,54375.82
2024-04-16,2024-05-06,NBCC,0.069000,trailing,12,33588.13
2024-04-16,2024-05-07,SJVN,0.022800,trailing,13,7725.58
2024-04-18,2024-06-28,KALYANKJIL,0.224600,target,48,92.11
2024-04-23,2024-05-08,PFC,0.083000,trailing,10,9912.44
2024-04-25,2024-05-10,COCHINSHIP,-0.037900,trailing,10,-22489.83
2024-04-25,2024-05-23,HINDCOPPER,-0.016800,trailing,18,-1668.83
2024-04-29,2024-05-14,BHEL,0.021500,trailing,10,5.31
2024-04-30,2024-07-10,BSE,-0.198400,atr_stop,48,-104044.96
2024-05-06,2024-05-28,SOBHA,0.023800,trailing,15,4236.91
2024-05-07,2024-05-28,IOB,0.089300,trailing,14,42838.29
2024-05-07,2024-05-28,NBCC,0.037900,trailing,14,19344.11
2024-05-07,2024-05-30,RECLTD,0.048400,trailing,16,24935.92
2024-05-08,2024-05-28,SJVN,0.094700,trailing,13,35893.87
2024-05-09,2024-05-24,IRCON,0.150700,trailing,10,19712.20
2024-05-13,2024-05-28,COCHINSHIP,0.224600,target,10,117420.16
2024-05-13,2024-05-30,IRB,0.025700,trailing,12,5.79
2024-05-13,2024-05-29,OIL,0.031500,trailing,11,112.65
2024-05-15,2024-05-30,BHEL,0.003700,trailing,10,0.30
2024-05-24,2024-06-04,HINDCOPPER,-0.204500,atr_stop,7,-17449.33
2024-05-27,2024-06-10,IRCON,-0.082300,trailing,10,-12981.02
2024-05-29,2024-06-12,COCHINSHIP,0.000500,trailing,10,-1238.32
2024-05-29,2024-08-29,IOB,-0.137300,time_exit,63,-2176.04
2024-05-29,2024-06-26,NBCC,0.096900,trailing,19,55987.61
2024-05-29,2024-07-18,SJVN,0.049800,trailing,34,27910.14
2024-05-29,2024-06-19,SOBHA,0.058000,trailing,14,32809.29
2024-05-30,2024-07-11,OIL,0.224600,target,29,896.64
2024-05-31,2024-06-04,BHEL,-0.157600,atr_stop,2,-91358.08
2024-05-31,2024-06-14,IRB,0.016900,trailing,10,0.93
2024-06-05,2024-07-03,BHEL,0.224600,target,19,114086.33
2024-06-05,2024-06-26,HINDCOPPER,0.057500,trailing,14,1738.78
2024-06-11,2024-07-05,IRCON,0.224600,target,17,55.14
2024-06-11,2024-07-10,RECLTD,0.224600,target,20,31029.86
2024-06-13,2024-06-28,COCHINSHIP,0.157200,trailing,10,90663.17
2024-06-18,2024-07-19,IRB,-0.013100,trailing,22,-11.02
2024-06-20,2024-07-04,PRESTIGE,-0.047000,trailing,10,-930.73
2024-06-20,2024-09-09,SOBHA,-0.183700,atr_stop,55,-112696.99
2024-06-27,2024-07-12,HINDCOPPER,0.021400,trailing,11,1576.19
2024-06-27,2024-07-11,NBCC,0.224600,target,10,133215.82
2024-07-01,2024-07-15,COCHINSHIP,0.224600,target,10,131940.41
2024-07-01,2024-07-15,RVNL,0.224600,target,10,18456.47
2024-07-04,2024-07-19,BHEL,-0.063700,trailing,10,-41632.25
2024-07-05,2024-08-01,PRESTIGE,-0.026800,trailing,18,-528.91
2024-07-11,2024-08-05,BSE,0.049800,trailing,16,178.13
2024-07-11,2024-07-19,HAL,-0.128100,atr_stop,5,-75917.39
2024-07-12,2024-10-14,NBCC,-0.123800,time_exit,63,-83324.81
2024-07-12,2024-07-29,OIL,0.013700,trailing,10,874.62
2024-07-15,2024-08-22,TRENT,0.224600,target,26,68012.37
2024-07-16,2024-08-13,COCHINSHIP,-0.199500,atr_stop,19,-130501.07
2024-07-16,2024-08-09,RVNL,-0.171800,atr_stop,17,-31737.16
2024-07-19,2024-10-07,AEGISLOG,-0.232400,atr_stop,54,-3902.29
2024-07-19,2024-09-04,HINDCOPPER,-0.017200,trailing,32,-11908.42
2024-07-19,2024-09-05,IRCON,-0.179500,atr_stop,33,-54.60
2024-07-22,2024-08-05,BHEL,-0.009300,trailing,10,-5747.82
2024-07-22,2024-08-05,HAL,-0.044400,trailing,10,-28695.31
2024-07-30,2024-08-14,OIL,0.224600,target,11,17736.84
2024-08-02,2024-08-21,PRESTIGE,-0.004100,trailing,12,-116.97
2024-08-06,2024-08-29,BHEL,-0.003600,trailing,16,-3088.95
2024-08-06,2024-08-29,HAL,0.002000,trailing,16,-363.43
2024-08-12,2024-09-06,RVNL,0.085800,trailing,18,12528.06
2024-08-14,2024-09-18,COCHINSHIP,-0.220900,atr_stop,24,-115128.52
2024-08-14,2024-11-13,HINDZINC,-0.107700,time_exit,63,-57.62
2024-08-16,2024-09-04,OIL,0.028500,trailing,13,2525.13
2024-08-22,2024-09-05,PRESTIGE,0.012400,trailing,10,154.26
2024-08-23,2024-09-06,MAZDOCK,-0.017700,trailing,10,-7593.28
2024-08-30,2024-10-22,ARE&M,-0.172600,atr_stop,36,-84776.15
2024-08-30,2024-10-03,TRENT,0.037500,trailing,23,20576.10
2024-09-05,2024-09-19,OFSS,-0.023600,trailing,10,-2747.18
2024-09-05,2024-09-19,OIL,-0.171400,atr_stop,10,-101517.60
2024-09-06,2024-09-26,PRESTIGE,0.006000,trailing,14,55.18
2024-09-06,2024-09-30,SUZLON,0.042000,trailing,16,66.39
2024-09-09,2024-10-07,RVNL,-0.204600,atr_stop,19,-109626.07
2024-09-10,2024-10-22,MAZDOCK,-0.047100,trailing,29,-24450.11
2024-09-19,2024-10-04,COCHINSHIP,-0.059000,trailing,10,-24643.41
2024-09-20,2024-10-07,OFSS,-0.016300,trailing,10,-585.22
2024-09-20,2024-12-13,OIL,-0.212500,atr_stop,57,-118697.93
2024-09-26,2024-11-21,GODFRYPHLP,-0.177500,atr_stop,37,-419.32
2024-09-27,2024-10-25,DIXON,-0.013600,trailing,19,-228.69
2024-09-27,2024-10-25,INDUSTOWER,-0.148200,atr_stop,19,-295.80
2024-10-01,2024-10-22,SUZLON,-0.147100,atr_stop,14,-312.21
2024-10-04,2024-12-20,KALYANKJIL,-0.022500,trailing,53,-2075.11
2024-10-04,2024-10-18,TRENT,0.042900,trailing,10,21233.21
2024-10-07,2025-01-07,COCHINSHIP,-0.084600,time_exit,63,-32714.28
2024-10-08,2024-10-22,RVNL,-0.002400,trailing,10,-2297.87
2024-10-15,2024-10-24,NBCC,-0.173400,atr_stop,7,-6812.69
2024-10-15,2024-12-20,OFSS,0.033800,trailing,46,16782.90
2024-10-21,2024-11-12,JUBLPHARMA,0.012900,trailing,16,335.66
2024-10-21,2024-11-05,TRENT,-0.109800,atr_stop,11,-57846.85
2024-10-23,2024-11-11,BASF,0.077200,trailing,13,25450.92
2024-10-23,2024-11-08,RVNL,0.017200,trailing,12,7211.97
2024-10-23,2024-11-07,SUZLON,-0.008400,trailing,11,-3.71
2024-10-23,2024-11-06,WOCKPHARMA,0.222500,target,10,108666.26
2024-10-25,2024-12-17,MAZDOCK,0.224600,target,35,6925.32
2024-10-28,2024-11-12,DIXON,0.063300,trailing,11,855.38
2024-10-28,2024-11-11,NBCC,0.078800,trailing,10,164.41
2024-11-06,2025-01-06,TRENT,-0.004600,trailing,40,-3301.06
2024-11-07,2024-12-16,WOCKPHARMA,0.224600,target,25,116021.32
2024-11-08,2024-12-16,KAYNES,0.224600,target,24,18051.04
2024-11-11,2024-12-19,RVNL,0.006700,trailing,26,2082.19
2024-11-12,2024-11-18,BASF,-0.235300,atr_stop,3,-87765.36
2024-11-13,2024-12-09,JUBLPHARMA,-0.001800,trailing,16,-207.99
2024-11-19,2025-01-24,BASF,-0.245400,atr_stop,46,-69659.04
2024-11-19,2025-01-10,GLENMARK,0.032500,trailing,36,44.38
2024-11-22,2025-01-13,GODFRYPHLP,-0.250400,atr_stop,35,-487.11
2024-12-10,2024-12-24,DIXON,0.027300,trailing,10,858.56
2024-12-10,2025-01-13,JUBLPHARMA,-0.210000,atr_stop,23,-2715.99
2024-12-16,2025-01-13,DEEPAKFERT,-0.196000,atr_stop,19,-86033.38
2024-12-17,2025-01-27,BSE,-0.041700,trailing,28,-166.84
2024-12-17,2025-01-06,KAYNES,-0.006700,trailing,13,-1936.36
2024-12-17,2025-01-27,WOCKPHARMA,-0.162500,atr_stop,28,-86606.74
2024-12-18,2025-01-06,MCX,-0.137100,atr_stop,12,-5426.80
2024-12-20,2025-01-13,POLICYBZR,-0.213200,atr_stop,15,-108759.49
2024-12-23,2025-01-07,KALYANKJIL,-0.007500,trailing,10,-5086.44
2024-12-23,2025-01-07,OFSS,-0.021300,trailing,10,-3022.55
2024-12-26,2025-01-13,DIXON,-0.116300,atr_stop,12,-4250.36
2025-01-07,2025-01-21,KAYNES,-0.167100,atr_stop,10,-85107.18
2025-01-07,2025-01-14,KFINTECH,-0.192300,atr_stop,5,-38434.22
2025-01-08,2025-01-13,KALYANKJIL,-0.209700,atr_stop,3,-104507.82
2025-01-08,2025-02-28,MCX,-0.172400,atr_stop,37,-839.46
2025-01-08,2025-02-11,PPLPHARMA,-0.190200,atr_stop,25,-145.53
2025-01-08,2025-01-21,TRENT,-0.165700,atr_stop,9,-78398.67
2025-01-13,2025-01-27,FSL,-0.061700,trailing,10,-93.14
2025-01-14,2025-01-28,DEEPAKFERT,0.043000,trailing,10,17566.59
2025-01-14,2025-01-28,DIXON,-0.083500,trailing,10,-36917.60
2025-01-14,2025-02-04,GODFRYPHLP,0.065500,trailing,16,19515.62
2025-01-15,2025-01-24,KALYANKJIL,-0.236200,atr_stop,7,-142.74
2025-01-15,2025-01-29,KFINTECH,-0.073600,trailing,10,-12052.77
2025-01-22,2025-02-07,JUBLPHARMA,0.054700,trailing,13,1422.06
2025-01-22,2025-02-04,KAYNES,-0.253700,atr_stop,10,-93270.34
2025-01-22,2025-03-07,PAYTM,-0.195100,atr_stop,32,-81605.65
2025-01-27,2025-02-07,MAZDOCK,-0.027000,trailing,10,-6244.18
2025-01-28,2025-02-11,BSE,-0.047600,trailing,11,-3176.51
2025-01-28,2025-02-28,FSL,-0.010800,trailing,23,-22.88
2025-01-28,2025-02-10,WOCKPHARMA,0.224600,target,10,84190.12
2025-01-29,2025-02-11,CDSL,-0.024700,trailing,10,-1201.82
2025-01-29,2025-02-11,DEEPAKFERT,-0.044000,trailing,10,-18897.49
2025-01-29,2025-05-06,DIXON,0.098600,time_exit,63,37790.44
2025-01-30,2025-02-12,KFINTECH,-0.091200,trailing,10,-13795.21
2025-02-05,2025-02-18,AMBER,-0.210800,atr_stop,9,-68459.07
2025-02-05,2025-03-27,KAYNES,0.066400,trailing,34,17501.12
2025-02-05,2025-03-07,POLICYBZR,-0.189100,atr_stop,21,-989.30
2025-02-10,2025-03-20,MAZDOCK,0.224600,target,26,51972.68
2025-02-11,2025-05-20,JUBLPHARMA,-0.010400,time_exit,63,-892.93
2025-02-11,2025-02-27,WOCKPHARMA,-0.231800,atr_stop,11,-92531.03
2025-02-12,2025-02-27,BSE,-0.007100,trailing,10,-3782.14
2025-02-12,2025-03-19,DEEPAKFERT,0.004900,trailing,23,223.65
2025-02-12,2025-02-27,PPLPHARMA,0.002000,trailing,10,-0.35
2025-02-13,2025-03-26,KFINTECH,0.017200,trailing,27,1948.88
2025-02-19,2025-03-19,AMBER,0.224600,target,18,55606.84
2025-02-19,2025-03-06,CDSL,-0.002500,trailing,10,-5.99
2025-02-28,2025-03-10,BSE,-0.219700,atr_stop,6,-75214.60
2025-02-28,2025-04-07,PPLPHARMA,0.073600,trailing,24,4191.97
2025-02-28,2025-03-19,WOCKPHARMA,0.224600,target,12,65302.61
2025-03-03,2025-03-17,FSL,-0.186200,atr_stop,9,-1075.06
2025-03-10,2025-04-04,CAPLIPOINT,0.002700,trailing,17,0.48
2025-03-10,2025-04-04,PAYTM,0.224600,target,17,73904.74
2025-03-11,2025-03-26,BSE,0.140400,trailing,10,36218.16
2025-03-19,2025-06-13,ITC,0.027100,trailing,57,122.07
2025-03-20,2025-04-07,DEEPAKFERT,-0.008700,trailing,11,-4179.99
2025-03-20,2025-04-04,FSL,0.080700,trailing,10,45.76
2025-03-20,2025-04-04,WOCKPHARMA,-0.072700,trailing,10,-29603.95
2025-03-21,2025-05-06,AMBER,-0.194100,atr_stop,27,-55657.31
2025-03-21,2025-05-07,MAZDOCK,0.066100,trailing,28,166.32
2025-03-27,2025-04-15,BSE,0.224600,target,10,84308.83
2025-03-27,2025-04-22,KFINTECH,0.224600,target,14,12004.52
2025-03-28,2025-04-22,KAYNES,0.224600,target,13,64930.91
2025-04-07,2025-04-24,FSL,0.224600,target,10,9377.37
