,base,hard_stop,widen10,widen20,disaster05,disaster10,disaster15,extcap10,extcap15,extcap20,voltarget,p2exit,scaledP,tp_on_high,earlycut,maxrisk10,notional20
2023-12-31,0.07576125065280759,0.1147587915773276,0.056838677530867354,0.044855358852320615,0.10522462797957832,0.13155175202947977,0.07576125065280759,0.13850497183190247,0.061604297729267676,0.0369472345824573,0.17222478765871907,0.09143386049042879,0.1420818634502199,0.08345673280228816,0.0734878999526758,0.0704164488316954,0.061197333606743065
2024-01-31,0.031225503183277548,0.05228132844072175,0.06244935626009118,0.05936366407233251,0.023547763507969055,0.035438309417991976,0.03122550318327688,0.06744388652304756,0.03754031084979137,0.00763042122698443,0.03729294703585495,0.06583466865629783,0.12313749265096963,0.0636327928932443,0.01250442098118465,-0.0032707660494173396,0.05388558329051518
2024-02-29,0.015029031443591467,0.010946762095074503,-0.0008861230229393335,0.004402871455611468,0.041658639075297765,-0.007847281051041932,0.01502903144359169,0.05782045669867797,0.029904005550206225,0.016319389599284584,0.011885756886449217,0.018923616347296113,0.012825073205860793,-0.003966943139009582,0.06336487494559595,-0.04918341992096398,-0.004399261961073431
2024-03-31,0.02330039938669426,-0.04090811335808575,-0.07011946568305016,-0.021982217878085297,-0.02985484121953552,0.005790185762347022,0.02330039938669426,-0.01221486476296052,-0.018539068703023798,0.015153339446851044,0.014310016782580037,-0.01805413242859022,-0.04231779715421846,0.011648679826030905,-0.06821764661958785,-0.04510297151525022,-0.05636586433160917
2024-04-30,0.07620262414901235,0.07955533130893966,0.07944324555555826,0.09858024039978996,0.07681371459427111,0.08442760000835525,0.07620262414901191,0.06557745941682347,0.05272518493526257,0.030991924930468207,0.0444311133958617,0.04686919868494921,0.058618040573163555,0.06365571244747303,0.07888709570569952,0.08964054867106341,0.09057880348440239
2024-05-31,-0.0005356951120997211,0.016993943357683117,-0.0004897779344709141,-0.0050114657688880015,0.011580048518498032,0.06083680588567475,-0.0005356951120988329,-0.027859916462696255,-0.03835136067035683,0.030496214100844687,0.03157416380116129,0.039744311210238914,-0.0314026073902367,0.07475641011477574,-0.03217143004601941,0.0632006590067804,0.04798722694729296
2024-06-30,0.0726984141188407,0.074524637574787,0.07154821391464261,0.07067339989485921,0.06309234193470226,0.08311906578264416,0.07269841411884026,0.04538620336337296,0.08840380896885214,0.07078458892431838,0.12089227657233392,0.06593755399202883,0.07785541129659657,0.10048763197047283,0.07413723591910704,0.08770720375214758,0.07666572052532028
2024-07-31,0.03542852909108851,0.007674580110663687,0.03705760277263259,0.09052317765652318,0.03179690275292835,0.01566610007104874,0.035428529091088734,-0.022172884123943137,0.03386113925534873,0.028272527228181854,0.07062270400353321,0.06585416485828866,0.046090068272268914,0.04076564232706992,-0.009410067749743956,0.0009313893120190819,0.08077511564475981
2024-08-31,-0.029723354615722397,-0.07329857643556059,-0.05677517789058417,-0.06332192480936938,-0.05019315197224827,-0.02414932183641183,-0.029723354615722397,-0.10412756880004426,-0.060772214805409175,0.021202537238216745,-0.035637478585342275,0.03411770783005741,-0.02359325548105795,-0.07016196234497107,-0.005721828822183639,-0.047426349706133575,-0.06988342646486245
2024-09-30,0.030824339216227514,-0.030524076839760883,-0.03591145626845993,0.023317481414212304,-0.0015824564727878743,-0.0027091045381795187,0.03082433921622707,-0.030747925262572418,0.08924830508460824,0.050417021614427515,0.02614672141994978,-0.014770151745775562,0.02714280871590269,0.0006056434517500708,-0.05450329053670688,0.00989252924878059,0.040132312070665366
2024-10-31,-0.08731204055010156,-0.045310372425887535,-0.05792242812937165,-0.050827612232145825,-0.06785816344191054,-0.056531751072127934,-0.08731204055010122,-0.06267249808364728,-0.08074531447082778,-0.0727038321425213,-0.06680765305123804,-0.05155854509384328,-0.03913526555336733,-0.07208107347930892,-0.05340054409553596,-0.045074858142682195,-0.0677196278752179
2024-11-30,-0.05559579684169591,-0.005341309757227353,-0.031104216734853862,-0.026215401665009685,-0.038291816848206706,-0.025035804066695366,-0.05559579684169569,0.00417149266872241,-0.00444656310392022,-0.05252142203662413,-0.03075255334975502,-0.0004048976641310986,-0.03207595041292355,-0.03819092024900017,-0.03390829553283636,-0.054808565139653265,-0.007933861096071082
2024-12-31,-0.003726140740444639,-0.03484756018483148,-0.022788397449963083,0.028154948947711977,-0.009497952981081803,0.05075817691772255,-0.003726140740444861,-0.049094215119044216,0.08923308714940492,0.09527656630424763,0.041359052780279404,0.056804869607819386,0.032292336250778986,0.012292598982908576,0.03411951716577044,0.04148124476851489,0.048010027526176335
2025-01-31,-0.08085460855656013,-0.0586202541319355,-0.11260152513766553,-0.1560244801275915,-0.0842653724225162,-0.14497155428109532,-0.08085460855655957,-0.12907933700849827,-0.10879324735743234,-0.11064365407955867,-0.08821564046272923,-0.08827528076584412,-0.15523952716212608,-0.15859866945592027,-0.11993970213747629,-0.13416387495477666,-0.11977189291184209
2025-02-28,-0.13118824675342533,-0.18993228549202668,-0.1388220147610879,-0.15524058778872596,-0.10048360908976883,-0.14334981849040396,-0.13118824675342522,-0.12887827053514245,-0.1267493745177516,-0.14933104854239865,-0.10580985771876461,-0.1310099993104451,-0.15104348198651507,-0.15026166610184788,-0.14492183971545114,-0.12147317936113022,-0.11926099062519302
2025-03-31,0.07237721853283596,0.09920000294077025,0.08274521699841464,0.10457495130490524,0.09207725437986758,0.08710575391529995,0.07237721853283552,0.09766539587455436,0.09832247462676191,0.07793544502646665,0.0572024024394262,0.07736962208835574,0.06632066629386313,0.0900251320418406,0.004524839642184197,0.01947068672803831,0.06045717099896897
2025-04-30,-0.007018259225689882,-0.038569942647043276,0.002260851253392593,0.02782168475911795,-0.027924425022067934,0.014788803034108122,-0.00701825922568966,0.025990602762097303,0.02660388735480712,-0.005135260324745872,0.04091081677760422,0.1019453361474032,-0.04159900186459797,0.008442453432192742,-0.008590210526477682,-0.03879336354659768,0.04941308429906166
2025-05-31,0.03677234713518196,0.03437390575602994,0.0018875975154204472,0.09987916160685684,0.15966186190464726,0.014982578652607659,0.03677234713518196,0.08429759602609099,0.0777835663983295,0.00447843016152949,0.13076804849672374,0.10058712093418043,0.04647673240797623,0.009954788524547231,0.03416022695400556,0.03354098123688276,0.07610376087205672
2025-06-30,0.01728367439680456,0.0546976963188901,0.019879310838108566,0.050087060201167155,0.008019152885407221,0.04524500159506162,0.017283674396804116,0.06814773690704823,0.08383838854721781,0.06071650330914835,0.034152772233646767,0.05791039610198068,0.09471726000967662,0.03892082488501103,0.013104248213528402,0.05498732982824417,0.04828368184801213
2025-07-31,-0.05438124710698844,-0.056832632678320505,-0.017463894804156777,-0.059803586106642825,-0.038491300350062985,-0.040501106897589345,-0.05438124710698866,-0.042928059277723696,-0.05335212034714287,-0.022971484314382118,-0.0337656737361961,-0.039449883647215245,-0.04354359447637812,-0.042641290005459354,-0.02207582874803582,-0.038963744012517454,-0.059819800264898526
2025-08-31,-0.06874706012334164,-0.05975619275413169,-0.051853714183626276,-0.06296454454930578,-0.028882575034365088,-0.06300393099179291,-0.06874706012334197,0.014628213291124847,-0.07293573742006154,-0.06637840866713063,-0.04311558754537492,-0.09644275097643285,-0.061309573749983026,-0.06801615259539262,-0.001864588367372244,-0.08055568358978482,-0.08329737534713166
2025-09-30,0.017235300031005263,-0.0005142528686478132,0.007466375109502543,0.0138950856390192,0.012233768099089604,0.023313290991874513,0.01723530003100593,0.029338019785312808,0.034880953065633324,-0.01506273223632626,0.004033989815127592,-0.011074002877763278,0.018713595839432884,0.02973705923769887,0.04127168339882359,0.0307544051351063,0.03478094525676512
2025-10-31,0.06679884176275075,0.002916223030195564,0.05681310169097453,0.005395582766302587,0.0626159646242741,0.04107396627889015,0.06679884176275142,0.024767720994079534,-0.023940635806436017,0.0020344759963004666,-0.015468033103246626,0.010600375723039956,0.0315554956395252,0.03441850485627196,0.06060978100264447,0.07569798306981212,0.06461409862525236
2025-11-30,0.009805738197687708,-0.05600051549021534,-0.027122518189385603,-0.011545469021605692,-0.014158452738141647,-0.018684477069487615,0.00980573819768793,-0.0732242165000806,-0.020893100754312388,-0.002078616775800346,-0.05924655810658286,-0.0674636119800276,-0.0436498109442085,-0.01964398724014471,-0.06492921849312827,-0.056704827388251444,-0.04501632116672727
2025-12-31,0.00499156327143413,-0.0008876217389429675,-0.006418598294600564,0.005313923567353385,0.014362870961381224,-0.004383820626390311,0.0049915632714336855,-0.02159616576317147,-0.0006267066558761636,-5.86411554562849e-05,-0.0009864276006298356,-0.032173021798146295,0.03362929751071109,0.02377781936467649,0.027877446595921285,0.006651664839232074,0.027429663763938184
2026-01-31,-0.01419281699985453,-0.06851735221012634,-0.02337835167926028,-0.056111785068632125,-0.004132150447103133,0.029993443499461092,-0.014192816999854418,0.008801073186164743,-0.0019431675424425032,-0.053597043052862614,-0.023461310514396372,-0.06062754029460826,-0.008405005475608074,-0.06011578487854363,-0.06134502492197014,-0.02638493653570706,-0.036777148686799266
2026-02-28,0.0756230174300403,-0.020703746391825373,0.08217072044183737,-0.02723679543925217,0.03404765489672812,0.0032640427649155423,0.07562301743004007,0.005135737236308335,-0.04767725362817554,0.022507876578768293,0.04957616451233693,0.08879439629629782,0.054666792020792165,-0.02112534337782168,0.04923319553071148,0.03837519615426177,0.056427288165961986
2026-03-31,-0.10858200746864466,-0.09967048336927598,-0.1439316025373375,-0.12360617500452087,-0.09285711272545238,-0.11059418363092743,-0.10858200746864499,-0.1440317137096846,-0.09019946709955895,-0.11269757823115756,-0.09526166763473265,-0.09452936727305461,-0.11509871642844927,-0.17077998513265635,-0.10790924293190285,-0.08343491990609309,-0.07451413862167411
2026-04-30,0.16403139551851265,0.19127921843228868,0.20603871973236232,0.11110168575441937,0.17901184982326046,0.19932016721351697,0.1640313955185133,0.1747581400346001,0.22902356252819067,0.09477232988767459,0.22341259059236007,0.16718232268346878,0.17770108773199755,0.256880467167095,0.234776294424484,0.26578584987598863,0.15921963474736178
2026-05-31,0.14854437499924256,0.03814584276079769,0.1164466690027175,-0.010393585477386225,0.08060318486527329,0.11521798296692043,0.14854437499924367,0.049164130673290396,0.05659054869170621,0.038443536421227,0.019742729036017037,0.06024101543612881,-0.0766687486368336,0.05956620904789989,-0.04454780287407667,0.011390582993914045,0.07660693476315705
2026-06-30,0.039128636332279365,-0.015116061540087933,0.038950644015503855,-0.03055210758262983,0.01043035906595935,0.04573690029636679,0.03912863633227959,-0.005730103455220625,0.014617039274565924,0.015556020993911401,-0.023771925725836085,0.034345005953979824,0.005503501829174695,-0.060003769111193206,-0.010314222694330133,-0.02034344288591261,0.024659606128020206
