id,ticker,entry_date,cohort,ext_band,crs_tercile,false_touch,noise_stop,exit_too_early,R,opp_quality_R,ext_vs_sma,rank_crs
4a52a3a48a62,SAIL,2023-10-03,false_touch,0,0,1,0,0,-2.182,-0.837,9.56,0.0235
70aa51a2d4ea,CENTURYPLY,2024-02-19,false_touch,0,0,1,0,0,-1.195,-0.891,13.96,0.0123
4182fa59e4e3,CERA,2018-02-14,false_touch,0,0,1,0,0,-1.118,0.222,6.4,0.0131
ebdf83499ea6,TORNTPOWER,2022-04-11,false_touch,0,0,1,0,0,-1.369,0.724,9.05,0.0458
33efe1378d33,SKFINDIA,2023-09-04,false_touch,0,0,1,0,0,-1.105,1.351,11.82,0.0538
8315aab47ef0,DEEPAKNTR,2022-04-11,false_touch,0,0,1,0,0,-1.259,-0.661,5.87,0.0036
26daecc92ca6,GRINDWELL,2019-04-15,false_touch,0,0,1,0,0,-1.645,0.865,11.93,0.0573
427d28bc9ffa,CONCOR,2019-12-16,false_touch,0,0,1,0,0,-2.254,0.555,9.64,0.0357
f73fb18c4bf8,FSL,2021-12-27,false_touch,0,0,1,0,0,-1.321,0.126,10.73,0.0312
e85b45e9e71e,TIMKEN,2018-02-26,false_touch,0,0,1,0,0,-1.255,-0.29,4.2,0.0141
a84a7a4d5c59,ATGL,2019-12-30,false_touch,0,0,1,0,0,-0.083,3.977,8.28,0.0011
1730b4d68cd2,GOCOLORS,2023-01-02,false_touch,0,0,1,0,0,-1.366,0.004,8.53,0.0126
297527ade6b5,VEDL,2018-04-23,false_touch,0,0,1,0,0,-1.173,-0.125,7.24,0.0267
df52ebe55364,INDIACEM,2024-02-02,false_touch,0,0,1,0,0,-1.014,0.416,8.74,0.0225
25ef1d599aa9,HCLTECH,2019-04-30,false_touch,0,0,1,0,0,-1.378,0.469,12.55,0.0493
bca62c154563,KOTAKBANK,2020-01-15,false_touch,0,0,1,0,0,-1.184,1.026,10.6,0.0414
53e56bb2283a,MOTHERSON,2018-02-12,false_touch,0,0,1,0,0,-1.36,0.044,9.98,0.0297
3f23b9933757,BERGEPAINT,2023-11-13,false_touch,0,0,1,0,0,-1.267,1.725,7.5,0.0306
fe4cf71affb8,FLUOROCHEM,2023-05-02,false_touch,0,0,1,0,0,-1.155,0.011,4.11,0.0042
cc3552c56a50,GRINDWELL,2019-11-19,false_touch,0,0,1,0,0,-0.467,-0.082,4.7,0.0041
4cc8e7a1d056,ABB,2019-05-27,false_touch,0,0,1,0,0,-1.146,2.266,11.36,0.0416
1d40ec3f37ba,ADANIPOWER,2019-12-16,false_touch,0,0,1,0,0,-1.509,1.281,10.33,0.0321
dc41bc923c62,HDFCBANK,2019-12-02,false_touch,0,0,1,0,0,-1.258,0.15,9.79,0.0373
7dea3e0cd5ba,SUNDARMFIN,2019-11-18,false_touch,0,0,1,0,0,-1.518,0.039,10.29,0.0433
4779a85ed928,UPL,2022-04-11,false_touch,0,0,1,0,0,-1.585,0.602,6.83,0.0354
3595ea4ded0a,IBREALEST,2018-02-15,false_touch,0,0,1,0,0,-1.12,-0.072,11.52,0.0261
90efa4550ab0,FINCABLES,2022-01-31,false_touch,0,0,1,0,0,-1.722,0.07,5.15,0.0067
194978f087e1,ATUL,2022-03-14,false_touch,0,0,1,0,0,-0.942,0.729,3.64,0.0562
f70bdc68209e,CHEMPLASTS,2023-10-09,false_touch,0,0,1,0,0,-1.506,-0.335,10.29,0.0592
574d2e1c81aa,ZEEL,2018-03-13,false_touch,0,0,1,0,0,-1.116,1.112,5.77,0.0417
e8714dce9350,CENTURYPLY,2022-08-08,false_touch,0,0,1,0,0,-1.175,1.329,6.27,0.0269
8091705bf3ad,GREAVESCOT,2020-01-20,false_touch,0,0,1,0,0,-1.48,-0.023,6.01,0.0016
00d469720d27,SYMPHONY,2019-08-05,false_touch,0,0,1,0,0,-1.017,0.662,5.68,0.058
f3c3b0c91105,HAVELLS,2022-04-25,false_touch,0,0,1,0,0,-1.633,0.619,3.33,0.0327
099db0e9f951,M&MFIN,2021-04-26,false_touch,0,0,1,0,0,-1.389,-0.214,6.09,0.0091
2650f699edae,ITI,2018-04-09,false_touch,0,0,1,0,0,-1.039,0.367,6.57,0.0373
e7f4918dc394,FIVESTAR,2024-06-24,false_touch,0,0,1,0,0,-1.328,0.567,11.67,0.0133
92ac6b62e225,VOLTAS,2022-02-07,false_touch,0,0,1,0,0,-2.267,1.131,10.27,0.0457
2b778d2b6fea,RAJESHEXPO,2018-02-12,false_touch,0,0,1,0,0,-1.97,0.576,11.62,0.0495
56a7847e6994,SUNTV,2018-04-09,false_touch,0,0,1,0,0,-1.303,1.965,3.53,0.0204
ee7ccf280985,PGHH,2019-12-02,noise_stop,0,0,0,1,0,-1.567,0.42,6.56,0.0048
bc375c013836,TATAINVEST,2023-03-06,noise_stop,0,0,0,1,0,-2.392,1.839,6.44,0.0291
82f8d4e12cb1,GODREJCP,2023-02-20,noise_stop,0,0,0,1,0,-1.175,0.946,10.78,0.0582
2774b35d8e14,BAYERCROP,2024-04-23,noise_stop,0,0,0,1,0,-1.26,1.965,10.52,0.0177
4d6750631c61,HAVELLS,2018-03-19,noise_stop,0,0,0,1,0,-1.445,2.027,2.39,0.0173
9352094fbe7c,COCHINSHIP,2023-03-06,noise_stop,0,0,0,1,0,-1.094,2.082,8.14,0.0455
2fb980911b39,CUB,2024-05-21,noise_stop,0,0,0,1,0,-1.269,3.139,8.08,0.0041
9bd16fc56d56,NHPC,2022-02-21,noise_stop,0,0,0,1,0,-1.111,5.454,6.3,0.0249
7ffdf690a3c2,INDUSINDBK,2023-03-06,noise_stop,0,0,0,1,0,-1.724,0.65,5.77,0.0302
3ca492c8ce08,SBILIFE,2021-12-06,noise_stop,0,0,0,1,0,-1.88,1.961,11.68,0.0376
d037ea82e614,BAJAJHLDNG,2018-06-18,noise_stop,0,0,0,1,0,-1.58,1.254,8.29,0.0356
90b1708b0bb8,ELGIEQUIP,2018-04-30,noise_stop,0,0,0,1,0,-1.429,0.539,9.27,0.0273
9e4d54c48d11,CROMPTON,2018-03-26,noise_stop,0,0,0,1,0,-1.213,1.447,1.91,0.0556
fa36ac28eef4,SUNTECK,2019-07-01,noise_stop,0,0,0,1,0,-1.659,1.564,8.67,0.0385
d3c9f8db8bf9,GAIL,2018-08-20,noise_stop,0,0,0,1,0,-2.168,0.059,12.68,0.036
017ed75bb875,SAIL,2023-07-17,noise_stop,0,0,0,1,0,-1.532,2.37,10.39,0.0096
74e7a4bf4e30,JSWENERGY,2018-02-12,noise_stop,0,0,0,1,0,-1.069,0.575,11.43,0.0589
4d0e18f656ab,RADICO,2022-02-21,noise_stop,0,0,0,1,0,-1.925,-0.101,6.0,0.0074
1a9915a7ba71,UNOMINDA,2023-10-23,noise_stop,0,0,0,1,0,-1.153,5.311,10.42,0.0495
956446d7c05d,M&MFIN,2018-02-12,noise_stop,0,0,0,1,0,-1.657,1.72,10.33,0.0401
f42f927a7280,TORNTPOWER,2018-04-09,noise_stop,0,0,0,1,0,-1.107,0.934,4.86,0.0129
3eb7c01a57ba,VIPIND,2022-06-06,noise_stop,0,0,0,1,0,-1.833,1.525,1.65,0.0439
43998f52249f,APOLLOTYRE,2018-06-11,noise_stop,0,0,0,1,0,-1.358,1.262,5.17,0.0115
921ee566b453,ASIANPAINT,2021-12-13,noise_stop,0,0,0,1,0,-2.364,1.084,12.95,0.0306
f0058bb2c624,PIIND,2023-02-20,noise_stop,0,0,0,1,0,-0.927,0.147,7.33,0.0284
f25005f09efa,RELIANCE,2021-12-13,noise_stop,0,0,0,1,0,-1.338,0.677,11.43,0.0249
910e2185e7d3,TATACHEM,2024-04-08,noise_stop,0,0,0,1,0,-1.469,0.505,11.07,0.0044
1a6b5d17595a,DREDGECORP,2018-02-12,noise_stop,0,0,0,1,0,-1.314,-0.025,12.93,0.0559
c7f5b4285377,SANOFI,2024-04-08,noise_stop,0,0,0,1,0,-0.942,2.782,12.6,0.0129
55b77d1b2252,ASTERDM,2022-11-28,noise_stop,0,0,0,1,0,-1.568,0.752,12.0,0.0243
8a7e4c5b269c,JUBLFOOD,2019-02-04,noise_stop,0,0,0,1,0,-1.293,0.721,3.69,0.0421
e684dffe4222,ACC,2019-05-27,noise_stop,0,0,0,1,0,-1.456,0.487,12.71,0.0526
9bc9929baee9,CHEMPLASTS,2023-12-05,noise_stop,0,0,0,1,0,-1.435,1.329,7.45,0.0082
aa59b58025bb,HATSUN,2018-03-19,noise_stop,0,0,0,1,0,-2.589,4.449,2.2,0.005
2aec67d78797,ZEEL,2018-02-12,noise_stop,0,0,0,1,0,-1.117,0.056,9.05,0.0413
dc00308b34bd,BAJAJHLDNG,2024-05-13,noise_stop,0,0,0,1,0,-1.496,1.019,9.05,0.0327
4d69acd6f226,JBCHEPHARM,2021-11-30,noise_stop,0,0,0,1,0,-1.941,1.641,8.5,0.0057
8bdbca0b6ba3,AIAENG,2018-07-30,noise_stop,0,0,0,1,1,0.33,2.257,11.32,0.0351
ff5cb13c6278,EIHOTEL,2018-05-28,noise_stop,0,0,0,1,0,-0.918,1.661,7.02,0.0268
e9a49d9a772d,CEATLTD,2024-03-26,noise_stop,0,0,0,1,0,-2.29,0.573,11.05,0.0116
afaafe87ecd7,IPCALAB,2019-10-22,strong_winner,0,0,0,0,1,2.947,7.037,5.95,0.0122
a17a868f80fe,M&M,2023-06-05,strong_winner,0,0,0,0,0,3.261,5.963,6.84,0.0208
3373d9d818e7,METROBRAND,2023-02-13,strong_winner,0,0,0,0,1,2.167,4.38,10.04,0.0445
3fe203d5136a,HCLTECH,2023-10-16,strong_winner,0,0,0,0,0,3.997,8.314,13.33,0.0491
bd378420df7b,KSB,2023-07-31,strong_winner,0,0,0,0,1,5.527,14.119,10.01,0.0224
c5ddb71c6004,BANKBARODA,2021-05-03,strong_winner,0,0,0,0,0,3.245,7.952,11.41,0.0158
5d3a077154c7,SWSOLAR,2023-11-28,strong_winner,0,0,0,0,1,3.667,6.401,8.74,0.0144
1ab3501c7971,DIVISLAB,2018-06-18,strong_winner,0,0,0,0,1,2.359,5.061,8.4,0.0118
32891a4bfc32,GUJALKALI,2024-02-06,strong_winner,0,0,0,0,0,3.422,5.03,10.58,0.0205
cda0c277c040,CARERATING,2021-05-03,strong_winner,0,0,0,0,0,4.057,7.131,13.8,0.0263
42bb7d56e671,TRENT,2023-02-20,strong_winner,0,0,0,0,0,3.823,6.508,5.16,0.0118
a0d124673169,CASTROLIND,2023-11-13,strong_winner,0,0,0,0,1,8.288,18.47,10.23,0.0515
c7c9177d9db2,GODFRYPHLP,2019-10-14,strong_winner,0,0,0,0,0,3.753,7.066,4.83,0.037
b817425f6e5d,LTTS,2023-11-06,strong_winner,0,0,0,0,0,7.092,14.792,8.88,0.0419
585d43276af8,VGUARD,2023-03-06,strong_winner,0,0,0,0,1,3.908,10.994,2.17,0.0087
076cb3870276,NAUKRI,2018-07-30,strong_winner,0,0,0,0,1,2.578,4.371,13.39,0.0445
af0715ed3e40,GODREJCP,2018-02-26,strong_winner,0,0,0,0,0,5.599,13.96,9.42,0.0462
61bb47fc4c8a,VARROC,2024-03-27,strong_winner,0,0,0,0,0,2.172,4.137,11.68,0.0046
c96f74aac064,VGUARD,2023-07-31,strong_winner,0,0,0,0,1,2.583,5.584,11.86,0.029
4feb067a592b,PIIND,2023-04-24,strong_winner,0,0,0,0,0,2.625,4.111,1.14,0.0026
9f1b9b844ae3,BOSCHLTD,2023-10-16,strong_winner,0,0,0,0,0,4.236,7.168,12.41,0.0461
498dd8c249c3,CUMMINSIND,2023-11-20,strong_winner,0,0,0,0,1,6.513,16.267,8.32,0.0156
7e6d37d0b69e,UNOMINDA,2018-05-21,strong_winner,0,0,0,0,0,2.819,4.077,7.49,0.0354
90c5ebef6b25,3MINDIA,2023-03-06,strong_winner,0,0,0,0,0,2.159,3.506,6.28,0.0346
2bcbb665ee39,CUB,2018-10-15,strong_winner,0,0,0,0,0,2.562,3.586,1.84,0.0467
7f1827ec2115,TIINDIA,2023-10-23,strong_winner,0,0,0,0,1,3.656,8.262,6.95,0.0126
7397a6bbd193,SAREGAMA,2024-02-19,strong_winner,0,0,0,0,0,2.152,2.412,12.49,0.0039
ab0497197094,LTTS,2022-02-21,strong_winner,0,0,0,0,1,2.149,4.809,6.74,0.023
7eff3b199046,DRREDDY,2023-11-13,strong_winner,0,0,0,0,0,2.536,5.108,9.0,0.0373
995f3a0db0be,ASTERDM,2023-02-20,strong_winner,0,0,0,0,1,3.267,6.113,4.77,0.0026
d0717bc3d0f6,HONAUT,2019-02-18,strong_winner,0,0,0,0,1,2.341,10.368,4.76,0.0582
ef891dc7ee99,HONAUT,2019-12-16,strong_winner,0,0,0,0,0,2.034,5.818,8.21,0.016
5572c9f68541,SUNPHARMA,2021-12-20,strong_winner,0,0,0,0,0,2.412,5.556,7.6,0.0206
b0b4b8000244,INDUSINDBK,2018-03-05,strong_winner,0,0,0,0,0,2.58,6.051,3.99,0.0044
52f08a98d2c1,TATASTEEL,2023-07-19,strong_winner,0,0,0,0,0,2.267,3.019,10.58,0.0199
e16496abf4cf,BAJFINANCE,2018-04-02,strong_winner,0,0,0,0,1,4.199,11.937,4.19,0.0312
ba729b878e60,HDFCBANK,2018-04-02,strong_winner,0,0,0,0,0,2.735,5.716,4.47,0.043
f8c2830a7bbf,MAHLOG,2021-12-27,strong_winner,0,0,0,0,0,2.02,2.588,4.72,0.0006
8c323d7655a9,TORNTPHARM,2023-05-22,strong_winner,0,0,0,0,0,3.669,6.731,6.71,0.0408
1aff36bdd0c4,EPIGRAL,2024-04-01,strong_winner,0,0,0,0,1,2.555,4.909,10.44,0.0176
d3590b636879,OMAXE,2018-03-12,false_touch,0,1,1,0,0,-1.389,0.536,7.9,0.0681
d777bfeaaa55,JKTYRE,2018-04-02,false_touch,0,1,1,0,0,-1.402,0.203,4.47,0.0655
a396ad4bc600,GODREJCP,2018-12-17,false_touch,0,1,1,0,0,-1.184,0.159,7.41,0.0636
a7be0ea6be1b,POWERGRID,2019-09-09,false_touch,0,1,1,0,0,-1.459,0.38,7.26,0.0967
aaf0eb12ad3f,EDELWEISS,2023-02-13,false_touch,0,1,1,0,0,-1.353,-0.412,12.23,0.0913
9518e4d307bf,CHOLAFIN,2018-07-16,false_touch,0,1,1,0,0,-1.112,0.098,13.77,0.0712
04bae24f1b6c,BAJAJELEC,2021-12-20,false_touch,0,1,1,0,0,-1.328,0.637,12.88,0.1163
687f4a2a1876,AETHER,2023-08-16,false_touch,0,1,1,0,0,-1.789,-0.273,13.28,0.068
e9a17e2e026e,NAVINFLUOR,2023-05-03,false_touch,0,1,1,0,0,-1.474,0.026,12.3,0.1005
e7fa0ad19c01,BALRAMCHIN,2020-02-10,false_touch,0,1,1,0,0,-1.484,0.29,11.52,0.0769
5185489afff3,CGCL,2023-09-04,false_touch,0,1,1,0,0,-1.675,0.23,13.4,0.0696
9da380305580,UNOMINDA,2020-02-24,false_touch,0,1,1,0,0,-2.992,-0.249,11.29,0.08
c9737712a97a,HOMEFIRST,2022-10-03,false_touch,0,1,1,0,0,-1.463,0.279,10.28,0.1015
08e494d584c8,INDIGOPNTS,2023-11-13,false_touch,0,1,1,0,0,-1.018,0.206,13.38,0.0768
fed398299452,CANFINHOME,2022-04-04,false_touch,0,1,1,0,0,-1.602,0.145,12.11,0.0736
51b4d9ff3f05,AMBER,2022-04-25,false_touch,0,1,1,0,0,-3.663,2.374,9.54,0.0914
95e98ad579d8,OFSS,2018-10-08,false_touch,0,1,1,0,0,-1.662,-0.485,3.59,0.0744
c828cf25158f,AARTIIND,2019-08-05,false_touch,0,1,1,0,0,-1.435,1.894,11.38,0.1133
bee6fa9478ad,LT,2019-06-24,false_touch,0,1,1,0,0,-1.189,0.224,13.26,0.0647
0318cbd1ff9d,POLYCAB,2022-05-16,false_touch,0,1,1,0,0,-1.567,0.287,8.73,0.165
7ebd3f7dc3ff,POONAWALLA,2023-02-20,false_touch,0,1,1,0,0,-1.349,-0.23,10.13,0.0652
a8bfd46e2010,GAIL,2018-02-12,false_touch,0,1,1,0,0,-1.012,0.273,12.31,0.0676
1c73fbec7eda,SANOFI,2019-01-14,false_touch,0,1,1,0,0,0.237,2.071,9.42,0.0874
9c94e4028885,IRCTC,2022-03-14,false_touch,0,1,1,0,0,-1.272,2.592,8.25,0.0903
c3cbcddb28bf,REDINGTON,2022-04-18,false_touch,0,1,1,0,0,-1.046,0.041,8.71,0.0677
215e75cd0bae,OBEROIRLTY,2022-03-14,false_touch,0,1,1,0,0,-1.129,0.722,13.27,0.1416
91ea3ec10227,KSCL,2019-02-04,false_touch,0,1,1,0,0,-1.633,-0.288,6.34,0.0737
95315bc4af20,VIPIND,2018-11-05,false_touch,0,1,1,0,0,-1.096,1.052,12.07,0.1272
707f6091eada,HERITGFOOD,2018-03-19,false_touch,0,1,1,0,0,-1.262,0.012,9.06,0.0673
bae51b97e765,LT,2018-04-02,false_touch,0,1,1,0,0,-0.916,2.003,7.68,0.0793
2f8787e5abf1,SUNTECK,2022-07-18,false_touch,0,1,1,0,0,-2.707,1.669,7.63,0.1331
d88d6298f409,CYIENT,2018-10-01,false_touch,0,1,1,0,0,-1.805,0.444,10.19,0.0638
b64a6f05edc8,RAMCOCEM,2018-05-14,false_touch,0,1,1,0,0,-2.577,0.516,13.34,0.0871
711bc81f6d72,JSWSTEEL,2018-11-05,false_touch,0,1,1,0,0,-1.23,0.069,7.56,0.0849
de40b9e97079,MCX,2023-03-20,false_touch,0,1,1,0,0,-2.587,0.67,7.34,0.0861
a3f2b68dfd19,KOTAKBANK,2020-03-09,false_touch,0,1,1,0,0,-10.23,-0.327,1.51,0.0947
b9c9bf226168,THOMASCOOK,2018-03-12,false_touch,0,1,1,0,0,-1.953,1.593,11.31,0.0874
e5719d1fcd06,GRINDWELL,2022-10-31,false_touch,0,1,1,0,0,-2.202,1.609,12.2,0.0737
42737d21cef0,MARICO,2019-09-03,false_touch,0,1,1,0,0,-0.911,0.254,8.16,0.0954
bd77c8d2dd64,POWERINDIA,2022-09-26,false_touch,0,1,1,0,0,-0.949,-0.234,11.65,0.0647
bd18556c00ac,TEAMLEASE,2019-02-18,noise_stop,0,1,0,1,0,-1.534,0.794,7.38,0.0785
d0dae0011bd9,INFY,2019-08-26,noise_stop,0,1,0,1,0,-4.647,1.963,11.66,0.1555
a1310a00bc2c,PRAJIND,2018-02-12,noise_stop,0,1,0,1,0,-1.976,0.25,12.99,0.0812
4d7dadf8b760,TORNTPOWER,2019-09-16,noise_stop,0,1,0,1,0,-0.973,2.082,8.36,0.0977
8b72a11803cb,RECLTD,2019-08-13,noise_stop,0,1,0,1,0,-1.24,0.469,11.55,0.1019
2457fc5b48d0,SUPREMEIND,2019-10-22,noise_stop,0,1,0,1,0,-2.415,1.302,13.41,0.0914
028e65586ae1,AXISBANK,2018-10-01,noise_stop,0,1,0,1,0,-1.655,0.341,10.81,0.091
0f736615b43b,REDINGTON,2022-03-07,noise_stop,0,1,0,1,0,-0.758,3.031,4.45,0.0682
b5cf22826770,ANGELONE,2022-05-23,noise_stop,0,1,0,1,0,-1.422,0.284,8.19,0.1324
7035cefabb26,SIEMENS,2022-02-07,noise_stop,0,1,0,1,0,-1.484,0.81,11.46,0.0716
0ee404dd78bb,SUNPHARMA,2022-05-16,noise_stop,0,1,0,1,0,-1.732,0.858,7.62,0.1668
50ada30e4850,SJVN,2022-03-14,noise_stop,0,1,0,1,0,-0.864,0.459,6.13,0.074
59fa6a99a785,UNITDSPR,2022-03-14,noise_stop,0,1,0,1,0,-1.336,0.818,7.96,0.078
5cfae4b303fc,CROMPTON,2019-10-14,noise_stop,0,1,0,1,0,-1.108,2.07,12.66,0.1273
8d691bb4f395,EIHOTEL,2022-06-06,noise_stop,0,1,0,1,0,-1.274,-0.376,5.17,0.0804
e45a60df7400,HINDALCO,2023-10-03,noise_stop,0,1,0,1,0,-1.306,1.842,10.31,0.0614
adaafeed28e0,JKIL,2018-03-19,noise_stop,0,1,0,1,0,-1.116,-0.353,10.97,0.0958
82ad4efb565a,AXISBANK,2018-10-15,noise_stop,0,1,0,1,0,-1.122,1.193,5.06,0.0839
2ce8a41af1b8,NHPC,2022-05-23,noise_stop,0,1,0,1,0,-1.355,1.49,11.87,0.1616
ed53776a293b,BLUESTARCO,2019-07-29,noise_stop,0,1,0,1,0,-2.485,1.19,13.17,0.1099
3f694ebb9bbd,POWERGRID,2022-07-12,noise_stop,0,1,0,1,1,0.346,2.474,6.02,0.1131
4f37632df02a,HDFCLIFE,2023-09-04,noise_stop,0,1,0,1,0,-1.73,2.247,13.38,0.0621
374e99a33734,ICICIGI,2020-03-09,noise_stop,0,1,0,1,0,-1.23,-0.405,1.15,0.0665
029976e86049,BAJAJFINSV,2019-08-13,noise_stop,0,1,0,1,0,-0.636,1.68,9.32,0.086
c7c83461e546,ABB,2022-02-28,noise_stop,0,1,0,1,0,-1.156,1.489,9.73,0.1098
0457e80ed074,BALRAMCHIN,2022-06-13,noise_stop,0,1,0,1,0,-2.395,-0.143,1.75,0.0851
f278904c8942,SANOFI,2020-02-10,noise_stop,0,1,0,1,0,-0.43,3.61,11.92,0.062
ecbdf306de17,VAIBHAVGBL,2019-11-19,noise_stop,0,1,0,1,0,-1.011,1.603,13.17,0.0769
0829b3f26fd6,SOBHA,2019-08-13,noise_stop,0,1,0,1,0,-1.496,0.223,11.1,0.1085
54579c32186a,RELIANCE,2022-05-23,noise_stop,0,1,0,1,0,-1.175,0.778,7.73,0.1267
23f1b5bf012d,ITC,2018-10-23,noise_stop,0,1,0,1,0,-1.4,0.44,3.71,0.0931
2e9284fd0023,IRB,2022-05-26,noise_stop,0,1,0,1,0,-0.982,-0.031,4.97,0.1106
26bf4f8ce098,SKFINDIA,2018-04-02,noise_stop,0,1,0,1,0,-1.256,1.915,5.6,0.062
cec27e1737a2,EDELWEISS,2018-03-05,noise_stop,0,1,0,1,0,-2.325,0.18,12.83,0.0683
5259698e4425,MARUTI,2018-04-02,noise_stop,0,1,0,1,0,-1.226,0.812,8.77,0.0697
62dda4f3a5e6,HDFCBANK,2023-02-06,noise_stop,0,1,0,1,0,-1.18,0.416,12.66,0.0875
1c3d6777b1bb,KPRMILL,2022-05-23,noise_stop,0,1,0,1,0,-1.755,1.182,5.88,0.0805
8fb803e04872,RAYMOND,2023-03-06,noise_stop,0,1,0,1,0,-0.973,5.602,12.97,0.0962
80449bec33dd,BAJAJFINSV,2019-10-22,noise_stop,0,1,0,1,0,-0.652,3.275,13.42,0.0866
580a743bd2ec,ALKEM,2018-02-12,noise_stop,0,1,0,1,0,-1.203,0.772,11.25,0.0874
efe50ce2d40f,NESTLEIND,2023-05-02,strong_winner,0,1,0,0,0,2.738,3.841,13.04,0.1022
3cdeb163a379,ELGIEQUIP,2022-10-17,strong_winner,0,1,0,0,0,2.321,3.208,13.46,0.1059
7ee84c0eed61,SUNPHARMA,2023-08-21,strong_winner,0,1,0,0,0,3.817,6.942,12.09,0.0649
fb0e96ab6e56,HINDUNILVR,2020-06-15,strong_winner,0,1,0,0,0,2.184,4.726,2.67,0.0895
5721bd472949,MAHABANK,2023-04-03,strong_winner,0,1,0,0,1,2.424,3.824,11.01,0.0912
6ee6e831ace8,DRREDDY,2019-03-05,strong_winner,0,1,0,0,0,2.492,5.438,8.96,0.0762
5f25e113e932,LINDEINDIA,2020-08-10,strong_winner,0,1,0,0,1,3.118,5.503,12.73,0.0684
ea27a49d1929,IRB,2023-10-03,strong_winner,0,1,0,0,1,4.39,8.808,13.33,0.0671
a6672ceee2b4,KEI,2023-03-20,strong_winner,0,1,0,0,1,6.686,17.929,10.06,0.1269
01b3eb7f0a22,GPPL,2023-11-06,strong_winner,0,1,0,0,0,7.89,14.42,13.14,0.076
2f52d3770259,JKCEMENT,2023-04-03,strong_winner,0,1,0,0,0,2.489,3.551,9.93,0.0851
73dbcd364286,TATAINVEST,2023-09-04,strong_winner,0,1,0,0,0,13.178,29.488,12.53,0.0621
00ae829ae4ad,MAXHEALTH,2023-03-13,strong_winner,0,1,0,0,1,2.142,4.149,12.58,0.1147
19cdf4bf2f8e,NAUKRI,2019-09-03,strong_winner,0,1,0,0,0,2.066,3.45,10.09,0.0966
b37c86ffec28,UFLEX,2022-05-23,strong_winner,0,1,0,0,0,2.653,2.384,5.38,0.1181
b46a0e992f59,PFIZER,2018-04-02,strong_winner,0,1,0,0,0,2.602,3.525,13.34,0.132
c9df8a1858c4,NTPC,2022-08-01,strong_winner,0,1,0,0,0,2.155,4.609,10.31,0.0897
fac4c8d777dc,ABB,2023-05-02,strong_winner,0,1,0,0,0,2.545,4.191,13.03,0.0901
33dacbd4b848,IRFC,2023-04-10,strong_winner,0,1,0,0,0,3.583,8.749,10.52,0.0784
03ade1875c18,RITES,2019-09-09,strong_winner,0,1,0,0,0,4.143,9.08,8.76,0.1254
f5708bf9e795,NESCO,2019-08-19,strong_winner,0,1,0,0,0,7.231,16.716,10.59,0.1178
984188a0f0a0,GRASIM,2023-11-13,strong_winner,0,1,0,0,0,2.057,3.904,11.53,0.0661
88a1a082d516,HCLTECH,2023-05-30,strong_winner,0,1,0,0,0,2.897,4.675,10.5,0.0638
62e94bd66583,GAIL,2023-11-07,strong_winner,0,1,0,0,1,4.657,10.197,13.19,0.0866
542a31d9217c,CEATLTD,2023-05-08,strong_winner,0,1,0,0,0,2.797,3.919,13.35,0.0917
6fd015fa695a,IIFL,2022-05-23,strong_winner,0,1,0,0,1,2.512,5.147,3.74,0.1
40a3a897dae1,AXISBANK,2018-11-07,strong_winner,0,1,0,0,0,2.308,2.824,9.86,0.1207
c1dd20e7b93d,GODREJCP,2023-03-20,strong_winner,0,1,0,0,0,2.044,2.821,9.92,0.1018
44ca0502d50f,IEX,2022-03-07,strong_winner,0,1,0,0,1,2.155,5.244,5.7,0.1009
c84891f90bcf,POWERGRID,2022-02-28,strong_winner,0,1,0,0,0,3.52,6.315,12.03,0.1279
6cc5a595cb6a,FINPIPE,2023-04-03,strong_winner,0,1,0,0,0,3.807,6.156,13.53,0.1138
55d74384a927,NHPC,2022-06-30,strong_winner,0,1,0,0,1,2.319,7.017,4.25,0.1268
9671c926b5e4,HAVELLS,2018-10-08,strong_winner,0,1,0,0,0,2.302,3.28,4.77,0.1025
10d03b646006,CSBBANK,2023-03-27,strong_winner,0,1,0,0,0,2.022,2.609,7.81,0.0916
7ddc2661d79d,SIEMENS,2022-03-14,strong_winner,0,1,0,0,0,2.332,4.114,7.2,0.0887
afea823b8a1b,BPCL,2023-06-19,strong_winner,0,1,0,0,0,3.612,6.837,12.99,0.0726
0772a54b25f0,ICICIGI,2018-11-05,strong_winner,0,1,0,0,1,3.167,7.478,7.63,0.0992
6e0f2dbd2443,KAJARIACER,2023-05-29,strong_winner,0,1,0,0,0,2.308,2.805,13.94,0.087
48345a2ddbc2,COFORGE,2019-10-14,strong_winner,0,1,0,0,0,2.097,3.159,8.19,0.0698
dec92d86b8dd,BLS,2023-04-05,strong_winner,0,1,0,0,1,2.255,4.962,12.66,0.1053
488a283dc041,POLYPLEX,2022-07-01,false_touch,0,2,1,0,0,-1.053,1.027,10.99,0.197
0756ad829d67,BIRLACORPN,2020-03-09,false_touch,0,2,1,0,0,-3.478,-0.422,12.06,0.194
b52e81c5eff2,RTNINDIA,2022-06-06,noise_stop,0,2,0,1,0,-1.022,-0.039,7.67,0.1874
cd5999b0d335,DABUR,2020-04-13,noise_stop,0,2,0,1,0,-1.052,0.342,7.41,0.3048
efcbefbf4fd5,PIIND,2020-04-13,strong_winner,0,2,0,0,0,2.251,3.408,5.36,0.2962
7f8162db9cca,NATCOPHARM,2020-04-13,strong_winner,0,2,0,0,1,2.467,5.938,4.44,0.2558
