ticker,entry_date,exit_date,days_held,entry,exit,qty,reason,return_pct,pnl
ATGL,2021-06-18,2021-07-01,9,1257.0,967.0,488,stop,-23.07,-142930.81
APLAPOLLO,2021-06-18,2021-08-05,33,779.04,842.07,1,trailing,8.09,60.93
LINDEINDIA,2021-06-21,2021-07-15,18,1535.56,1672.12,173,trailing,8.89,22904.0
KPRMILL,2021-06-22,2021-07-27,24,309.02,391.48,662,target,26.69,53989.72
HINDCOPPER,2021-07-02,2021-07-19,11,138.56,136.23,503,trailing,-1.68,-1348.68
ATGL,2021-07-02,2021-08-23,34,919.61,1124.24,584,target,22.25,117950.34
SAIL,2021-07-08,2021-08-09,21,111.31,115.6,5454,trailing,3.85,21762.15
HFCL,2021-07-12,2021-07-22,7,92.14,76.01,6,stop,-17.5,-98.07
TATAELXSI,2021-07-16,2021-09-17,42,4171.25,5211.84,69,target,24.95,70959.09
HINDCOPPER,2021-07-20,2021-08-04,10,136.8,141.58,505,trailing,3.5,2231.8
HFCL,2021-07-23,2021-08-20,19,76.29,57.26,6,stop,-24.95,-115.22
ALKYLAMINE,2021-07-28,2021-08-23,17,4548.89,3906.43,169,stop,-14.12,-110432.5
JSWENERGY,2021-07-28,2021-08-24,18,248.09,208.33,1178,stop,-16.02,-47526.79
TATASTEEL,2021-07-29,2021-08-20,15,118.63,118.57,3485,trailing,-0.06,-1307.68
INTELLECT,2021-07-29,2021-08-23,16,743.49,579.59,1013,stop,-22.04,-167771.05
FSL,2021-08-04,2021-11-04,63,188.36,180.3,360,time,-4.28,-3072.28
HINDCOPPER,2021-08-05,2021-08-20,10,142.01,116.32,503,stop,-18.09,-13090.37
KPRMILL,2021-08-06,2021-09-13,24,387.12,426.75,2,trailing,10.24,77.15
SAIL,2021-08-10,2021-09-20,27,116.62,92.65,5392,stop,-20.55,-130706.93
HFCL,2021-08-23,2021-09-06,10,58.55,71.34,8042,target,21.84,101462.69
ATGL,2021-08-24,2021-09-07,10,1182.87,1329.37,610,trailing,12.39,87372.54
ALKYLAMINE,2021-08-24,2021-09-07,10,3920.51,3965.36,142,trailing,1.14,4913.02
INTELLECT,2021-08-24,2021-09-09,12,589.04,620.01,2,trailing,5.26,58.8
HINDCOPPER,2021-08-24,2021-09-16,16,106.96,113.92,5772,trailing,6.51,38539.19
FLUOROCHEM,2021-08-24,2021-10-04,28,1697.07,2088.57,1,target,23.07,386.58
JSWENERGY,2021-08-25,2021-09-08,10,210.64,259.09,1164,target,23.0,55686.17
ECLERX,2021-09-02,2021-09-21,12,736.86,759.28,707,trailing,3.04,14470.81
HFCL,2021-09-07,2021-09-22,10,72.35,72.42,7917,trailing,0.1,-889.98
TATASTEEL,2021-09-08,2021-09-20,7,123.03,108.01,4829,stop,-12.21,-74009.49
ATGL,2021-09-08,2021-10-28,34,1268.48,1403.74,612,trailing,10.66,80655.24
JSWENERGY,2021-09-09,2021-09-24,10,261.79,340.44,1664,target,30.04,129567.88
KPITTECH,2021-09-13,2021-09-27,10,320.9,342.52,4,trailing,6.74,83.03
REDINGTON,2021-09-14,2021-12-15,63,132.19,131.79,7,time,-0.31,-5.25
PRAJIND,2021-09-15,2021-11-15,41,341.36,344.02,5,trailing,0.78,8.84
ALKYLAMINE,2021-09-17,2021-10-25,25,3992.14,3471.45,164,stop,-13.04,-86984.51
CDSL,2021-09-17,2021-11-18,42,663.47,719.51,1,trailing,8.45,54.24
TATAELXSI,2021-09-20,2021-10-12,16,5197.43,5765.24,150,trailing,10.92,83032.73
DCMSHRIRAM,2021-09-20,2021-10-19,20,1014.54,1109.47,229,trailing,9.36,21105.5
SAIL,2021-09-21,2021-10-18,18,92.92,113.22,2450,target,21.85,49083.22
TATASTEEL,2021-09-21,2021-10-20,20,108.54,115.78,7290,trailing,6.67,50681.08
ECLERX,2021-09-22,2021-10-25,22,764.85,650.92,700,stop,-14.9,-81037.31
HFCL,2021-09-23,2021-10-13,14,73.09,74.45,7825,trailing,1.86,9158.51
JSWENERGY,2021-09-27,2021-10-19,15,336.63,369.42,1678,trailing,9.74,53475.56
KPITTECH,2021-09-28,2021-11-12,31,345.4,420.87,4,target,21.85,297.88
FLUOROCHEM,2021-10-05,2021-10-25,13,2117.64,1746.41,1,stop,-17.53,-376.25
TATAELXSI,2021-10-13,2021-11-22,25,5824.55,5723.61,144,trailing,-1.73,-16696.14
HFCL,2021-10-14,2021-12-10,38,76.27,85.94,7932,trailing,12.67,74989.12
TRIDENT,2021-10-19,2021-11-24,24,39.3,48.89,7039,target,24.39,66681.77
JSWENERGY,2021-10-20,2021-11-08,12,366.31,308.59,2234,stop,-15.76,-130916.13
JSL,2021-10-20,2021-11-10,14,175.12,179.5,304,trailing,2.5,1192.04
PERSISTENT,2021-10-21,2021-12-20,40,2042.39,2133.19,395,trailing,4.45,33719.55
FLUOROCHEM,2021-10-26,2021-11-10,10,1747.09,2125.19,451,target,21.64,168253.23
ECLERX,2021-10-26,2021-11-10,10,654.06,796.89,414,target,21.84,58351.46
IEX,2021-10-26,2021-11-22,17,215.69,236.85,2,trailing,9.81,41.15
ATGL,2021-10-29,2021-11-15,10,1365.33,1663.64,573,target,21.85,168676.58
DCMSHRIRAM,2021-11-08,2021-11-23,10,948.47,920.95,146,trailing,-2.9,-4372.89
JSWENERGY,2021-11-09,2021-11-24,10,301.84,299.35,2281,trailing,-0.83,-7467.64
FLUOROCHEM,2021-11-11,2021-12-16,24,2171.26,2179.41,394,trailing,0.38,986.23
ECLERX,2021-11-11,2022-01-03,36,798.77,971.64,605,target,21.64,103193.43
JSL,2021-11-11,2022-01-11,42,181.13,185.78,4,trailing,2.57,16.69
