ticker,entry_date,exit_date,entry,exit,qty,days_held,reason,return_pct,pnl,decision_date,nms,nms_rank_pct,n_rankable,mr12,mr6,close,turnover_63d,nms_rank_in_band
PRESTIGE,2019-12-02,2020-03-27,269.881,194.0968,11,81,rebalance_trim,-28.0806,-833.6261,2019-11-29,1.730135058455589,0.8299319727891157,147,1.5183956811680224,0.26285961614345504,297.7245788574219,50859168.74316406,25.999999999999996
RITES,2019-08-01,2020-03-27,91.6548,96.9151,31,160,rebalance_trim,5.7392,163.0674,2019-07-31,1.9414870443949113,0.8187919463087249,149,1.2672375246295149,0.5081161577878391,89.66831970214844,65535954.317085266,27.999999999999993
TRENT,2019-09-03,2020-03-27,472.6527,509.0126,4,140,rebalance_trim,7.6927,145.4397,2019-08-30,2.1192405755924817,0.8428571428571429,140,0.31545902437089723,0.7332441712788964,466.3730163574219,65454108.05145264,23.0
AAVAS,2020-01-01,2020-03-30,1594.1755,1159.8297,2,61,rebalance_trim,-27.2458,-868.6917,2019-12-31,2.835468316023622,0.952054794520548,146,3.3340896212491877,0.5662286016046635,1981.0999755859375,63611471.25,7.999999999999996
ISEC,2020-02-03,2020-03-31,365.3981,279.0208,9,39,rebalance_trim,-23.6392,-777.3954,2020-01-31,2.7712838232948798,0.9533333333333334,150,1.9345199031560507,1.8292258096297147,470.55,107207851.19999999,7.999999999999995
MCX,2020-01-01,2020-03-31,216.2958,200.4127,20,62,rebalance_trim,-7.3432,-317.661,2019-12-31,2.7598040475119157,0.9452054794520548,146,1.9289896321042135,1.4544838048044972,218.5242919921875,379450409.9810791,9.0
RELAXO,2019-12-02,2020-03-31,580.3157,593.5186,4,83,rebalance_trim,2.2751,52.8118,2019-11-29,2.4687238374900433,0.9387755102040817,147,1.4614347936310017,1.3041805252997265,574.611328125,55658883.44433594,9.999999999999993
ADANIENSOL,2020-01-01,2020-04-01,278.2595,189.4352,111,63,rebalance_exit,-31.9214,-9859.4999,2019-12-31,2.007315533960332,0.863013698630137,146,1.112033261434774,1.0161223470058844,331.3999938964844,73020900.86151123,21.0
AVANTIFEED,2020-01-01,2020-04-01,447.0289,272.7224,85,63,rebalance_exit,-38.9922,-14816.0464,2019-12-31,1.8105030507819793,0.821917808219178,146,0.7323578587945049,1.0184566696527912,542.7949829101562,202937533.55941772,27.000000000000007
DIXON,2020-01-01,2020-04-01,771.671,716.3494,3,63,rebalance_trim,-7.1691,-165.9648,2019-12-31,2.524169664144332,0.9246575342465754,146,1.7317558393719215,1.2759260801564625,757.2647705078125,84585337.83691406,11.999999999999995
GLAXO,2020-03-02,2020-04-01,1087.3265,1039.7215,21,21,rebalance_exit,-4.3782,-999.7067,2020-02-28,1.8635295985477074,0.82,150,1.1125401060256164,1.7460960662298732,1087.732421875,64666166.8527832,28.000000000000007
GMRAIRPORT,2019-12-02,2020-04-01,18.7635,14.6137,1594,84,rebalance_exit,-22.1161,-6614.727,2019-11-29,1.6380480700972442,0.8027210884353742,147,0.7847265723142682,0.6454014506155773,19.73033332824707,298400697.2052269,30.0
MANAPPURAM,2019-10-01,2020-04-01,118.7134,84.238,229,124,rebalance_exit,-29.0409,-7894.874,2019-09-30,2.0530113398797143,0.8613138686131386,137,1.0143090314534726,-0.004944634635186837,125.1817626953125,530512333.124176,20.000000000000007
NAM-INDIA,2019-07-01,2020-04-01,208.6038,207.3293,11,186,rebalance_trim,-0.611,-14.0196,2019-06-28,1.810948934112378,0.8066666666666666,150,0.15561363183350455,0.8398316168444871,182.4879150390625,124778024.98234558,30.000000000000004
PIIND,2019-02-01,2020-04-01,941.7648,1153.4158,2,285,rebalance_trim,22.4739,423.3019,2019-01-31,1.6073613380681988,0.8133333333333334,150,-0.3691321496752568,0.4853906073150072,835.3931884765625,53115231.044921875,28.999999999999996
PRESTIGE,2019-12-02,2020-04-01,269.881,167.4947,114,84,rebalance_exit,-37.9376,-11672.0347,2019-11-29,1.730135058455589,0.8299319727891157,147,1.5183956811680224,0.26285961614345504,297.7245788574219,50859168.74316406,25.999999999999996
RITES,2019-08-01,2020-04-01,91.6548,93.1145,230,163,rebalance_exit,1.5925,335.7166,2019-07-31,1.9414870443949113,0.8187919463087249,149,1.2672375246295149,0.5081161577878391,89.66831970214844,65535954.317085266,27.999999999999993
IPCALAB,2018-09-03,2020-04-03,434.6459,692.5962,3,388,rebalance_trim,59.3472,773.8509,2018-08-31,1.9662596697818464,0.9066666666666666,150,2.123761072788852,0.3303341128780294,376.18994140625,75942149.66766357,15.000000000000007
ALKEM,2020-04-01,2020-04-07,2225.6484,2213.5432,1,2,rebalance_trim,-0.5439,-12.1053,2020-03-31,3.104793927967397,0.9533333333333334,150,1.877264202825237,1.4287387518950283,2189.167724609375,201818317.1734619,7.999999999999995
GMMPFAUDLR,2020-04-01,2020-04-07,838.4462,908.1352,3,2,rebalance_trim,8.3117,209.067,2020-03-31,3.3959642984642704,0.9666666666666667,150,2.2097575716691407,1.5519721752069386,831.2354736328125,98252580.51635742,5.999999999999999
GRANULES,2020-01-01,2020-04-07,122.3624,145.0115,20,65,rebalance_trim,18.5098,452.9818,2019-12-31,1.94066441613429,0.8424657534246576,146,1.2142769265594582,0.8542443240092886,120.43325805664062,119267312.35377502,23.999999999999993
IPCALAB,2018-09-03,2020-04-07,434.6459,783.9574,4,389,rebalance_trim,80.3669,1397.2463,2018-08-31,1.9662596697818464,0.9066666666666666,150,2.123761072788852,0.3303341128780294,376.18994140625,75942149.66766357,15.000000000000007
NAVINFLUOR,2020-02-03,2020-04-07,1107.2352,1284.1898,2,42,rebalance_trim,15.9817,353.9092,2020-01-31,2.906251794544867,0.96,150,1.6240945185900026,2.2226372691048693,1118.3358154296875,59846493.34082031,7.000000000000005
NH,2020-03-02,2020-04-07,315.078,276.4067,12,23,rebalance_trim,-12.2736,-464.0566,2020-02-28,2.678260085732549,0.9466666666666667,150,2.721950960079419,1.950350194738452,329.5237731933594,73135368.85723877,9.000000000000002
ADANIGREEN,2019-11-01,2020-04-08,137.6046,166.2665,12,107,rebalance_trim,20.8292,343.943,2019-10-31,1.7847064400103172,0.823943661971831,142,0.8776325788894469,0.5133382580927224,89.69999694824219,50021456.4016037,26.0
DEEPAKNTR,2020-01-01,2020-04-08,359.278,430.9684,7,66,rebalance_trim,19.954,501.833,2019-12-31,1.8041063687581602,0.815068493150685,146,1.351465313893249,0.5735285569349078,363.2445373535156,79265048.94885254,27.999999999999993
PIIND,2019-02-01,2020-04-08,941.7648,1281.1216,2,288,rebalance_trim,36.0341,678.7136,2019-01-31,1.6073613380681988,0.8133333333333334,150,-0.3691321496752568,0.4853906073150072,835.3931884765625,53115231.044921875,28.999999999999996
ALKEM,2020-04-01,2020-04-09,2225.9927,2532.4428,1,4,rebalance_trim,13.7669,306.45,2020-03-31,3.104793927967397,0.9533333333333334,150,1.877264202825237,1.4287387518950283,2189.167724609375,201818317.1734619,7.999999999999995
GRANULES,2020-01-01,2020-04-09,122.3624,171.8167,15,67,rebalance_trim,40.4162,741.8135,2019-12-31,1.94066441613429,0.8424657534246576,146,1.2142769265594582,0.8542443240092886,120.43325805664062,119267312.35377502,23.999999999999993
MIDHANI,2020-04-01,2020-04-09,169.01,191.8739,12,4,rebalance_trim,13.5281,274.3661,2020-03-31,2.8984101629803796,0.94,150,1.3037002673846547,1.5582958168447665,168.23193359375,114259809.07154846,10.000000000000007
ISEC,2020-02-03,2020-04-13,365.3981,337.3162,9,45,rebalance_trim,-7.6853,-252.7367,2020-01-31,2.7712838232948798,0.9533333333333334,150,1.9345199031560507,1.8292258096297147,470.55,107207851.19999999,7.999999999999995
NAM-INDIA,2019-07-01,2020-04-13,208.6038,240.2851,9,191,rebalance_trim,15.1873,285.1324,2019-06-28,1.810948934112378,0.8066666666666666,150,0.15561363183350455,0.8398316168444871,182.4879150390625,124778024.98234558,30.000000000000004
PFIZER,2019-12-02,2020-04-13,3666.1456,3928.1675,1,89,rebalance_trim,7.1471,262.0219,2019-11-29,2.316872973398421,0.9115646258503401,147,1.6384335970032162,0.975763536177862,3618.817138671875,70565915.30053711,13.999999999999998
ADANIGREEN,2019-11-01,2020-04-15,137.6046,187.3425,11,110,rebalance_trim,36.1456,547.1174,2019-10-31,1.7847064400103172,0.823943661971831,142,0.8776325788894469,0.5133382580927224,89.69999694824219,50021456.4016037,26.0
CREDITACC,2019-12-02,2020-04-15,574.9434,355.6221,7,90,rebalance_trim,-38.1466,-1535.2485,2019-11-29,2.23096030064135,0.8979591836734694,147,2.041374359040193,0.5805155068849507,795.6904907226562,69283869.71679688,16.0
AMBER,2020-04-01,2020-04-16,1190.2918,1085.8891,2,7,rebalance_trim,-8.7712,-208.8054,2020-03-31,2.9069834554344087,0.9466666666666667,150,1.673531142891369,1.3307989916999956,1230.449951171875,81595641.79418945,9.000000000000002
BERGEPAINT,2020-03-02,2020-04-16,456.6078,418.2003,5,28,rebalance_trim,-8.4115,-192.0377,2020-02-28,3.1316239495636804,0.9733333333333334,150,3.562459468380888,2.097740988116861,458.454345703125,584804259.1130371,4.999999999999993
JKCEMENT,2020-03-02,2020-04-16,1289.6734,1054.1446,3,28,rebalance_trim,-18.2627,-706.5864,2020-02-28,2.5361223391039047,0.92,150,3.436599645054429,1.304904724120627,1349.2322998046875,74739844.36816406,12.999999999999995
SANOFI,2020-04-01,2020-04-17,4593.6199,6175.0556,1,8,rebalance_trim,34.4268,1581.4357,2020-03-31,2.4990023360302374,0.88,150,1.3778272716900388,1.0488827531468343,4558.88623046875,70016211.17578125,19.0
AUBANK,2020-03-02,2020-04-20,437.4696,277.6088,10,30,rebalance_trim,-36.5422,-1598.6079,2020-02-28,2.388427704965702,0.9,150,2.5052950548991215,1.659674292797727,578.5567626953125,327188339.4400635,15.999999999999996
GMMPFAUDLR,2020-04-01,2020-04-20,845.3887,1061.222,3,9,rebalance_trim,25.5307,647.5,2020-03-31,3.3959642984642704,0.9666666666666667,150,2.2097575716691407,1.5519721752069386,831.2354736328125,98252580.51635742,5.999999999999999
ALKEM,2020-04-01,2020-04-22,2249.2547,2421.4843,1,11,rebalance_trim,7.6572,172.2296,2020-03-31,3.104793927967397,0.9533333333333334,150,1.877264202825237,1.4287387518950283,2189.167724609375,201818317.1734619,7.999999999999995
CREDITACC,2019-12-02,2020-04-22,574.9434,418.2539,8,95,rebalance_trim,-27.253,-1253.5153,2019-11-29,2.23096030064135,0.8979591836734694,147,2.041374359040193,0.5805155068849507,795.6904907226562,69283869.71679688,16.0
GMMPFAUDLR,2020-04-01,2020-04-22,845.3887,1145.1822,2,11,rebalance_trim,35.4622,599.587,2020-03-31,3.3959642984642704,0.9666666666666667,150,2.2097575716691407,1.5519721752069386,831.2354736328125,98252580.51635742,5.999999999999999
IPCALAB,2018-09-03,2020-04-22,492.6,783.0265,3,398,rebalance_trim,58.9579,871.2795,2018-08-31,1.9662596697818464,0.9066666666666666,150,2.123761072788852,0.3303341128780294,376.18994140625,75942149.66766357,15.000000000000007
GMMPFAUDLR,2020-04-01,2020-04-23,845.3887,1265.8317,2,12,rebalance_trim,49.7337,840.8862,2020-03-31,3.3959642984642704,0.9666666666666667,150,2.2097575716691407,1.5519721752069386,831.2354736328125,98252580.51635742,5.999999999999999
NAVINFLUOR,2020-02-03,2020-04-23,1134.4554,1431.6521,2,52,rebalance_trim,26.1973,594.3935,2020-01-31,2.906251794544867,0.96,150,1.6240945185900026,2.2226372691048693,1118.3358154296875,59846493.34082031,7.000000000000005
