ticker,entry_date,qty,basis,pnl,entry_px,last_exit,days_held,n_sells,n_trims,final_reason,nms,rank_in_band,n_rankable,mr12,mr6,turnover,return_pct,exit_px_eff
CUMMINSIND,2022-05-02,96,94102.6692,41033.1098,958.2428,2023-04-03,230,7,6,rebalance_exit,1.9790957579768824,15.999999999999996,150,1.042671429400852,1.0103077645007985,615557773.7353516,43.60461839056951,1407.6643645833335
DELTACORP,2022-05-02,295,74723.2935,-12362.6259,253.2993,2022-06-01,21,1,0,rebalance_exit,1.8664919024389173,19.0,150,2.262814357656296,0.5559116929208933,911389021.6519777,-16.544540960309785,211.39209355932203
TTML,2022-05-02,1460,173536.12709999998,-11965.091499999999,134.4917,2022-12-01,146,8,7,rebalance_exit,6.803271769016757,1.0,150,15.903972576496916,2.7063897855504964,382216774.7316895,-6.894870653132146,110.66509287671231
TRENT,2022-05-02,92,116519.1305,582.0218000000004,1217.077,2023-02-01,189,4,3,rebalance_exit,1.907794790291752,17.999999999999993,150,1.9416854346426151,0.6891195387024289,678093713.1361084,0.49950750361976004,1272.8386119565218
JKPAPER,2022-05-02,377,125929.83479999998,12752.6294,328.9454,2023-03-01,209,7,6,rebalance_exit,2.110418585562035,12.999999999999996,150,2.658670215343565,0.7357971036612901,303605886.362854,10.12677370716284,367.85799522546415
VBL,2022-05-02,570,81297.6446,26240.3638,142.8877,2022-09-01,84,5,4,rebalance_exit,1.561914873234697,29.0,150,1.5958241450487307,0.3770166670074338,456748245.347786,32.27690535083473,188.66317263157893
INTELLECT,2022-05-02,109,82264.1966,-9509.2514,754.7174,2022-06-01,21,1,0,rebalance_exit,1.622654145128763,27.0,150,0.5676387259446053,0.7200718256365792,345337893.1513672,-11.559404690034984,667.47656146789
BDL,2022-05-02,314,117600.33410000001,29225.644500000002,362.5621,2023-05-02,247,9,8,rebalance_exit,1.9904698524715432,15.000000000000009,150,1.7627546891030006,0.8329691921303554,384067725.6188965,24.85166791715773,467.59865796178343
GSFC,2022-05-02,797,112689.7402,-17070.2621,147.0095,2022-10-03,106,3,2,rebalance_exit,1.7649711840163778,22.000000000000004,150,1.9024667924552177,0.5328202900074633,368413725.4582443,-15.148017973689498,119.97425106649938
POLYPLEX,2022-05-02,50,116426.65349999999,-20851.905000000002,2483.3001,2022-10-03,106,3,2,rebalance_exit,2.637097537187467,2.9999999999999964,150,4.168817398564728,0.9507025105354606,333526314.10375977,-17.909906686444444,1911.4949699999997
GUJALKALI,2022-05-02,135,111425.846,-5240.385200000001,875.0664,2022-10-03,106,4,3,rebalance_exit,1.7225978366865062,22.999999999999996,150,2.1555414769522403,0.4163777518030693,352514053.3093262,-4.703024826035425,786.5589688888889
INOXLEISUR,2022-05-02,204,101738.12909999999,2627.6071,497.7374,2022-10-03,106,4,3,rebalance_exit,1.8302092930609923,20.000000000000007,150,2.1574796036209176,0.5414515247362006,257855303.7,2.58271615887224,511.5967460784313
TIINDIA,2022-05-02,44,80375.86480000001,-12304.8625,1826.7242,2022-06-01,21,1,0,rebalance_exit,1.5439934468477148,30.000000000000004,150,1.1915183802931466,0.463125069497579,272806760.0439453,-15.3091509878224,1547.0682340909093
NMDC,2022-06-01,2911,79557.62999999999,-11943.8515,27.33,2022-07-01,22,1,0,rebalance_exit,1.629868077064098,29.0,150,0.090603171052099,0.8809655552731365,1078236269.626999,-15.012829693393334,23.2269936447956
RCF,2022-06-01,916,79844.6056,-5547.6496,87.1666,2022-08-01,43,1,0,rebalance_exit,1.7383990798717508,22.999999999999996,150,0.4668679747414472,0.8878446853495655,538916131.6210327,-6.948058116527286,81.11021397379912
BORORENEW,2022-06-01,140,91080.724,-9843.8252,650.5766,2022-10-03,85,1,0,rebalance_exit,1.8952168058662704,19.0,150,2.831525888146345,0.3633268098663824,281587070.9178467,-10.807802977060216,580.2635628571428
NLCINDIA,2022-06-01,1291,86881.71800000001,-6684.15,67.298,2022-08-01,43,1,0,rebalance_exit,1.7387992963411942,22.000000000000004,150,0.9605956061013858,0.743368902107743,344074244.6571121,-7.693390685483452,62.12050193648336
MRPL,2022-06-01,1088,86572.7992,9293.7359,79.2084,2022-07-01,22,4,3,rebalance_exit,2.1305050732525466,15.000000000000009,150,0.8408713064687952,1.2019068242500417,300145391.6611481,10.735168535476904,88.11262417279411
BSE,2022-06-01,398,95290.3938,-16700.8469,239.4231,2022-10-03,85,1,0,rebalance_exit,3.0752273512384125,2.9999999999999964,150,3.633043736618768,1.403568564987509,952503724.005249,-17.526264961243136,197.46117311557788
GAEL,2022-06-01,554,88767.974,-12232.2785,160.231,2022-07-01,22,2,1,rebalance_exit,3.039929793138114,4.000000000000003,150,1.6825672766956832,1.937877214745592,251215658.7184448,-13.780058222349426,138.1510749097473
PHOENIXLTD,2022-07-01,171,106451.1012,13213.521700000001,589.4795,2023-02-01,146,5,4,rebalance_exit,1.825242884990225,27.0,150,1.0861385089705025,0.3044764022861593,218897571.5888672,12.41276187004818,699.7931163742691
BCG,2022-07-01,2524,87548.7913,33399.669200000004,32.7472,2022-08-01,21,5,4,rebalance_exit,4.381630369493984,2.000000000000006,150,7.801945442167896,-0.6457143467155145,202428559.1079712,38.149777631481705,47.91935835974643
WELCORP,2022-07-01,547,117940.3449,11519.4169,209.4324,2022-12-01,103,6,5,rebalance_exit,2.0096342100926483,20.000000000000007,150,1.1093167122661984,0.4973402125172256,331517444.927948,9.767155513888955,236.67232504570381
IIFL,2022-07-01,225,71356.61249999999,4636.1737,317.1405,2022-08-01,21,1,0,rebalance_exit,1.755831047084564,30.000000000000004,150,0.7103201197312679,0.4399239464761576,239438711.9300537,6.497188610235669,337.7457164444444
ABB,2022-07-01,32,71155.1488,23483.1559,2223.5984,2022-10-03,63,3,2,rebalance_exit,1.8368504824012604,25.999999999999996,150,1.0397533015918776,0.3437329289017281,352009792.50683594,33.002750041329406,2957.447021875
NHPC,2022-07-01,3812,111355.197,36691.1507,27.2385,2023-05-02,204,9,8,rebalance_exit,1.907339245689212,22.999999999999996,150,1.01453287059362,0.4367757908582196,264868717.49301147,32.949652722539746,38.836922271773346
COROMANDEL,2022-07-01,98,91323.41679999999,-2316.1014999999998,931.8716,2022-12-01,103,2,1,rebalance_exit,1.9614062752147317,21.0,150,0.1686851616406475,0.9765599640748504,421679589.6929321,-2.5361529180104,908.2379112244897
M&MFIN,2022-07-01,572,95019.16880000001,13579.153999999999,163.0284,2022-11-01,82,3,2,rebalance_exit,1.7581041408711853,29.0,150,0.3862270563240778,0.6261419741011002,590134880.0206299,14.290962730459075,189.8572076923077
KEI,2022-07-01,104,160995.1193,99104.1768,1150.792,2024-03-01,412,13,12,rebalance_exit,2.0995048900344977,19.0,150,1.722988921162274,0.2499462851095256,202152666.89868164,61.55725541923308,2500.9547701923075
RAYMOND,2022-08-01,80,76628.82400000001,-804.0296,957.8603,2022-09-01,20,1,0,rebalance_exit,2.425768968186116,12.000000000000004,150,1.7102242467936597,0.2327488932541707,377061980.5153198,-1.0492521717415366,947.8099300000001
TRIDENT,2022-08-01,2337,87132.4743,-6353.7127,37.2839,2022-09-01,20,1,0,rebalance_exit,1.7813796343516888,28.000000000000007,150,2.346516090681068,-0.7305129092748803,185248968.63955688,-7.292014545718002,34.56515258878905
EIDPARRY,2022-08-01,155,84587.45250000001,5301.4093,545.7255,2022-10-03,42,2,1,rebalance_exit,1.898798132148393,24.0,150,0.5667973413813631,0.3365074816962163,199361365.33676147,6.267370801833757,579.9281406451614
ABBOTINDIA,2022-08-01,5,95817.91070000001,-4625.3764,19035.3635,2022-09-01,20,2,1,rebalance_exit,1.851614926135812,25.999999999999996,150,0.1413658986272029,0.518898498523841,206305530.48828125,-4.8272565809556935,18238.50686
FINEORG,2022-08-01,22,126849.5949,-5844.172200000001,5425.9241,2023-02-01,125,4,3,rebalance_exit,2.7395694042662,7.000000000000005,150,1.4720425042469738,0.663426006123603,249605281.2597656,-4.607166624857705,5500.246486363636
RENUKA,2022-08-01,2249,115187.5518,15700.4746,49.0932,2023-01-02,104,5,4,rebalance_exit,2.115717597715196,19.0,150,0.3979373284912906,0.6364773068994198,758647735.1282425,13.630357060857335,58.19832209871054
TIINDIA,2022-08-01,41,88926.4067,23010.996199999998,2094.8505,2022-12-01,82,4,3,rebalance_exit,2.382591297844664,14.0,150,1.6405296252263986,0.2283944251693631,254683792.7215576,25.87644891312132,2730.1805585365855
SIEMENS,2022-08-01,49,77320.6868,1178.3525,1577.9732,2022-10-03,42,1,0,rebalance_exit,1.905887673972514,22.999999999999996,150,0.8559703881734506,0.188407123160719,642001777.409668,1.523980901835445,1602.0212102040814
PATANJALI,2022-08-01,208,77380.6384,15476.5306,372.0223,2022-10-03,42,3,2,rebalance_exit,1.721490679231828,29.0,150,-0.0683673557601085,0.5056120698385029,442107297.5899658,20.00052069872817,446.4286971153846
TIMKEN,2022-08-01,29,85289.9744,2968.8244,2941.0336,2022-10-03,42,1,0,rebalance_exit,2.539003234771413,10.999999999999998,150,1.305204555620868,0.5591258107395831,194906120.3847656,3.480859762105873,3043.406855172414
MRPL,2022-08-01,1756,118044.6416,-27776.8456,67.2236,2022-11-01,61,1,0,rebalance_exit,3.81504400895234,1.0,150,1.4892970881413756,1.6928195701021935,804176276.6328278,-23.53079752160474,51.405350797266514
DEEPAKFERT,2022-09-01,167,138261.3336,-24631.332599999998,881.6872,2023-02-01,105,4,3,rebalance_exit,1.9875488883671155,29.0,150,1.3066230402709005,0.6541271203691292,256421331.1554565,-17.815054982226787,680.4191676646708
SKFINDIA,2022-09-01,18,84694.9896,-2814.0002,4705.2772,2022-10-03,22,1,0,rebalance_exit,2.152225826790001,19.0,150,1.3903459679967307,0.7805565472829779,185005292.7285156,-3.3225108277243356,4548.943855555556
FLUOROCHEM,2022-09-01,38,128094.4501,-15352.4621,3349.9453,2023-02-01,105,5,4,rebalance_exit,2.286628640934214,15.999999999999996,150,1.965492475435833,0.587054978368973,335769298.784668,-11.985267189963917,2966.8944210526315
INDIANB,2022-09-01,591,109297.4666,43031.869699999996,175.803,2023-07-03,206,7,6,rebalance_exit,2.065245560479229,24.0,150,1.159618075067905,0.8229585535679771,185607472.8673096,39.37133315036965,257.74845397631134
SCHAEFFLER,2022-09-01,46,133384.3606,-1801.4443999999999,2961.1339,2023-03-01,125,7,6,rebalance_exit,3.4652198605746127,2.9999999999999964,150,2.5222959384998678,1.51673039729532,258767158.2583008,-1.3505664321488675,2860.4981782608697
