symbol,symbol_clean,company,isin,agency,rating,action,outlook,date_cr,broadcast,fetch_ts
,False,Afcons Infrastructure Limited,INE101I08081,CRISIL Ratings Limited,CRISIL AA-,Downgrade,Negative,19-08-2026,20-AUG-2026 13:41:00,2026-08-20 11:02:56
,False,Afcons Infrastructure Limited,INE101I14EQ2,CRISIL Ratings Limited,CRISIL A1+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:41:00,2026-08-20 11:02:56
,False,Afcons Infrastructure Limited,INE101I14EU4,CRISIL Ratings Limited,CRISIL A1+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:41:00,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B08250,Brickwork Ratings India Private Limited,BWR AA,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07641,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07625,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07583,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07609,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07575,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07617,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07633,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07591,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07658,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B08243,Brickwork Ratings India Private Limited,BWR AA,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B08201,Brickwork Ratings India Private Limited,BWR AA,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE866I08295,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE866I08279,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07187,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07179,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B07161,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B08110,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B08094,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,IIFL Finance Limited,INE530B08102,Brickwork Ratings India Private Limited,BWR AA+,Reaffirm,Stable,19-08-2026,20-AUG-2026 13:36:51,2026-08-20 11:02:56
,False,Indusind Bank Limited,INE095A08090,CRISIL Ratings Limited,CRISIL  AA+,Reaffirm,Stable,19-08-2026,19-AUG-2026 22:51:21,2026-08-20 11:02:56
,False,Indusind Bank Limited,INE095A08058,CRISIL Ratings Limited,CRISIL  AA+,Reaffirm,Stable,19-08-2026,19-AUG-2026 22:51:21,2026-08-20 11:02:56
,False,Dhanlaxmi Bank Limited,INE680A08099,ICRA Limited,BBB-,Reaffirm,STABLE,19-08-2026,19-AUG-2026 16:45:55,2026-08-20 11:02:56
,False,PNB Housing Finance Limited,INE572E07167,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07183,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07191,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07209,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07217,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07225,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07233,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07308,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07258,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07266,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07274,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,PNB Housing Finance Limited,INE572E07290,India Ratings and Research Private Limited,IND AAA,Reaffirm,Stable,20-08-2026,21-AUG-2026 13:19:37,2026-08-21 11:02:41
,False,Dhanlaxmi Bank Limited,INE680A01011,ICRA Limited,Fixed Deposit -BBB-,New,STABLE,19-08-2026,21-AUG-2026 12:27:43,2026-08-21 11:02:41
,False,Dhanlaxmi Bank Limited,INE680A01011,ICRA Limited,Certificates of Deposit -A3,New,,19-08-2026,21-AUG-2026 12:27:43,2026-08-21 11:02:41
,False,Punjab & Sind Bank,INE608A08017,CARE Ratings Limited,AA,Reaffirm,Stable,21-08-2026,22-AUG-2026 18:29:52,2026-08-24 11:06:22
,False,Punjab & Sind Bank,INE608A08033,CARE Ratings Limited,AA,Reaffirm,Stable,21-08-2026,22-AUG-2026 18:29:52,2026-08-24 11:06:22
,False,Punjab & Sind Bank,INE608A08041,CARE Ratings Limited,AA,Reaffirm,Stable,21-08-2026,22-AUG-2026 18:29:52,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY07059,CRISIL Ratings Limited,AAA,Reaffirm,Stable,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY00000,CRISIL Ratings Limited,AAA,Reaffirm,Stable,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY00000,CRISIL Ratings Limited,A1+,Reaffirm,,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY00000,CRISIL Ratings Limited,AAA,New,Stable,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY07042,CRISIL Ratings Limited,AAA,Reaffirm,Stable,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY14063,CRISIL Ratings Limited,A1+,Reaffirm,,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY07026,CRISIL Ratings Limited,AAA,Reaffirm,Stable,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY07034,CRISIL Ratings Limited,AAA,Reaffirm,Stable,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,Vertis Infrastructure Trust,INE0KXY14071,CRISIL Ratings Limited,A1+,Reaffirm,,21-08-2026,22-AUG-2026 15:35:32,2026-08-24 11:06:22
,False,IIFL Finance Limited,INE530B08201,Infomerics Valuation and Ratings Private Limited,IVR AA,Reaffirm,Stable,20-08-2026,21-AUG-2026 19:34:39,2026-08-24 11:06:22
,False,IIFL Finance Limited,INE530B08243,Infomerics Valuation and Ratings Private Limited,IVR AA,Reaffirm,Stable,20-08-2026,21-AUG-2026 19:34:39,2026-08-24 11:06:22
,False,IIFL Finance Limited,INE530B08250,Infomerics Valuation and Ratings Private Limited,IVR AA,Reaffirm,Stable,20-08-2026,21-AUG-2026 19:34:39,2026-08-24 11:06:22
,False,IIFL Finance Limited,INE530B07104,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07195,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07666,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07658,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07203,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08128,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE866I08279,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE866I08295,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07237,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08136,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08151,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07211,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08144,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE866I08246,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07401,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08169,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07161,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07179,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07187,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08094,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08102,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08110,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07260,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07278,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07310,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07369,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07377,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07385,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07427,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08177,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07468,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07476,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07484,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07492,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07500,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07518,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07526,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07534,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07567,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08185,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08193,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08219,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08235,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B08227,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07575,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07583,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07591,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07609,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07617,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07625,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07633,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,IIFL Finance Limited,INE530B07641,CRISIL Ratings Limited,Crisil AA,Reaffirm,Stable,24-08-2026,25-AUG-2026 11:39:12,2026-08-25 11:04:01
,False,Godrej Properties Limited,AAAAAAAAAAAA,India Ratings and Research Private Limited,IND A1+,New,,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,Godrej Properties Limited,ABC123A12345,India Ratings and Research Private Limited,IND AA+,Reaffirm,Stable,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,Godrej Properties Limited,INE484J08097,India Ratings and Research Private Limited,IND AA+,Reaffirm,Stable,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,Godrej Properties Limited,INE484J08071,India Ratings and Research Private Limited,IND AA+,Reaffirm,Stable,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,Godrej Properties Limited,AAAAAAAAAAAA,India Ratings and Research Private Limited,IND A1+,Reaffirm,,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,Godrej Properties Limited,INE484J08063,India Ratings and Research Private Limited,IND AA+,Reaffirm,Stable,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,Godrej Properties Limited,INE484J08055,India Ratings and Research Private Limited,IND AA+,Reaffirm,Stable,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,Godrej Properties Limited,INE484J08089,India Ratings and Research Private Limited,IND AA+,Reaffirm,Stable,26-08-2026,26-AUG-2026 15:17:04,2026-08-26 11:05:54
,False,PNB Housing Finance Limited,INE572E07126,ICRA Limited,AAA,Upgrade,Stable,25-08-2026,25-AUG-2026 17:40:09,2026-08-26 11:05:54
,False,5Paisa Capital Limited,AAA000A00000,CRISIL Ratings Limited,Crisil A+,Reaffirm,Stable,25-08-2026,27-AUG-2026 18:35:17,2026-08-27 20:46:01
,False,5Paisa Capital Limited,AAA000A00000,CRISIL Ratings Limited,Crisil A1+,Reaffirm,-,25-08-2026,27-AUG-2026 18:35:17,2026-08-27 20:46:01
,False,5Paisa Capital Limited,AAA000A00000,CRISIL Ratings Limited,Crisil A+,New,Stable,25-08-2026,27-AUG-2026 18:35:17,2026-08-27 20:46:01
,False,Edelweiss Financial Services Limited,ZZZ555Z55555,Brickwork Ratings India Private Limited,A+,New,Positive,27-08-2026,27-AUG-2026 18:25:01,2026-08-27 20:46:01
,False,Capital Infra Trust,INE0Z8Z07024,CRISIL Ratings Limited,AAA,Reaffirm,Stable,26-08-2026,27-AUG-2026 16:11:08,2026-08-27 20:46:01
,False,Capital Infra Trust,INE0Z8Z07016,CRISIL Ratings Limited,AAA,Reaffirm,Stable,26-08-2026,27-AUG-2026 16:11:08,2026-08-27 20:46:01
,False,Capital Infra Trust,INE0Z8Z23013,CARE Ratings Limited,AAA,Reaffirm,Stable,26-08-2026,27-AUG-2026 10:52:47,2026-08-27 20:46:01
,False,Sammaan Finserve Limited,INE244L08018,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:08:08,2026-08-27 20:46:01
,False,Sammaan Finserve Limited,INE244L08026,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:08:08,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08249,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08256,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08272,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08298,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08322,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08330,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08348,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE894F08087,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE894F08095,Brickwork Ratings India Private Limited,BWR AA+,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE894F08103,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE894F08111,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE894F08137,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07GK5,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07GL3,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07GN9,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07KM3,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07KN1,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07KP6,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LB4,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LC2,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LD0,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LE8,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LS8,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LT6,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LU4,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07LV2,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08215,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I08231,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,Sammaan Capital Limited,INE148I07GJ7,Brickwork Ratings India Private Limited,BWR AAA/Stable,Upgrade,Stable,25-08-2026,26-AUG-2026 19:03:44,2026-08-27 20:46:01
,False,L&T Finance Limited,INE691I07EJ1,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,27-12-2019,26-AUG-2026 18:35:22,2026-08-27 20:46:01
,False,L&T Finance Limited,INE691I07EO1,CRISIL Ratings Limited,CRISIL AAA,Reaffirm,Stable,11-06-2020,26-AUG-2026 18:35:22,2026-08-27 20:46:01
